codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
2137-13-LE26,LICITACION CONTRATACION TIC 4 HOSPITAL DE ACHAO,Publicada,LE,Región de los Lagos,Quinchao,SERVICIO DE SALUD CHILOE,8640000.0,CLP,2026-05-29,2026-06-09,2026-06-11,1,2026-05-29
2355-12-LE26,ADQUISICIÓN FÁRMACOS VETERINARIOS E INSUMOS 2026,Publicada,LE,Región de Magallanes y de la Antártica,Punta Arenas,I MUNICIPALIDAD DE PUNTA ARENAS,,CLP,2026-05-29,2026-06-11,2026-06-26,136,2026-05-29
2126-51-LE26,ADQUISICION DE CAMA CLINICA MECANICA,Adjudicada,LE,Región de Coquimbo,,SERVICIO DE SALUD COQUIMBO HOSPITAL DE COQUIMBO,16375590.0,CLP,2026-04-16,2026-04-29,2026-05-29,1,2026-05-29
1057417-11-LE26,CONVENIO SUMINISTRO INSUMOS PARA MARCACIÓN TUMORAL CON EQUIPO EN COMODATO,Adjudicada,LE,Región del Biobío,Los Angeles,COMPLEJO ASISTENCIAL DR.VICTOR RIOS RUIZ,,CLP,2026-03-30,2026-04-10,2026-05-29,1,2026-05-29
1057489-51-LP26,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA 15 EQUIPOS DE DISPENSACIÓN AUTOMATIZADA DE MEDICAMENTOS E INSUMOS MÉDICOS PARA EL SERVICIO DE PABELLONES QUIRÚRGICOS PERTENECIENTES AL HOSPITAL DEL SALVADOR.,Adjudicada,LP,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,108000000.0,CLP,2026-02-14,2026-03-06,2026-05-29,1,2026-05-29
3092-4-L126,"PROVISIÓN DE LOS SERVICIOS DE PRÓTESIS DENTALES REMOVIBLES SUPERIORES O INFERIORES , LAS QUE SERÁN DESTINADAS A PACIENTES DERIVADOS DEL PROGRAMA ESTRATEGIAS DE SALUD BUCAL AÑO 2026",Adjudicada,L1,Región de Valparaíso,Casablanca,I MUNICIPALIDAD DE CASABLANCA,5425000.0,CLP,2026-05-11,2026-05-19,2026-05-29,2,2026-05-29
3587-10-LE26,CONTRATO DE SUMINISTROS DE ADQUISICIÓN DE NEUMÁTICOS CON INSTALACIÓN ALINEACIÓN Y BALANCEO POR 24 MESES PARA EL DEPARTAMENTO DE SALUD MUNICIPAL DE CARAHUE,Publicada,LE,Región de la Araucanía,Carahue,I MUNICIPALIDAD DE CARAHUE,40000000.0,CLP,2026-05-29,2026-06-08,2026-06-26,11,2026-05-29
699866-53-LP26,CONVENIO COMPRESAS GASA TEJIDAS Y OTROS INSUMOS,Adjudicada,LP,Región del Maule,Talca,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,,CLP,2026-03-26,2026-04-06,2026-05-29,4,2026-05-29
948354-80-LE26,ADQUISICIÓN DE TÓNERES Y CARTRIDGE POR CONVENIO DE SUMINISTRO PARA EL HOSPITAL DIPRECA,Publicada,LE,Región Metropolitana de Santiago,Las Condes,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,70000000.0,CLP,2026-05-29,2026-06-08,2026-08-05,1,2026-05-29
3730-59-L126,INSUMOS PARA PERSONAS DEPENDIENTES (PRLAC),Publicada,L1,Región del Libertador General Bernardo O´Higgins,Chimbarongo,I MUNICIPALIDAD DE CHIMBARONGO,2418051.0,CLP,2026-05-29,2026-06-09,2026-07-08,1,2026-05-29
1511-36-LE26,SUMINISTRO BRAZALETES TÉRMICOS PARA BODEGA DE FARMACIA HC,Cerrada,LE,Región del Maule,Constitución,HOSPITAL DE CONSTITUCIÓN,11000000.0,CLP,2026-05-19,2026-05-29,2026-07-24,1,2026-05-29
2658-144-L126,HERRAMIENTAS E INSUMOS VARIOS,Desierta (o art. 3 ó 9 Ley 19.886),L1,Región Metropolitana de Santiago,Las Condes,I MUNICIPALIDAD DE ANCUD,3000000.0,CLP,2026-05-14,2026-05-22,2026-05-29,41,2026-05-29
608-12-R126,MCO ADQUISICIÓN CATETERES DE ACCESO VENOSO CENTRAL PARA EL HOSPITAL DR. GUSTAVO FRICKE,Adjudicada,LR,Región de Valparaíso,,HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR,,CLP,2026-01-21,2026-02-23,2026-05-29,20,2026-05-29
1057472-34-LE26,SUMINISTRO INSUMOS MANEJO AVANZADO DE HERIDAS,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región Metropolitana de Santiago,Maipú,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,69751000.0,CLP,2026-03-20,2026-03-31,2026-05-29,1,2026-05-29
