codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
5051-34-LE26,CONVENIO RACEPINEFRINA VECURONIO Y OTROS FARMACOS,Publicada,LE,Región del Maule,Talca,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,,CLP,2026-05-18,2026-05-28,2026-06-29,6,2026-05-18
837-14-LE26,SC69 SERVICIO HIGIENE AMBIENTAL EDIF. SERVICIO MÉDICO LEGAL ISABEL RIQUELME N°1699 SANTIAGO,Adjudicada,LE,Región Metropolitana de Santiago,San Felipe,SERVICIO MEDICO LEGAL,28800000.0,CLP,2026-03-11,2026-03-24,2026-05-18,1,2026-05-18
1004-20-LE26,PERFILES DE FIERRO Y OTROS INSUMOS,Publicada,LE,Región Aysén del General Carlos Ibáñez del Campo,Coyhaique,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,,CLP,2026-05-18,2026-05-25,2026-06-05,16,2026-05-18
1057501-213-LP26,CONVENIO INSUMOS PARA SISTEMA DE TROMBOELASTOMETRÍA CON EQUIPOS EN COMODATO POR 24 MESES,Publicada,LP,Región Metropolitana de Santiago,Puente Alto,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,CLP,2026-05-18,2026-06-17,2026-07-31,5,2026-05-18
1057534-22-LE26,INSUMOS CLÍNICOS MAYO,Publicada,LE,Región de los Lagos,Purranque,SERVICIO DE SALUD OSORNO HOSPITAL PURRANQUE,,CLP,2026-05-18,2026-05-25,2026-06-27,37,2026-05-18
1075337-20-LE26,SS MANTENCIÓN EQ. MÉDICOS ANATOMIA PATOLOGÍCA H.A,Publicada,LE,Región de la Araucanía,Angol,SERVICIO DE SALUD ARAUCANIA NORTE HOSPITAL DE ANGOL,60000000.0,CLP,2026-05-18,2026-05-28,2026-06-20,9,2026-05-18
1499-72-LE26,INSUMOS QUE RESULTARON DESIERTOS EN EL ID 1499-27-LP26 INSUMOS PARA MICROBIOLOGÍA DE LA UNIDAD DE LABORATORIO CLÍNICO,Adjudicada,LE,Región Metropolitana de Santiago,Providencia,INSTITUTO NACIONAL DEL TORAX,69751000.0,CLP,2026-04-14,2026-04-24,2026-05-18,12,2026-05-18
359-63-LE26,MTTO MICROSCOPIO QUIRURGICO MARCA LEICA,Publicada,LE,Región Metropolitana de Santiago,Independencia,INSTITUTO NACIONAL DEL CANCER,,CLP,2026-05-18,2026-06-01,2026-06-19,1,2026-05-18
874750-18-LE26,CURSOS PRESENCIALES PARA FUNCIONARIOS DEL HOSPITAL,Publicada,LE,Región de Magallanes y de la Antártica,Porvenir,SERVICIO DE SALUD MAGALLANES,9701108.0,CLP,2026-05-18,2026-05-29,2026-06-19,7,2026-05-18
1070620-20-LR26,VRC- SUMINITRO DE INSUMOS DE USO CRÍTICO DE NEURO,Revocada,LR,Región de Tarapacá,Iquique,HOSPITAL DOCTOR ERNESTO TORRES GALDAMES,,CLP,2026-01-26,2026-03-11,2026-04-23,9,2026-05-18
2069-82-LE26,CGM MANT PREV Y CORR MICROSCOPIO QUIRURGICO,Publicada,LE,Región Metropolitana de Santiago,San Miguel,SERVICIO DE SALUD METROPOLITANO SUR HOSP,,CLP,2026-05-18,2026-05-28,2026-08-25,1,2026-05-18
2098-27-LE26,ADQUISICIÓN DE INSUMOS PARA AYUDAS TÉCNICAS  FOLIO PAC N° 23,Adjudicada,LE,Región del Biobío,Curanilahue,SERVICIO NACIONAL DE SALUD HOSPITAL DE C,,CLP,2026-02-20,2026-03-03,2026-05-18,22,2026-05-18
2258-94-LP26,KIT E INSUMOS PARA TEST DE SUDOR,Publicada,LP,Región de Antofagasta,,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,,CLP,2026-05-18,2026-06-09,2026-07-10,1,2026-05-18
