codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1165648-5-L126,CONTRATACIÓN SERVICIO DE TELEFONÍA E INTERNET MÓVIL PARA EL DEPARTAMENTO DE SALUD MUNICIPAL DE LIMACHE,Cerrada,L1,Región de Valparaíso,Limache,I MUNICIPALIDAD DE LIMACHE,7000000.0,CLP,2026-08-19,2026-09-02,2026-09-09,1,2026-09-02
1237328-56-L126,ADQUISICIÓN DE REFRIGERADORES CLINICOS PARA FARMACIA COMUNAL NORTE Y FARMACIA COMUNAL SUR CORPORACIÓN MUNICIPAL DE PUNTA ARENAS,Publicada,L1,Región de Magallanes y de la Antártica,Punta Arenas,CORP MUNICIPAL DE PUNTA ARENAS PARA LA EDUCACION SALUD Y AT AL MENOR,6922540.0,CLP,2026-09-02,2026-09-07,2026-09-10,1,2026-09-02
1350296-72-L126,ADQUISICION DE INSUMOS PARA DE LA ESPECIALIDAD DE REHABILITACION ORAL DE LA UNIDAD DENTAL DEL HOSPITAL ALTO HOSPICIO POR 3 MESES,Adjudicada,L1,Región Metropolitana de Santiago,Las Condes,HOSPITAL DE ALTO HOSPICIO,4340537.0,CLP,2026-07-30,2026-08-07,2026-09-02,19,2026-09-02
2658-242-L126,INSUMOS VETERINARIOS,Adjudicada,L1,Región Metropolitana de Santiago,Las Condes,I MUNICIPALIDAD DE ANCUD,1500000.0,CLP,2026-07-27,2026-08-04,2026-09-02,10,2026-09-02
1058035-10-LE26,CONVENIO DE SUMINISTRO DE FARMACOS ANTIINFECCIOSOS,Adjudicada,LE,Región del Biobío,Coronel,SERVICIO NACIONAL DE SALUD HOSPITAL DE CORONEL,,CLP,2026-05-14,2026-05-26,2026-09-02,10,2026-09-02
3328-98-LE26,MAC ADQ INSUMOS CONSIGNADOS PARA SUTURA MECANICA,Publicada,LE,Región Metropolitana de Santiago,Las Condes,FUERZA AEREA DE CHILE COMANDO LOGISTICO,69796707.0,CLP,2026-09-02,2026-09-16,2027-01-27,17,2026-09-02
3495-21-LE26,INSUMOS PARA PRESTACIONES DENTALES DSM 2DO LLAMADO,Publicada,LE,Región de la Araucanía,Vilcún,I MUNICIPALIDAD DE VILCUN,16834800.0,CLP,2026-09-02,2026-09-11,2026-10-30,7,2026-09-02
1110404-163-L126,"PROVISIÓN DE INSUMOS QUIMICOS Y FARMACEUTICOS PARA ESTABLECIMIENTO EDUCACIONAL, LICEO OCTAVIO PALMA PEREZ, PERTENECIENTE AL SLEP CHINCHORRO, ARICA",Adjudicada,L1,Región de Arica y Parinacota,Arica,SERVICIO LOCAL DE EDUCACION DE CHINCHORRO,,CLP,2026-08-24,2026-08-31,2026-09-02,1,2026-09-02
1626-17-L126,CURSO: PSICOFARMACOLOGÍA,Adjudicada,L1,Región del Libertador General Bernardo O´Higgins,Lolol,HOSPITAL DE LOLOL,1300000.0,CLP,2026-07-07,2026-07-17,2026-09-02,1,2026-09-02
2381-62-LE26,COMPRA DE CANASTAS OTORRINOLARINGOLÓGICAS INTEGRALES PARA PACIENTES DE CENTROS DE SALUD DE ATENCIÓN PRIMARIA DE COPIAPÓ AÑO 2026,Publicada,LE,Región de Atacama,Copiapó,I MUNICIPALIDAD DE COPIAPO,,CLP,2026-09-02,2026-09-14,2026-10-09,1,2026-09-02
2439-27-LE26,REP. DE CÁMARAS E INSUMOS CENTRAL TELEPROTECCIÓN,Cerrada,LE,Región del Maule,Curicó,I MUNICIPALIDAD DE CURICO,,CLP,2026-08-18,2026-09-02,2026-10-05,1,2026-09-02
1057385-41-LE26,ADQUISICION DE INSUMOS QUIRURGICOS Y OTROS,Adjudicada,LE,Región de Antofagasta,Taltal,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL 21 DE MAYO TALTAL,4435750.0,CLP,2026-08-10,2026-08-20,2026-09-02,17,2026-09-02
1057547-358-LE26,SERV. PABELLONES QUIRÚRGICOS CIRUGÍA DE MAMAS SEGÚN INSTRUCCIÓN PLAN DE 90 DÍAS ONCOLÓGICOS MINISTERIAL,Adjudicada,LE,Región de Los Ríos,Valdivia,SERVICIO DE SALUD VALDIVIA HOSPITAL BASE,71395000.0,CLP,2026-08-21,2026-08-26,2026-09-02,7,2026-09-02
3736-30-LE26,EQUIPOS E INSUMOS COMPUTACIONALES ESTABLECIMIENTOS,Publicada,LE,Región del Biobío,Laja,I MUNICIPALIDAD DE LAJA,12600000.0,CLP,2026-09-02,2026-09-14,2026-10-05,44,2026-09-02
