codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057501-416-LE26,CONVENIO SUMINISTRO INSUMOS CIRUGIA DE TORAX,Adjudicada,LE,Región Metropolitana de Santiago,Puente Alto,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,CLP,2026-07-20,2026-07-30,2026-09-25,28,2026-09-25
1057501-592-LP26,CONVENIO INSUMOS PABELLON CARDIOCIRUGIA IV,Publicada,LP,Región Metropolitana de Santiago,Puente Alto,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,CLP,2026-09-25,2026-10-16,2027-02-26,4,2026-09-25
1057509-296-LP26,CONVENIO DE SUMINISTRO DE SERVICIOS QUIRÚRGICOS PAQUETIZADOS DE UROLOGÍA CRP,Publicada,LP,Región del Ñuble,Chillán,HOSPITAL CLINICO HERMINDA MARTIN,,CLP,2026-09-25,2026-10-15,2026-10-30,1,2026-09-25
1057544-262-LE26,COMPRA POR SUMINISTRO DE INSUMOS CLÍNICOS PARA UROLOGÍA,Adjudicada,LE,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,20500000.0,CLP,2026-08-04,2026-08-17,2026-09-25,5,2026-09-25
1058085-119-LE26,CONVENIO SUMINISTRO DE MEDICAMENTOS ONCOLÓGICOS G-7 EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR POR 36 MESES,Adjudicada,LE,Región Metropolitana de Santiago,Alhué,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,65847870.0,CLP,2026-07-09,2026-07-20,2026-09-25,3,2026-09-25
1382-17-LE26,FARMACOS PARA EL CONSULTORIO MIRAFLORES,Adjudicada,LE,Región de la Araucanía,Temuco,CONSULTORIO MIRAFLORES,,CLP,2026-09-08,2026-09-21,2026-09-25,34,2026-09-25
2408-178-LE26,ADQUISICIÓN DE INSUMOS DE FERRETERÍA.,Publicada,LE,Región del Biobío,Los Angeles,I MUNICIPALIDAD DE LOS ANGELES,10000000.0,CLP,2026-09-25,2026-10-08,2026-11-26,1,2026-09-25
4738-12-LE26,VIAJE PARA FUNCIONARIOS AFILIADOS AL SERVICIO DE BIENESTAR INSTITUCIONAL DE SALUD DE LA MUNICIPALIDAD DE CODEGUA,Adjudicada,LE,Región del Libertador General Bernardo O´Higgins,Codegua,I MUNICIPALIDAD DE CODEGUA,17760000.0,CLP,2026-08-24,2026-09-03,2026-09-25,1,2026-09-25
1058085-110-LP26,CONVENIO SUMINISTRO DE MEDICAMENTOS ANTIMICROBIANOS G-7 EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR,Adjudicada,LP,Región Metropolitana de Santiago,Alhué,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,254530000.0,CLP,2026-07-03,2026-07-23,2026-09-25,3,2026-09-25
1108338-43-L126,CONTINUIDAD DE LA ATENCIÓN TÉCNICO DE ENFERMERÍA PARA FARMACIA,Publicada,L1,Región de Valparaíso,Los Andes,CONSULTORIO GENERAL N°2 DE LOS ANDES,1453852.0,CLP,2026-09-25,2026-10-02,2026-10-18,2,2026-09-25
1499-152-LP26,RBV INSUMOS TIPO SENSORES DE OXIMETRÍA REGIONAL CON EQUIPOS EN COMODATO,Adjudicada,LP,Región Metropolitana de Santiago,Providencia,INSTITUTO NACIONAL DEL TORAX,,CLP,2026-07-29,2026-08-18,2026-09-25,1,2026-09-25
2078-45-LE26,APRUEBA Y PUBLICA BASES ADMINISTRATIVAS PARA “SERVICIOS DE TRANSPORTE PARA TRASLADO DE FUNCIONARIOS DE LA UNIDAD DE ZOONOSIS CONCEPCIÓN Y DELEGACIÓN BIOBIO AMBAS DEPENDIENTE DE LA SEREMI DE SALUD REGIÓN DEL BIOBIO”. SC 283-2026 Y 377-2026,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región del Biobío,Lebu,SUBSECRETARIA DE SALUD PUBLICA,,CLP,2026-09-15,2026-09-25,2026-09-29,2,2026-09-25
2101-155-LE26,INSUMOS DENTALES PARA APS,Cerrada,LE,Región del Biobío,Cañete,HOSPITAL INTERCULTURAL KALLVU LLANKA.-,,CLP,2026-09-15,2026-09-25,2026-11-25,57,2026-09-25
2360-70-LE26,ADQUISICION DE INSUMOS PIE DIABETICO CONVENIO FOFAR.,Adjudicada,LE,Región del Biobío,Talcahuano,I MUNICIPALIDAD DE TALCAHUANO,14200000.0,CLP,2026-09-02,2026-09-11,2026-09-25,18,2026-09-25
2710-75-LP26,CONTRATO SUMINISTRO INSUMOS DENTALES,Publicada,LP,Región de Coquimbo,Ovalle,MUNICIPALIDAD DE OVALLE,120000000.0,CLP,2026-09-25,2026-10-14,2027-10-30,8,2026-09-25
769-93-LE26,INSUMOS EXÁMEN DE CHAGAS PP-111,Publicada,LE,Región de Antofagasta,Antofagasta,SERVICIO DE SALUD ANTOFAGASTA DIRECCION,,CLP,2026-09-25,2026-10-20,2026-11-27,17,2026-09-25
948-28-L126,INSUMOS LIBRERIA PROYECTO SAAT Y MULTICULTURAL,Publicada,L1,Región Metropolitana de Santiago,Ñuñoa,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,6700000.0,CLP,2026-09-25,2026-10-01,2026-10-06,1,2026-09-25
1057503-141-LR26,ADQUISICIÓN DE SUTURAS MECÁNICAS POR SISTEMA DE SUMINISTRO PARA EL HOSPITAL PADRE ALBERTO HURTADO,Publicada,LR,Región Metropolitana de Santiago,San Ramón,HOSPITAL PADRE ALBERTO HURTADO,6600000000.0,CLP,2026-09-25,2026-10-26,2027-01-25,22,2026-09-25
1499-159-LP26,DGM INSUMOS VARIOS PARA CIRUGÍA CARDIACA,Adjudicada,LP,Región Metropolitana de Santiago,Providencia,INSTITUTO NACIONAL DEL TORAX,,CLP,2026-08-06,2026-08-26,2026-09-25,6,2026-09-25
2186-25-L126,SERVICIO DE CAPACITACIÓN “PACIENTE GERIÁTRICO HOSPITALIZADO”,Publicada,L1,Región Metropolitana de Santiago,Santiago,HOSPITAL GERIATRICO LA PAZ DE LA TARDE,800000.0,CLP,2026-09-25,2026-10-01,2026-10-05,1,2026-09-25
2360-74-L126,ADQUISICION DE INSUMOS CIRUGIA MENOR CONVENIO SAR.,Adjudicada,L1,Región del Biobío,Talcahuano,I MUNICIPALIDAD DE TALCAHUANO,4000000.0,CLP,2026-09-08,2026-09-17,2026-09-25,5,2026-09-25
4407-22-L126,INSUMOS MEDICOS PARA FARMACIA DEL CESFAM,Adjudicada,L1,Región de la Araucanía,,ILUSTRE MUNICIPALIDAD DE LUMACO,1700000.0,CLP,2026-08-26,2026-09-02,2026-09-25,12,2026-09-25
4308-22-L126,ADQ DE INSUMOS PARA PROG MAIS 2,Cerrada,L1,Región de la Araucanía,Ercilla,I MUNICIPALIDAD DE ERCILLA,2200000.0,CLP,2026-09-17,2026-09-25,2026-11-19,4,2026-09-25
889473-50-LP26,REEMBOLSO GASTOS MÉDICOS SEGURO DE VIDA Y CATASTR,Adjudicada,LP,Región del Libertador General Bernardo O´Higgins,Rancagua,UNIVERSIDAD DE O'HIGGINS,7140.4,CLF,2026-09-02,2026-09-17,2026-09-25,1,2026-09-25
1057509-222-LR26,CONVENIO INSUMOS ASOCIADOS A INMUNOHISTOQUÍMICA CON EQUIPOS EN COMODATO FGH,Adjudicada,LR,Región del Ñuble,Chillán,HOSPITAL CLINICO HERMINDA MARTIN,701727200.0,CLP,2026-08-04,2026-09-04,2026-09-25,1,2026-09-25
1057536-135-LE26,EQUIPOS CENTRO DE SALUD CONTAO - GRUPO 1,Publicada,LE,Región de los Lagos,Puerto Montt,SERVICIO SALUD DEL RELONCAVI,20600000.0,CLP,2026-09-25,2026-10-05,2026-11-10,6,2026-09-25
1079596-36-LE26,ADQUISICION DE INSUMOS TALLER TIC ARICA,Publicada,LE,Región de Arica y Parinacota,Arica,DIRECCION DE LOGISTICA DE CARABINEROS,36482998.0,CLP,2026-09-25,2026-10-07,2026-11-06,9,2026-09-25
1224957-34-LP26,SUMINISTRO DE PRODUCTOS DE MEDICINA NATURAL Y BIOLÓGICA PARA RED DE FARMACIAS COMUNALES DE LA CMDS DE ÑUÑOA,Adjudicada,LP,Región Metropolitana de Santiago,Ñuñoa,CORP MUNICIPAL DE DESARROLLO SOCIAL DE NUNOA,84393636.0,CLP,2026-06-23,2026-07-06,2026-09-25,24,2026-09-25
1422417-1-LE26,SERVICIO DE ATENCIÓN PRIMARIA MÉDICO Y DENTAL,Publicada,LE,Región de Valparaíso,Valparaíso,UNIVERSIDAD DE VALPARAISO,,CLP,2026-09-25,2026-10-05,2026-12-24,1,2026-09-25
1469-193-L126,"“ADQUISICIÓN DE INSUMOS, MATERIALES Y REACTIVOS PARA LABORATORIO, UNIVERSIDAD DE TALCA”",Cerrada,L1,Región del Maule,Talca,UNIVERSIDAD DE TALCA,,CLP,2026-09-11,2026-09-25,2026-09-30,22,2026-09-25
162-32-LE26,IMPRESOS PARA DISTINTOS PROGRAMA SALUD,Publicada,LE,Región de los Lagos,,SUBSECRETARIA DE SALUD PUBLICA,,CLP,2026-09-25,2026-10-05,2026-10-30,7,2026-09-25
2274-46-L126,ADQUISICIÓN DE INSUMOS MÉDICOS  E INSUMOS PODOLOGICOS PARA CENTROS DE SALUD EXP 15431/2026,Publicada,L1,Región Metropolitana de Santiago,La Pintana,I MUNICIPALIDAD DE LA PINTANA,2495000.0,CLP,2026-09-25,2026-10-01,2027-01-29,3,2026-09-25
2408-214-L126,ADQUISICIÓN DE INSUMOS PARA USUARIOS DEL RUBRO GANADERÍA BÁSICA Y MULTIACTIVIDAD DEL PROGRAMA PRODESAL LOS ANGELES.,Adjudicada,L1,Región Metropolitana de Santiago,Santiago,I MUNICIPALIDAD DE LOS ANGELES,3291662.0,CLP,2026-08-28,2026-09-09,2026-09-25,4,2026-09-25
1057418-26-LE26,SEGUNDO LLAMADO CONVENIO SERVICIOS PSICOSOCIALES “AGENTE COMUNITARIO” PARA PROGRAMA SALUD MENTAL Y BIENESTAR PSICOSOCIAL EN LA ATENCIÓN PRIMARIA DE SALUD DEL HOSPITAL DE MULCHEN POR 24 MESES.,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región del Biobío,,SERVICIO DE SALUD BIO BIO HOSPITAL DE MULCHEN,,CLP,2026-09-08,2026-09-21,2026-09-25,1,2026-09-25
1057536-134-LE26,EQUIPOS CENTRO DE SALUD CONTAO - GRUPO 2,Publicada,LE,Región de los Lagos,Puerto Montt,SERVICIO SALUD DEL RELONCAVI,7510000.0,CLP,2026-09-25,2026-10-05,2026-11-10,7,2026-09-25
1069417-23-LE26,CONTRATO DE SUMINISTRO SERVICIOS DE SALA CUNA Y JARDÍN INFANTIL PARA HIJOS DE FUNCIONARIOS AS DE LOS ESTABLECIMIENTOS Y UNIDADES DEPENDIENTES DE LA DIRECCIÓN DE SALUD MUNICIPAL DE CHILLAN,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región del Ñuble,,I MUNICIPALIDAD DE CHILLAN,35000000.0,CLP,2026-08-11,2026-08-21,2026-09-25,1,2026-09-25
1110404-209-L126,"ADQUISICION INSTRUMENTOS E INSUMOS MUSICALES, PARA ESTABLECIMIENTOS PERTENECIENTES AL SLEP CHINCHORRO",Publicada,L1,Región de Arica y Parinacota,Arica,SERVICIO LOCAL DE EDUCACION DE CHINCHORRO,2273846.0,CLP,2026-09-25,2026-10-01,2026-10-12,1,2026-09-25
1393093-114-CO26,ADQUISICIÓN DE INSUMOS DE LABORATORIO PARA ESTABLECIMIENTOS EDUCACIONALES DEL SLEP CHILOÉ,Publicada,CO,Región de los Lagos,Castro,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE CHILOÉ,,CLP,2026-09-25,2026-10-05,2026-11-04,1,2026-09-25
2757-8-LE26,SUMINISTRO DE INTERNET CENTROS DE SALUD COMUNA SAN,Adjudicada,LE,Región de Valparaíso,San Antonio,I MUNICIPALIDAD DE SAN ANTONIO,,CLP,2026-08-12,2026-08-24,2026-09-25,1,2026-09-25
3191-102-LE26,LE FAR2 ADQUISICION DE FARMACOS,Publicada,LE,Región de Valparaíso,Viña del Mar,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,46000000.0,CLP,2026-09-25,2026-10-07,2026-10-21,10,2026-09-25
3378-42-LR26,SUMINISTRO DE MATERIALES E INSUMOS DE IMPLANTES PARA TRAUMATOLOGÍA DE RODILLA,Adjudicada,LR,Región Metropolitana de Santiago,La Reina,DIVISION LOGISTICA DEL EJERCITO,,CLP,2026-06-18,2026-07-20,2026-09-25,2,2026-09-25
3710-90-L126,INSUMOS TOMA DE EXAMEN SAR,Cerrada,L1,Región de la Araucanía,Victoria,I MUNICIPALIDAD DE VICTORIA,2200000.0,CLP,2026-09-16,2026-09-25,2026-10-23,2,2026-09-25
1224957-38-LE26,SUMINISTRO DE FORMULAS DE SUPLEMENTOS NUTRICIONALES EN POLVO PARA LA RED DE FARMACIAS COMUNALES DE LA CORPORACIÓN MUNICIPAL DE DESARROLLO SOCIAL DE ÑUÑOA,Adjudicada,LE,Región Metropolitana de Santiago,Ñuñoa,CORP MUNICIPAL DE DESARROLLO SOCIAL DE NUNOA,59500000.0,CLP,2026-07-09,2026-07-20,2026-09-25,4,2026-09-25
1293138-15-LP26,EQUIPOS MÉDICOS ORL Y LABORATORIO,Publicada,LP,Región Metropolitana de Santiago,Santiago,SERVICIO SALUD METROPOLITANO OCCIDENTE,74362000.0,CLP,2026-09-25,2026-10-15,2027-02-05,3,2026-09-25
1660-147-L126,"CONVENIO SERVICIO,SOPORTE Y MANTENCIÓN DE 03 IMPRESORAS MULTIFUNCIONALES ,POR 24 MESES EN HOSPITAL DE SALAMANCA.",Publicada,L1,Región de Coquimbo,Coquimbo,SERVICIO SALUD COQUIMBO HOSP DE SALAMANC,7000000.0,CLP,2026-09-25,2026-10-05,2026-10-23,1,2026-09-25
2395-50-L126,(SP ) CURSO  MANEJO DE LA AGITACIÓN PSICOMOTORA Y TÉCNICAS DE DESESCALADA EN CONTEXTO AMBULATORIO DE SALUD MENTAL,Publicada,L1,Región Metropolitana de Santiago,Pedro Aguirre Cerda,I MUNICIPALIDAD PEDRO AGUIRRE CERDA,2600000.0,CLP,2026-09-25,2026-10-05,2026-10-20,1,2026-09-25
5018-6-L126,COMPRA DE PRODUCTOS FARMACEUTICOS,Adjudicada,L1,Región Metropolitana de Santiago,La Reina,DIVISION LOGISTICA DEL EJERCITO,7164500.0,CLP,2026-09-02,2026-09-14,2026-09-25,25,2026-09-25
2854-14-LE26,SEGUROS DEPENDENCIAS DE SALUD PUERTO VARAS,Adjudicada,LE,Región de los Lagos,Puerto Varas,I MUNICIPALIDAD DE PUERTO VARAS,,CLP,2026-09-16,2026-09-23,2026-09-25,1,2026-09-25
4309-227-LP26,CONVENIO SUMINISTRO REACTIVOS PARA DETERMINACIONES FARMACOGENÉTICAS LABORATORIO CLÍNICO HGGB 2026,Publicada,LP,Región del Biobío,,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,,CLP,2026-09-25,2026-10-15,2027-02-15,1,2026-09-25
4414-66-LE26,CONTRATACIÓN DE SEGURO COMPLEMENTARIO DE SALUD AÑO 2026-2027 PARA SOCIOS BIENESTAR MUNICIPAL Y SUS CARGAS LEGALES.,Publicada,LE,Región del Biobío,Arauco,I MUNICIPALIDAD DE ARAUCO,403440000.0,CLP,2026-09-25,2026-10-05,2026-10-23,1,2026-09-25
514862-123-CO26,CENA DIA DE LA ATENCION PRIMARIA DE SALUD 10032925,Desierta (o art. 3 ó 9 Ley 19.886),CO,Región Metropolitana de Santiago,Peñalolén,CORPORACION MUNICIPAL DE PENALOLEN PARA EL DESARROLO SOCIAL CORMUP,23333100.0,CLP,2026-09-10,2026-09-22,2026-09-25,1,2026-09-25
557974-27-LP26,SERVICIO DE ESTERILIZACIÓN PARA CENTROS DE SALUD CMQ,Desierta (o art. 3 ó 9 Ley 19.886),LP,Región de Valparaíso,Quilpué,"CORPORACION MUNICIPAL DE EDUCACION,SALUD,CULTURA Y ATENCION AL MENOR,",,CLP,2026-09-14,2026-09-25,2026-10-02,1,2026-09-25
5018-5-L126,COMPRA DE MATERIALES Y ÚTILES QUIRÚRGICOS,Adjudicada,L1,Región Metropolitana de Santiago,La Reina,DIVISION LOGISTICA DEL EJERCITO,7164500.0,CLP,2026-09-02,2026-09-15,2026-09-25,47,2026-09-25
608-167-I226,PJP_SERVICIOS DE CORONARIOGRAFIAS Y ANGIOPLASTIAS DE URGENCIA Y PRIORITARIOS O NO ELECTIVAS PARA EL HOSPITAL DR. GUSTAVO FRICKE,Desierta (o art. 3 ó 9 Ley 19.886),I2,Región de Valparaíso,,HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR,,CLP,2026-08-19,2026-09-21,2026-09-25,2,2026-09-25
728-11-LE26,INSUMOS PARA CARPINTERÍA METÁLICA,Publicada,LE,Región Metropolitana de Santiago,Peñaflor,INSTITUTO NACIONAL DE HIDRAULICA,11117426.0,CLP,2026-09-25,2026-10-06,2026-10-13,10,2026-09-25
