codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1261592-38-LP26,CONVENIO DE SUMINISTRO DE PARCHESELECTRODOS PARA EQUIPOS MONITORES DESFIBRILADORESDEA DE ATENCIÓN PRIMARIA DE SALUD ANTOFAGASTA,Publicada,LP,Región de Antofagasta,Antofagasta,CORP MUNICIPAL DE DESARROLLO SOCIAL DE A,221873000.0,CLP,2026-05-11,2026-06-01,2026-07-31,26,2026-05-11
2101-73-L126,INSUMOS CLINICOS PEDIATRIA Y VACUNATORIO,Publicada,L1,Región del Biobío,Cañete,HOSPITAL INTERCULTURAL KALLVU LLANKA.-,1500000.0,CLP,2026-05-11,2026-05-18,2026-06-20,2,2026-05-11
2777-2-LE26,SERVICIO DE REAS PARA LOS CENTROS DE SALUD DE LA COMUNA DE RENGO AÑO 2026,Adjudicada,LE,Región del Libertador General Bernardo O´Higgins,,I MUNICIPALIDAD DE RENGO,30000000.0,CLP,2026-03-03,2026-03-12,2026-05-11,1,2026-05-11
2408-30-LP26,SUMINISTRO DE INSUMOS VETERINARIOS PARA LA UNIDAD DE ZOONOSIS Y TRM.,Adjudicada,LP,Región del Biobío,Los Angeles,I MUNICIPALIDAD DE LOS ANGELES,111300000.0,CLP,2026-03-23,2026-04-14,2026-05-11,3,2026-05-11
3019-10-LE26,FARMACOS CONVENIO SAR. SOLICITUD NUMERO 52,Publicada,LE,Región del Biobío,Lota,I MUNICIPALIDAD DE LOTA,,CLP,2026-05-11,2026-05-22,2026-05-26,41,2026-05-11
4993-38-LE26,CONTRATACIÓN DEL SERVICIO POR 500 ATENCIONES VETERINARIAS DE VACUNACIÓN MICROCHIP Y ANTIPARASITARIOS CANINOFELINO PARA LA EJECUCIÓN DEL PROGRAMA COMUNITARIO SALUD Y BIENESTAR ANIMAL EN TERRITORIOS RURALES DE CHOLCHOL: OPERATIVOS VETERINARIOS GRATUITO,Adjudicada,LE,Región de la Araucanía,,MUNICIPALIDAD DE CHOLCHOL,11000000.0,CLP,2026-04-10,2026-04-24,2026-05-11,1,2026-05-11
538598-23-LE26,SUMINISTRO ROPA DE CAMA Y CLÍNICA PARA EL HOSMET,Publicada,LE,Región Metropolitana de Santiago,Providencia,HOSPITAL METROPOLITANO DE SANTIAGO,,CLP,2026-05-11,2026-05-22,2026-06-12,5,2026-05-11
2274-9-LE26,CONVENIO DE SUMINISTROS CEREMONIAS CUENTAS PÚBLICAS SALUD 2026 EXP  6595,Adjudicada,LE,Región Metropolitana de Santiago,La Pintana,I MUNICIPALIDAD DE LA PINTANA,15000000.0,CLP,2026-04-23,2026-04-30,2026-05-11,1,2026-05-11
2467-240-R126,NUEVO LLAMADO PARA LA ADQUISICIÓN DE TINTAS TONER E INSUMOS INFORMATICOS PARA DIFERENTES DEPARTAMENTO MUNICIPALES CHILLÁN,Adjudicada,LE,Región del Ñuble,Chillán,I MUNICIPALIDAD DE CHILLAN,,CLP,2025-12-12,2025-12-22,2026-05-11,5,2026-05-11
