codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057509-284-LE26,CONVENIO COMPRA DE SERVICIOS TÉCNICO PARAMÉDICO PARA LA UNIDAD DE ONCOLOGÍA NAT,Cerrada,LE,Región del Ñuble,Chillán,HOSPITAL CLINICO HERMINDA MARTIN,,CLP,2026-09-16,2026-09-24,2026-12-29,1,2026-09-24
1180937-6-LR26,ESTUDIOS DE PREFACTIBILIDAD PROYECTOS REPOSICION DE HOSPITALES DEPENDIENTES DEL SERVICIO DE SALUD ÑUBLE DE LAS COMUNAS COELEMU YUNGAY QUIRIHUE EL CARMEN Y BULNES”,Adjudicada,LR,Región del Ñuble,,SERVICIO DE SALUD NUBLE,,CLP,2026-06-08,2026-07-08,2026-09-24,5,2026-09-24
1417913-117-LE26,ADQUISICION DE INSUMOS Y EQUIPOS MEDICOS PARA NUEVOS ANEXOS SALUD DE CORMUDESI,Cerrada,LE,Región de Tarapacá,,CORP MUNICIPAL DE DESARROLLO SOCIAL DE IQUIQUE,,CLP,2026-09-15,2026-09-24,2027-01-24,29,2026-09-24
2832-24-L126,ADQUISICIÓN DE MOBILIARIO A MEDIDA PARA EL DEPARTAMENTO DE SALUD DE LA MUNICIPALIDAD DE QUILLOTA,Publicada,L1,Región de Valparaíso,Quillota,I MUNICIPALIDAD DE QUILLOTA,3960900.0,CLP,2026-09-24,2026-10-01,2026-10-31,12,2026-09-24
3191-99-LE26,LE FAR2 ADQUISICION DE FARMACOS,Publicada,LE,Región de Valparaíso,Viña del Mar,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,42000000.0,CLP,2026-09-24,2026-10-07,2026-10-20,2,2026-09-24
3545-28-L126,LICITACION DE INSUMOS DENTALES,Desierta (o art. 3 ó 9 Ley 19.886),L1,Región de la Araucanía,Temuco,DIVISION LOGISTICA DEL EJERCITO,1260000.0,CLP,2026-09-15,2026-09-22,2026-09-24,1,2026-09-24
705290-60-LP26,MEDICOS PARA CONSULTAS EMISION DE RECETAS Y ATENC,Adjudicada,LP,Región Metropolitana de Santiago,,SERVICIO SALUD OCCIDENTE HOSPITAL DR FELIX BULNES CERDA,,CLP,2026-08-10,2026-08-31,2026-09-24,3,2026-09-24
886954-42-LR26,CONVENIO SUMINISTRO DE INSUMOS DE VITRECTOMÍA CON EQUIPO EN COMODATO,Adjudicada,LR,Región del Biobío,Concepción,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,,CLP,2026-05-26,2026-06-30,2026-09-24,6,2026-09-24
1057508-124-LE26,ADQUISICIÓN DE HERRAMIENTAS PARA  ESTABLECIMIENTOS DEPENDIENTES DEL SERVICIO  DE SALUD ÑUBLE”,Publicada,LE,Región del Ñuble,Chillán,SERVICIO DE SALUD NUBLE,14500000.0,CLP,2026-09-24,2026-10-06,2026-11-06,1,2026-09-24
1057509-259-LP26,CONVENIO SUMINISTRO INSUMOS DE ENDOSCOPIA DIGESTIVA CON EQUIPOS ASOCIADOS,Publicada,LP,Región del Ñuble,Chillán,HOSPITAL CLINICO HERMINDA MARTIN,181314079.0,CLP,2026-09-24,2026-10-05,2026-10-21,1,2026-09-24
1057539-58-LE26,CONVENIO DE SUMINISTRO DE INSUMOS ONCOLOGÍA PED,Adjudicada,LE,Región de los Lagos,,HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI,34516188.0,CLP,2026-05-19,2026-05-29,2026-09-24,6,2026-09-24
1057935-13-LP26,ADQUISICIÓN DE MONITORES DESFIBRILADORES PARA ESTABLECIMIENTOS DEPENDIENTES DEL SERVICIO DE SALUD LOS RÍOS UHCIP SAMU Y HOSPITALES CORRAL PAILLACO Y MARIQUINA,Adjudicada,LP,Región de Los Ríos,Valdivia,SERVICIO DE SALUD LOS RIOS,109144940.0,CLP,2026-07-10,2026-08-03,2026-09-24,3,2026-09-24
1417913-100-LE26,ADQUISICIÓN DE INSUMOS ODONTOLÓGICOS PARA PROGRAMA ESTRATEGIAS DE SALUD BUCAL 2026,Adjudicada,LE,Región de Tarapacá,,CORP MUNICIPAL DE DESARROLLO SOCIAL DE IQUIQUE,,CLP,2026-08-10,2026-08-20,2026-09-24,60,2026-09-24
1979-199-LP26,186.26 “CONVENIO SUMINISTRO DE ARTICULOS DE FERRETERIA ELECTROMECANICA Y OTROS PARA HOSPITAL DE NUEVA IMPERIAL.”,Publicada,LP,Región de la Araucanía,Nueva Imperial,SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL,,CLP,2026-09-24,2026-10-14,2026-12-14,1,2026-09-24
1003473-32-LP26,CONTRATO DE SUMINISTRO DE DISPOSITIVOS MÉDICOS PARA SOPORTE VITAL: CATÉTER DE DIÁLISIS AGUDA Y CIRCUITO DE VENTILACIÓN MECÁNICA PARA EL HOSPITAL SAN JUAN DE DIOS DE CURICÓ,Adjudicada,LP,Región del Maule,,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO,,CLP,2026-05-12,2026-05-27,2026-09-24,4,2026-09-24
1057501-400-LR26,SERVICIOS MÉDICOS TRATAMIENTO DE FOTOCOAGULACIÓN,Adjudicada,LR,Región Metropolitana de Santiago,Puente Alto,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,CLP,2026-07-09,2026-08-10,2026-09-24,1,2026-09-24
1057539-65-LP26,CONVENIO DE SUMINISTRO DE INSUMOS PERFUSIÓN,Adjudicada,LP,Región de los Lagos,,HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI,315350000.0,CLP,2026-06-03,2026-06-25,2026-09-24,1,2026-09-24
2145-53-L126,CONTRATACIÓN DE SERVICIO ADMINISTRATIVO PARA PROGRAMA RESPIRATORIO IRA-ERA - HOSPITAL SAN PEDRO DE LOS VILOS.,Adjudicada,L1,Región de Coquimbo,Los Vilos,SERVICIO DE SALUD COQUIMBO HOSPITAL DE LOS VILOS,2400000.0,CLP,2026-08-21,2026-08-27,2026-09-24,1,2026-09-24
2548-82-L126,MOVILIZACIÓN PROGRAMA SALUD MENTAL Y BIENESTAR,Adjudicada,L1,Región de la Araucanía,Padre Las Casas,I MUNICIPALIDAD DE PADRE LAS CASAS,7100000.0,CLP,2026-09-02,2026-09-10,2026-09-24,1,2026-09-24
2688-28-LE26,SERVICIO DE TELEFONIA CELULAR Y EQUIPOS PARA SALUD,Publicada,LE,Región de Valparaíso,Algarrobo,I MUNICIPALIDAD DE ALGARROBO,12000000.0,CLP,2026-09-24,2026-10-06,2026-11-06,1,2026-09-24
3537-55-LE26,ADQUISICIÓN INSUMOS DE DESGASTE PARA PERFORADORAS,Adjudicada,LE,Región de los Lagos,Puerto Montt,DIVISION LOGISTICA DEL EJERCITO,12300000.0,CLP,2026-09-11,2026-09-21,2026-09-24,5,2026-09-24
4053-38-LE26,SEGURO COMP SALUD - BIENESTAR DESAM MARIQUINA,Publicada,LE,Región de Los Ríos,Mariquina,I MUNICIPALIDAD DE MARIQUINA,60480000.0,CLP,2026-09-24,2026-10-05,2026-10-15,1,2026-09-24
834259-36-LE26,DISEÑO SANITARIO P.T.A.S.: VILLA LOS ALMENDROS,Revocada,LE,Región del Maule,Teno,I MUNICIPALIDAD DE TENO,20000000.0,CLP,2026-06-02,2026-06-12,2026-07-20,1,2026-09-24
750998-35-LE26,PRODUCTOS FARMACÉUTICOS Y VETERINARIOS,Adjudicada,LE,Región Metropolitana de Santiago,Lo Espejo,I MUNICIPALIDAD DE LO ESPEJO,,CLP,2026-06-18,2026-07-06,2026-09-24,1,2026-09-24
769-87-LP26,SERV. RRHH HOSPITALIZACION PSIQUIATRIA HRA P 107,Cerrada,LP,Región de Antofagasta,Antofagasta,SERVICIO DE SALUD ANTOFAGASTA DIRECCION,,CLP,2026-09-09,2026-09-24,2026-10-04,1,2026-09-24
1057387-52-LE26,CONVENIO SUMINISTRO SEDILE HOSPITAL COLLIPULLI,Publicada,LE,Región de la Araucanía,Collipulli,SERVICIO SALUD ARAUCANIA HOSPITAL DE COLLIPULLI,18000000.0,CLP,2026-09-24,2026-10-05,2026-10-15,2,2026-09-24
1057480-51-LE26,ADQUISICIÓN DE SUMINISTRO DE COMBUSTIBLE DE PETRÓLEO PARA EL HOSPITAL SAN JOSÉ DE MELIPILLA,Adjudicada,LE,Región Metropolitana de Santiago,Melipilla,HOSPITAL DE MELIPILLA,,CLP,2026-08-20,2026-08-31,2026-09-24,1,2026-09-24
2145-64-L126,COMPRA DE SERVICIO PROFESIONAL/TÉCNICO PARA EL LEVANTAMIENTO Y CLASIFICACIÓN DE CARTOLAS FAMILIARES (INDICADORES CP 4.1 Y CP 4.2 MAIS-ECICEP) PARA EL HOSPITAL SAN PEDRO DE LOS VILOS,Publicada,L1,Región de Coquimbo,Los Vilos,SERVICIO DE SALUD COQUIMBO HOSPITAL DE LOS VILOS,2450000.0,CLP,2026-09-24,2026-10-01,2026-10-12,2,2026-09-24
3378-41-LR26,SUMINISTRO DE MATERIALES E INSUMOS DE IMPLANTES PARA FIJACIÓN POSTERIOR DE COLUMNA DEL SERVICIO DE TRAUMATOLOGÍA,Adjudicada,LR,Región Metropolitana de Santiago,La Reina,DIVISION LOGISTICA DEL EJERCITO,,CLP,2026-06-11,2026-07-13,2026-09-24,2,2026-09-24
4452-10-LE26,CONTRATO DE SUMINISTRO DE FORMULARIOS CLÍNICOS PARA EL SERVICIO DE MATRONERÍA Y USO TRANSVERSAL DEL HOSPITAL SAN JUAN DE DIOS DE CURICÓ,Publicada,LE,Región del Maule,Curicó,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO,17000000.0,CLP,2026-09-24,2026-10-01,2026-11-13,1,2026-09-24
619133-83-LR26,ONVENIO DE SERVICIO DE ALIMENTACION PARA FUNCIONARIOS DEL HOSPITAL SAN CAMILO DE SAN FELIPE,Adjudicada,LR,Región de Valparaíso,San Felipe,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,,CLP,2026-07-22,2026-08-21,2026-09-24,1,2026-09-24
948354-142-LE26,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO CON REPUESTOS INCLUIDOS DE MÁQUINAS DE DIÁLISIS DEL HOSPITAL DIPRECA,Publicada,LE,Región Metropolitana de Santiago,Las Condes,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,46000000.0,CLP,2026-09-24,2026-10-05,2027-01-04,1,2026-09-24
1057379-23-L126,CONVENIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE REFRIGERADORES DE USO CLÍNICO DEL HOSPITAL SAN ANTONIO DE PUTAENDO,Revocada,L1,Región Metropolitana de Santiago,Las Condes,SERVICIO DE SALUD ACONCAGUA HOSPITAL DE PUTAENDO,4500000.0,CLP,2026-09-02,2026-09-22,2026-09-30,18,2026-09-24
1057387-54-LE26,CONTRATACIÓN DE CLÍNICA MÓVIL MAMOGRAFÍAS,Publicada,LE,Región de la Araucanía,Collipulli,SERVICIO SALUD ARAUCANIA HOSPITAL DE COLLIPULLI,,CLP,2026-09-24,2026-10-05,2026-10-15,1,2026-09-24
1057544-323-LP26,SERVICIOS DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE EQUIPOS MANEJADORAS DE AIRE SISTEMAS DE VENTILACIÓN Y UNIDADES FANCOIL DEL HOSPITAL LAS HIGUERAS,Publicada,LP,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,238000000.0,CLP,2026-09-24,2026-10-05,2026-10-30,2,2026-09-24
1057851-3-L126,CONVENIO DE SUMINISTRO PARA LA ADQUISICIÓN DE INSUMOS ENFOCADOS EN REHABILITACIÓN PARA HOSPITAL CAUQUENES,Publicada,L1,Región del Maule,Cauquenes,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,4000000.0,CLP,2026-09-24,2026-10-05,2026-11-04,3,2026-09-24
2080-239-LP26,SUMINISTRO DE INSUMOS PARA LA UNIDAD DE HEMODIÁLIS,Adjudicada,LP,Región del Libertador General Bernardo O´Higgins,Rancagua,SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA,,CLP,2026-07-13,2026-07-23,2026-09-24,20,2026-09-24
2157-157-LP26,CONVENIO INSUMOS SGC Y PABELLÓN,Publicada,LP,Región del Biobío,Concepción,SERVICIO NAC DE SALUD HOSPITAL TRAUMATOLOGICO,156705364.0,CLP,2026-09-24,2026-10-05,2027-01-05,18,2026-09-24
2358-23-LE26,©SC 1 DEPTO. INFORMÁTICA-INSUMOS PARA IMPRESORAS DE LOS DEPTOS. MUNICIPALES.,Publicada,LE,Región del Biobío,Talcahuano,I MUNICIPALIDAD DE TALCAHUANO,26000000.0,CLP,2026-09-24,2026-09-30,2026-10-30,1,2026-09-24
3846-1-LE26,SUMINISTRO DE PRODUCTOS FARMACOLÓGICOS 2026,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región de Antofagasta,,I MUNICIPALIDAD DE SIERRA GORDA,35000000.0,CLP,2026-08-26,2026-09-11,2026-09-24,1,2026-09-24
4401-62-LE26,SC 815 INTERNET DEDICADO PRINCIPAL DEPARTAMENTO DE SALUD,Cerrada,LE,Región del Maule,San Clemente,I MUNICIPALIDAD DE SAN CLEMENTE,,CLP,2026-09-14,2026-09-24,2026-10-23,1,2026-09-24
5349-116-L126,ADQUISICIÓN DE BALANZA CON TALLÍMETRO PARA EL HOSPITAL PROVINCIAL DEL HUASCO,Publicada,L1,Región de Atacama,Vallenar,HOSPITAL PROVINCIAL   DEL HUASCO MSR FERNANDO ARIZTIA RUIZ,2700000.0,CLP,2026-09-24,2026-10-02,2026-11-02,1,2026-09-24
