codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
4642-49-LE26,MOBILIARIO NO CLINICO-RED DSALUD DE CARABINEROS,Adjudicada,LE,Región Metropolitana de Santiago,Ñuñoa,DIRECCION DE LOGISTICA DE CARABINEROS,,CLP,2026-04-20,2026-04-30,2026-06-03,17,2026-06-03
1048-17-LP26,CONVENIO ALIMENTOS E INSUMOS 2026-2027 2DO LLAMADO,Adjudicada,LP,Región de Valparaíso,El Tabo,I MUNICIPALIDAD DE EL TABO,85000000.0,CLP,2026-04-08,2026-04-28,2026-06-03,1,2026-06-03
1057539-65-LP26,CONVENIO DE SUMINISTRO DE INSUMOS PERFUSIÓN,Publicada,LP,Región de los Lagos,,HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI,315350000.0,CLP,2026-06-03,2026-06-23,2026-10-21,1,2026-06-03
1242131-10-LE26,“CONVENIO DE SUMINISTRO DE INSUMOS PARA INTERVENCIONES Y PROCEDIMIENTOS GINECOLÓGICOS PARA EL HOSPITAL PROVINCIAL DE OVALLE”,Publicada,LE,Región de Coquimbo,,SERVICIO DE SALUD COQUIMBO HOSPITAL DE O,65536000.0,CLP,2026-06-03,2026-06-19,2026-07-29,27,2026-06-03
1660-87-L126,INSUMOS ODONTOLOGICOS UTILIZADOS PARA TRATAMIENTOS RECUPERATIVOS GES URGENCIA ODONTOLOGICA AMBULATORIA,Adjudicada,L1,Región de Coquimbo,Salamanca,SERVICIO SALUD COQUIMBO HOSP DE SALAMANC,533120.0,CLP,2026-05-12,2026-05-22,2026-06-03,5,2026-06-03
4483-16-LP26,CONSTRUCCION CLINICA VETERINARIA COMUNA DE TIERRA AMARILLA,Publicada,LP,Región de Atacama,Tierra Amarilla,I MUNICIPALIDAD DE TIERRA AMARILLA,,CLP,2026-06-03,2026-07-06,2026-08-10,1,2026-06-03
1057509-129-LE26,CONVENIO DE SUMINISTRO DE SERVICIOS QUIRÚRGICOS PAQUETIZADOS DE NEFRECTOMÍA RADICAL ONCOLÓGICA CRP,Publicada,LE,Región del Ñuble,Chillán,HOSPITAL CLINICO HERMINDA MARTIN,,CLP,2026-06-03,2026-06-15,2026-06-30,1,2026-06-03
2107-90-LE26,ADQUISICIÓN DE INSUMOS MÉDICOS PARA REPOSICIÓN DE STOCK BODEGA CENTRAL.,Publicada,LE,Región del Libertador General Bernardo O´Higgins,,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,,CLP,2026-06-03,2026-06-15,2026-07-15,46,2026-06-03
2986-19-LE26,SUMINISTRO FARMACOS PARA LA UAPO DEL CESFAM TRV,Adjudicada,LE,Región de Los Ríos,Los Lagos,I MUNICIPALIDAD DE LOS LAGOS,,CLP,2026-04-27,2026-05-07,2026-06-03,5,2026-06-03
3912-7-LE26,MEJ. SANITARIO ESCUELA MARIA ISABEL PERALTA,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región de Coquimbo,Paihuano,I MUNICIPALIDAD PAIHUANO,,CLP,2026-03-31,2026-04-13,2026-06-03,1,2026-06-03
4202-25-LE26,ADQUISICIÓN DE INSUMOS VETERINARIOS 2026,Adjudicada,LE,Región Metropolitana de Santiago,Curacaví,I MUNICIPALIDAD DE CURACAVI,9976460.0,CLP,2026-05-06,2026-05-18,2026-06-03,1,2026-06-03
