codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1459-18-LE26,SERVICIO DE MANTENCIÓN DE ALCANTARILLADO SANITARIO,Adjudicada,LE,Región de Valparaíso,Valparaíso,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,,CLP,2026-08-10,2026-08-24,2026-08-31,1,2026-08-31
2274-33-LE26,ADQUISICIÓN DE INSUMOS Y DISPOSITIVOS MÉDICOS COMUNA DE LA PINTANA DC. 134 EXP.12501,Publicada,LE,Región Metropolitana de Santiago,La Pintana,I MUNICIPALIDAD DE LA PINTANA,,CLP,2026-08-31,2026-09-10,2027-01-08,12,2026-08-31
2335-46-LE26,INSUMOS DENTALES OP 319-320-321-322,Adjudicada,LE,Región del Maule,Linares,I MUNICIPALIDAD DE LINARES,15806000.0,CLP,2026-07-21,2026-07-31,2026-08-31,30,2026-08-31
948354-113-LE26,CONTRATACIÓN DEL SERVICIO DE PLATAFORMA DE CONTACTABILIDAD Y CONFIRMACIÓN DE CITAS PARA AGENDA MÉDICA DEL HOSPITAL DIPRECA,Adjudicada,LE,Región Metropolitana de Santiago,Las Condes,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,70000000.0,CLP,2026-07-23,2026-08-03,2026-08-31,1,2026-08-31
1057476-35-LE26,ADQUISICIÓN DE INSUMOS CLÍNICOS 2,Adjudicada,LE,Región Metropolitana de Santiago,Recoleta,INSTITUTO PSIQUIATRICO DR JOSE HORWITZ BARAK,,CLP,2026-07-20,2026-07-31,2026-08-31,9,2026-08-31
1057536-63-B226,SERVICIOS DE SALA CUNA Y JARDÍN INFANTIL PARA HIJAS E HIJOS DE FUNCIONARIAS DEL SERVICIO DE SALUD DEL RELONCAVÍ,Adjudicada,B2,Región de los Lagos,Puerto Montt,SERVICIO SALUD DEL RELONCAVI,,CLP,2026-06-22,2026-07-14,2026-08-31,8,2026-08-31
1057539-126-LE26,REESTRUCTURACIÓN DE ESPACIOS DE HOSPITALIZACIÓN DOMICILIARIA HPM SOLICITUD 40.,Publicada,LE,Región de los Lagos,Puerto Montt,HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI,,CLP,2026-08-31,2026-09-10,2027-01-11,1,2026-08-31
1057544-288-LP26,COMPRA POR SUMINISTRO DE VENDAS TEJIDOS TUBULARES E INSUMOS DE INMOVILIZACIÓN,Publicada,LP,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,120000000.0,CLP,2026-08-31,2026-09-21,2026-10-21,19,2026-08-31
1947-163-LE26,217 ADQUISICIÓN DE LEVETIRACETAM PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO,Publicada,LE,Región Metropolitana de Santiago,,SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO,63000000.0,CLP,2026-08-31,2026-09-10,2026-10-12,1,2026-08-31
2483-173-LP26,SERVICIO DE ADQUISICIÓN MANTENCIÓN DE RELOJES BIOMÉTRICOS Y SOLUCIÓN DE GESTIÓN DE ASISTENCIA PARA CENTROS DE SALUD,Revocada,LP,Región Metropolitana de Santiago,,I MUNICIPALIDAD DE QUILICURA,,CLP,2026-07-13,2026-08-11,2026-09-30,2,2026-08-31
2483-245-LP26,“SERVICIO DE ADQUISICIÓN MANTENCIÓN DE RELOJES BIOMÉTRICOS Y SOLUCIÓN DE GESTIÓN DE ASISTENCIA PARA CENTROS DE SALUD NUEVO LLAMADO”,Publicada,LP,Región Metropolitana de Santiago,,I MUNICIPALIDAD DE QUILICURA,,CLP,2026-08-31,2026-09-21,2026-10-30,1,2026-08-31
734-41-LE26,PRESTACION DE SERVICIOS INGENIERO BIOMEDICO,Adjudicada,LE,Región Aysén del General Carlos Ibáñez del Campo,Coyhaique,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,9058850.0,CLP,2026-07-27,2026-08-06,2026-08-31,1,2026-08-31
1057501-536-LE26,PAÑOS DE LIMPIESA - TRAPEROS OTROS INSUMOS,Publicada,LE,Región Metropolitana de Santiago,Puente Alto,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,CLP,2026-08-31,2026-09-11,2026-09-18,15,2026-08-31
1057544-255-LP26,COMPRA POR SUMINISTRO DE INSUMOS CLÍNICOS PARA CIRUGÍAS CARDIACAS Y CORONARIAS,Adjudicada,LP,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,240000000.0,CLP,2026-07-28,2026-08-17,2026-08-31,26,2026-08-31
1288-34-LP26,FINALIZACION DE LAS OBRAS DE INSTALACION ELECTRICA HOSPITAL DE PEÑAFLOR,Publicada,LP,Región Metropolitana de Santiago,,SERVICIO SALUD METROPOLITANO OCCIDENTE,,CLP,2026-08-31,2026-09-21,2026-10-30,1,2026-08-31
2963-32-LE26,MANTENCIÓN EXTINTORES Y REDES HUMEDAS SALUD,Publicada,LE,Región Metropolitana de Santiago,La Granja,I MUNICIPALIDAD DE LA GRANJA,39000000.0,CLP,2026-08-31,2026-09-10,2026-10-28,1,2026-08-31
3663-29-L126,INSUMOS DE FORMULARIOS,Adjudicada,L1,Región del Libertador General Bernardo O´Higgins,Requinoa,I MUNICIPALIDAD DE REQUINOA,,CLP,2026-08-06,2026-08-14,2026-08-31,6,2026-08-31
3983-3-LE26,CONVENIO DE SUMINISTRO MANTENCIÓN Y REPARACIÓN VEHÍCULOS DEL DEPARTAMENTO DE SALUD PARA AÑO 2026,Adjudicada,LE,Región del Libertador General Bernardo O´Higgins,Paredones,I MUNICIPALIDAD DE PAREDONES,,CLP,2026-08-07,2026-08-17,2026-08-31,1,2026-08-31
545598-25-LP26,ADQUISICIÓN DE ROPA DE TRABAJO PARA FUNCIONARIOS DE SALUD DE LA CORPORACIÓN MUNICIPAL DE CASTRO,Desierta (o art. 3 ó 9 Ley 19.886),LP,Región de los Lagos,Castro,CORP MUNICIPAL DE CASTRO PARA LA EDUCACION SALUD Y ATENCION AL MENOR,,CLP,2026-07-02,2026-07-22,2026-08-31,2,2026-08-31
948355-69-LE26,ADQUISICIÓN DE INSUMOS MÉDICOS POR SISTEMA DE SUMINISTRO PARA EL HOSPITAL DE LA DIRECCIÓN DE PREVISIÓN DE CARABINEROS DE CHILE.,Publicada,LE,Región Metropolitana de Santiago,Las Condes,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,25000000.0,CLP,2026-08-31,2026-09-07,2026-12-07,4,2026-08-31
1057448-24-L126,CAPACITACIÓN MIGRACIÓN E INTERCULTURALIDAD: MARCO NORMATIVO DE DERECHOS EN SALUD - VULNERABILIDAD Y DETERMINANTES SOCIALES,Adjudicada,L1,Región de Tarapacá,Iquique,SERVICIO DE SALUD IQUIQUE,3570000.0,CLP,2026-07-04,2026-07-09,2026-08-31,1,2026-08-31
1057512-11-LE26,INSUMOS ODONTOLOGICOS HOSPITAL YUNGAY,Publicada,LE,Región del Ñuble,Yungay,SERVICIO DE SALUD NUBLE HOSPITAL DE YUNG,,CLP,2026-08-31,2026-09-10,2026-10-09,31,2026-08-31
1213002-19-LP26,ARRIENDO DE VEHICULOS CENTROS DE SALUD,Desierta (o art. 3 ó 9 Ley 19.886),LP,Región Metropolitana de Santiago,Pirque,CORP MUNICIPAL DE EDUCACION Y SAL,76600000.0,CLP,2026-07-08,2026-07-28,2026-08-31,13,2026-08-31
1374899-20-LR26,CONVENIO DE SUMINISTRO PRENDAS ROPERÍA PABELLÓN Y PACIENTES II PARA EL HOSPITAL PROVINCIAL MARGA MARGA,Adjudicada,LR,Región de Valparaíso,Quilpué,HOSPITAL DE QUILPUE,,CLP,2026-05-14,2026-06-15,2026-08-31,18,2026-08-31
1422825-18-LP26,CONTRATO DE SUMINISTRO INSUMOS PARA SEDILE DELHCVB,Adjudicada,LP,Región de Valparaíso,Valparaíso,SERVICIO NACIONAL DE SALUD HOSPITAL CARLOS VAN BUREN,,CLP,2026-06-04,2026-06-24,2026-08-31,9,2026-08-31
2369-17-LP26,PP 19 ADQUISICIÓN DE INSUMOS DENTALES,Adjudicada,LP,Región de Arica y Parinacota,Arica,I MUNICIPALIDAD DE ARICA,,CLP,2026-02-16,2026-03-09,2026-08-31,71,2026-08-31
2780-29-LP26,COMPRA DE MEDICAMENTOS E INSUMOS F. POPULAR,Adjudicada,LP,Región de Valparaíso,La Ligua,I MUNICIPALIDAD DE LA LIGUA,,CLP,2026-04-13,2026-05-06,2026-08-31,185,2026-08-31
3092-14-LE26,ADQUISICION DE FARMACOS PARA LA FARMACIA BOTICA COMUNAL,Adjudicada,LE,Región de Valparaíso,Casablanca,I MUNICIPALIDAD DE CASABLANCA,24980000.0,CLP,2026-08-06,2026-08-13,2026-08-31,61,2026-08-31
3663-28-L126,INSUMOS DE ESCRITORIO,Adjudicada,L1,Región del Libertador General Bernardo O´Higgins,Requinoa,I MUNICIPALIDAD DE REQUINOA,,CLP,2026-08-06,2026-08-12,2026-08-31,8,2026-08-31
3950-41-L126,SERVICIO PROFESIONAL TECNÓLOGO/A MÉDICO/A PARA LA DIRECCIÓN DE SALUD RURA,Publicada,L1,Región Metropolitana de Santiago,Santiago,DIRECCION SALUD RURAL,,CLP,2026-08-31,2026-09-07,2026-09-11,1,2026-08-31
1057503-128-LP26,ADQUISICIÓN DE SISTEMA DE OSTEOSÍNTESIS FÉMUR DISTAL Y DIAFISIARIO COMPLEJA POR CONVENIO DE SUMINISTRO PARA EL HOSPITAL PADRE ALBERTO HURTADO,Publicada,LP,Región Metropolitana de Santiago,San Ramón,HOSPITAL PADRE ALBERTO HURTADO,100000000.0,CLP,2026-08-31,2026-09-21,2026-12-21,1,2026-08-31
1057544-296-LE26,CONTRATACIÓN DE SERVICIOS DE ENFERMERÍA A TRAVÉS DE LLAMADO DE URGENCIA PARA REALIZAR PROCEDIMIENTOS DE PERITONEODIÁLISIS EN HOSPITAL LAS HIGUERAS,Publicada,LE,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,18500000.0,CLP,2026-08-31,2026-09-11,2026-10-06,1,2026-08-31
1058097-22-LR26,ADQUISICIÓN DE ENOXAPARINA POR CONVENIO DE SUMINISTRO PARA EL HOSPITAL PADRE ALBERTO HURTADO,Publicada,LR,Región Metropolitana de Santiago,San Ramón,HOSPITAL PADRE ALBERTO HURTADO,520000000.0,CLP,2026-08-31,2026-09-30,2026-12-29,1,2026-08-31
3663-30-L126,INSUMOS QUIRURGICOS,Adjudicada,L1,Región del Libertador General Bernardo O´Higgins,Requinoa,I MUNICIPALIDAD DE REQUINOA,,CLP,2026-08-07,2026-08-14,2026-08-31,14,2026-08-31
769-85-LP26,INSUMOS CÁNCERES DIGESTIVOS PP-87,Publicada,LP,Región de Antofagasta,Antofagasta,SERVICIO DE SALUD ANTOFAGASTA DIRECCION,,CLP,2026-08-31,2026-09-29,2026-11-29,13,2026-08-31
875646-54-LR26,INSUMOS DESECHABLES PARA PABELLÓN II,Adjudicada,LR,Región de Valparaíso,Valparaíso,HOSPITAL DR. EDUARDO PEREIRA RAMIREZ,690000000.0,CLP,2026-05-20,2026-06-22,2026-08-31,37,2026-08-31
948354-132-LE26,ADQUISICIÓN DE TROTADORAS PARA EL HOSPITAL DIPRECA,Publicada,LE,Región Metropolitana de Santiago,Las Condes,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,9500000.0,CLP,2026-08-31,2026-09-10,2026-12-09,1,2026-08-31
1057544-290-LE26,COMPRA POR SUMINISTRO DE INSUMOS MÉDICOS DISPOSITIVOS RESPIRATORIOS Y DE DIAGNÓSTICO,Publicada,LE,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,65000000.0,CLP,2026-08-31,2026-09-10,2026-10-12,10,2026-08-31
1660-131-L126,"COMPRA DE SERVICIO DE 01 PROFESIONAL ODONTÓLOGO PARA EL HOSPITAL DE SALAMANCA, PARA APOYO A LA GESTIÓN DEL NIVEL PRIMARIO DE SALUD.",Publicada,L1,Región de Coquimbo,Coquimbo,SERVICIO SALUD COQUIMBO HOSP DE SALAMANC,1452000.0,CLP,2026-08-31,2026-09-09,2026-09-30,1,2026-08-31
2658-288-L126,INSUMOS ELECTRICOS VARIOS,Publicada,L1,Región Metropolitana de Santiago,Las Condes,I MUNICIPALIDAD DE ANCUD,5600000.0,CLP,2026-08-31,2026-09-07,2026-09-10,1,2026-08-31
438-31-LE26,INSUMOS CLINICOS PARA CENTRO DE SALUD RED DE URGENCIA DE LA I. MUNICIPALIDAD DE SAN RAMON,Adjudicada,LE,Región Metropolitana de Santiago,Santiago,I MUNICIPALIDAD DE SAN RAMON,17000000.0,CLP,2026-05-04,2026-05-13,2026-08-31,19,2026-08-31
5051-66-LP26,CONVENIO INMUNOGLOBULINA ANTI RH Y OTROS FARMACOS,Publicada,LP,Región del Maule,Talca,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,,CLP,2026-08-31,2026-09-21,2026-11-13,3,2026-08-31
956-35-LP26,CONVENIO MEDICAMENTOS Y DISPOSITIVOS MÉDICOS.,Adjudicada,LP,Región de Valparaíso,Valparaíso,SERVICIO DE SALUD VALPARAISO SAN ANTONIO,198544336.0,CLP,2026-05-05,2026-05-25,2026-08-31,13,2026-08-31
