codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057544-113-LP26,COMPRA POR SUMINISTRO DE INSUMOSINSTRUMENTAL PABELLONES QUIRÚRGICOS,Adjudicada,LP,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,220000000.0,CLP,2026-04-06,2026-04-27,2026-05-20,10,2026-05-20
769-42-LE26,MOVILIZACION PERSONAL UNIDAD SALUD MENTA SSA PP-58,Cerrada,LE,Región de Antofagasta,Antofagasta,SERVICIO DE SALUD ANTOFAGASTA DIRECCION,,CLP,2026-04-27,2026-05-20,2026-06-29,1,2026-05-20
1057544-123-LP26,COMPRA POR SUMINISTRO DE INSUMOS CLÍNICOS NEUROCIRUGÍA,Adjudicada,LP,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,80000000.0,CLP,2026-04-09,2026-04-29,2026-05-20,6,2026-05-20
438-32-LE26,ADQUISICION DE ACTIVIDADES DE CAPACITACION PARA EL DEPTO. DE SALUD,Cerrada,LE,Región Metropolitana de Santiago,Santiago,I MUNICIPALIDAD DE SAN RAMON,10100000.0,CLP,2026-05-14,2026-05-20,2026-07-19,6,2026-05-20
5019-6-LE26,SERVICIO DE CONSULTA DE MEDICO GENERAL,Adjudicada,LE,Región Aysén del General Carlos Ibáñez del Campo,Coyhaique,DIVISION LOGISTICA DEL EJERCITO,25000000.0,CLP,2026-05-04,2026-05-14,2026-05-20,1,2026-05-20
2378-35-CO26,ADQUISICIÓN IMPLEMENTOS MATERIALES E INSUMOS FII,Adjudicada,CO,Región Metropolitana de Santiago,La Florida,I MUNICIPALIDAD DE LA FLORIDA,26500000.0,CLP,2026-03-27,2026-04-07,2026-05-20,9,2026-05-20
3890-49-L126,ADQ. INSUMOS PUBLICIDAD Y DIFUSION PRO. DIDECO,Adjudicada,L1,Región de la Araucanía,Freire,I MUNICIPALIDAD DE FREIRE,,CLP,2026-04-21,2026-04-28,2026-05-20,5,2026-05-20
635-87-L126,ADQUISICIÓN DE INSUMOS ODONTOLÓGICOS (OT 793),Publicada,L1,Región de Arica y Parinacota,Arica,SERVICIO DE SALUD DE ARICA Y PARINACOTA,,CLP,2026-05-20,2026-05-27,2026-06-16,15,2026-05-20
915021-8-L126,SUMINISTRO INSUMOS PARA ÁREAS VERDES DOMA 2026,Adjudicada,L1,Región del Libertador General Bernardo O´Higgins,Las Cabras,I MUNICIPALIDAD DE LAS CABRAS,,CLP,2026-04-28,2026-05-06,2026-05-20,1,2026-05-20
1057545-46-L126,CONTRATACIÓN DE SERVICIOS DE MANTENCIÓN PREVENTIVA Y/O CORRECTIVA A EQUIPOS DE OXIGENOTERAPIA PERTENECIENTES AL SERVICIO DE SALUD LOS RÍOS POR EL AÑO 2026,Cerrada,L1,Región de Los Ríos,Valdivia,SERVICIO DE SALUD LOS RIOS,3808000.0,CLP,2026-05-12,2026-05-20,2026-07-19,1,2026-05-20
3508-9-LE26,CONVENIO DE SUMINISTRO DE FARMACIA,Cerrada,LE,Región de los Lagos,Chonchi,I MUNICIPALIDAD DE CHONCHI,,CLP,2026-05-13,2026-05-20,2026-05-29,1,2026-05-20
1079650-5-LE26,ADQ. DE CONTENEDORES PARA HOSPITALES DEL SSC,Adjudicada,LE,Región del Biobío,San Pedro de La Paz,SERVICIO DE SALUD CONCEPCION,,CLP,2026-04-13,2026-04-22,2026-05-20,2,2026-05-20
2307-15-LE26,ANESTESIAS PARA ESTABLECIMIENTOS DE SALUD REQ.3632,Cerrada,LE,Región de los Lagos,,I MUNICIPALIDAD DE OSORNO,20646500.0,CLP,2026-05-14,2026-05-20,2026-07-06,2,2026-05-20
2598-8-LE26,CONTRATACIÓN DE SERVICIOS PROFESIONALES DE ATENCIÓN ODONTOLÓGICA INTEGRAL PROGRAMA ESTRATEGIAS DE SALUD BUCAL 2026,Adjudicada,LE,Región de Valparaíso,Concón,I MUNICIPALIDAD DE CONCON,15904522.0,CLP,2026-04-24,2026-05-04,2026-05-20,2,2026-05-20
3545-20-L126,"EQUIPOS MEDICOS PARA EL CCM ""VALDIVIA""",Adjudicada,L1,Región de la Araucanía,Temuco,DIVISION LOGISTICA DEL EJERCITO,5188400.0,CLP,2026-05-06,2026-05-12,2026-05-20,3,2026-05-20
1180825-1-LR26,REPOSICIÓN TAC HOSPITAL DE COQUIMBO,Publicada,LR,Región de Coquimbo,Monte Patria,SERVICIO DE SALUD COQUIMBO,,CLP,2026-05-20,2026-06-19,2026-09-16,1,2026-05-20
