codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1077204-5-L126,"PROYECTO AMPLIACIÓN CONSULTORIO ETAPA 1, HOSPITAL COMUNITARIO DE SALUD FAMILIAR DE YUNGAY, COMUNA DE YUNGAY, REGIÓN DE ÑUBLE",Adjudicada,L1,Región del Maule,Talca,SERVICIO DE SALUD NUBLE,750000.0,CLP,2026-06-09,2026-06-18,2026-06-22,1,2026-06-22
1947-79-LR26,CONTRATACIÓN DEL SERVICIO DE EXÁMENES DE RESONANCIA MAGNÉTICA PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO.,Publicada,LR,Región Metropolitana de Santiago,,SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO,,CLP,2026-06-22,2026-07-22,2026-08-21,1,2026-06-22
2467-50-LE26,ADQUISICION DE INSUMOS UTENSILIOS Y FARMACOS DE U,Publicada,LE,Región del Ñuble,Chillán,I MUNICIPALIDAD DE CHILLAN,13484413.0,CLP,2026-06-22,2026-07-02,2026-09-30,21,2026-06-22
3587-9-LP26,CONTRATO SUMINISTRO MANTENIMIENTO Y REPARACION DE VEHICULOS DEPARTAMENTO DE SALUD MUNICIPAL DE CARAHUE,Adjudicada,LP,Región de la Araucanía,Carahue,I MUNICIPALIDAD DE CARAHUE,,CLP,2026-05-13,2026-06-02,2026-06-22,1,2026-06-22
608-93-LR26,KSU ADQUISCIÓN CIRCUITOS DE VENTILACIÓN MECÁNICA NO INVANSIVA PARA EL HOSPITAL DR. GUSTAVO FRICKE,Adjudicada,LR,Región de Valparaíso,,HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR,,CLP,2026-04-24,2026-05-25,2026-06-22,5,2026-06-22
1057472-37-R126,SUMINISTRO INSUMOS: ROPA DESECHABLE,Adjudicada,LP,Región Metropolitana de Santiago,Maipú,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,CLP,2026-03-26,2026-04-07,2026-06-22,9,2026-06-22
1057536-63-B226,SERVICIOS DE SALA CUNA Y JARDÍN INFANTIL PARA HIJAS E HIJOS DE FUNCIONARIAS DEL SERVICIO DE SALUD DEL RELONCAVÍ,Publicada,B2,Región de los Lagos,Puerto Montt,SERVICIO SALUD DEL RELONCAVI,,CLP,2026-06-22,2026-07-14,2026-08-18,8,2026-06-22
1057544-208-LE26,COMPRA POR SUMINISTRO DE INSUMOS CLÍNICOS PARA LA ESPECIALIDAD: OTORRINOLARINGOLOGÍA,Publicada,LE,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,35000000.0,CLP,2026-06-22,2026-07-02,2026-08-01,6,2026-06-22
1395-46-L126,CURSO PREVENCIÓN Y MANEJO DEL RIESGO SUICIDA PARA EQUIPOS DE SALUD,Publicada,L1,Región de Coquimbo,Coquimbo,SERVICIO DE SALUD COQUIMBO,2500000.0,CLP,2026-06-22,2026-07-03,2026-09-14,1,2026-06-22
1549-54-LE26,ADQUISICIÓN DE INSUMOS DENTALES CON EL EQUIPAMIENT,Publicada,LE,Región Metropolitana de Santiago,Independencia,SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE,70000000.0,CLP,2026-06-22,2026-07-06,2026-09-04,10,2026-06-22
2215-27-LR26,FARMACOS NO DISPONIBLES EN CANASTA CENABAST,Publicada,LR,Región de Antofagasta,Antofagasta,SERVICIO DE SALUD ANTOFAGASTA HOSP C CIS,512091144.0,CLP,2026-06-22,2026-07-23,2026-08-24,22,2026-06-22
2381-48-LP26,ADQUISICIÓN DE FÁRMACOS DIRECCIÓN DE SALUD MUNICIPAL DE COPIAPÓ STOCK BODEGA SEPTIEMBRE-DICIEMBRE 2026,Publicada,LP,Región de Atacama,Copiapó,I MUNICIPALIDAD DE COPIAPO,,CLP,2026-06-22,2026-07-21,2026-08-24,143,2026-06-22
3912-14-LE26,MEJ. SANITARIO ESCUELA MARIA ISABEL PERALTA,Adjudicada,LE,Región de Coquimbo,Paihuano,I MUNICIPALIDAD PAIHUANO,,CLP,2026-06-03,2026-06-15,2026-06-22,1,2026-06-22
4359-6-L126,INSUMOS DENTALES PARA DEPTO. DE SALUD NACIMIENTO,Publicada,L1,Región del Biobío,,I MUNICIPALIDAD DE NACIMIENTO,,CLP,2026-06-22,2026-06-30,2026-09-30,144,2026-06-22
4707-15-LE26,INSUMOS DENTALES-PROGRAMA SALUD BUCAL,Publicada,LE,Región del Ñuble,San Nicolás,I MUNICIPALIDAD DE SAN NICOLAS,15000000.0,CLP,2026-06-22,2026-07-02,2026-07-31,45,2026-06-22
483-18-LE26,INSUMOS GENERALES Y DENTALES AÑO 2026 H.CONTULMO,Adjudicada,LE,Región del Biobío,Contulmo,SERVICIO DE SALUD CONCEPCION ARAUCO HOSPITAL DE CONTULMO,,CLP,2026-04-28,2026-05-18,2026-06-22,80,2026-06-22
1016-4-LE26,INSUMOS DE IMPRESIÓN,Adjudicada,LE,Región Metropolitana de Santiago,Santiago Centro,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,15057752.0,CLP,2026-05-25,2026-06-10,2026-06-22,6,2026-06-22
1057922-19-LP26,ADQUISICIÓN DE EQUIPOS PARA HABILITACIÓN PABELLÓN DE ANGIOGRAFÍA DEL HOSPITAL BASE SAN JOSÉ OSORNO,Publicada,LP,Región de los Lagos,Osorno,SERVICIO DE SALUD OSORNO,85233000.0,CLP,2026-06-22,2026-07-13,2026-08-13,6,2026-06-22
1705-10-LE26,ADQUISICION DE EQUIPAMIENTO MEDICO,Adjudicada,LE,Región de Valparaíso,Quintero,HOSPITAL ADRIANA COUSINO DE QUINTERO,,CLP,2026-06-01,2026-06-15,2026-06-22,4,2026-06-22
659-11-LE26,ADQUISICIÓN INSUMOS DE IMPRESIÓN PARA ESTA SEREMI.,Publicada,LE,Región del Biobío,Concepción,SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO,10000000.0,CLP,2026-06-22,2026-07-07,2026-07-15,1,2026-06-22
1057492-63-LP26,SUMINISTRO GUANTE DE ALTO RIESGO DE LATEX Y LIBRE DE POLVO Y PAPEL GRADO MEDICO CREPADO,Adjudicada,LP,Región Metropolitana de Santiago,,HOSPITAL ORIENTE DR LUIS TISNE BROUSSE,,CLP,2026-04-17,2026-05-11,2026-06-22,2,2026-06-22
1398-57-LE26,INSUMOS MÉDICOS DE TRAUMA Y VENTILACIÓN MECÁNICA,Publicada,LE,Región del Libertador General Bernardo O´Higgins,Rancagua,SERVICIO DE SALUD LIBERTADOR BDO OHIGGINS,,CLP,2026-06-22,2026-07-02,2026-08-03,3,2026-06-22
1462-18-L126,INFORMES HOLTER PRESION ARTERIAL (MAPA) ASOCIADO A EQUIPOS EN ARRIENDO HOSPITAL CHILENO JAPONÉS DE HUALAÑÉ,Publicada,L1,Región Metropolitana de Santiago,Santiago,SERVICIO DE SALUD DEL MAULE HOSPITAL DE HUALANE,7150000.0,CLP,2026-06-22,2026-07-07,2026-07-14,1,2026-06-22
2710-45-LE26,ARRIENDO DE VEHÍCULO DEPARTAMENTO  DE SALUD,Publicada,LE,Región de Coquimbo,Ovalle,MUNICIPALIDAD DE OVALLE,13494600.0,CLP,2026-06-22,2026-07-02,2026-08-31,1,2026-06-22
3046-2-LE26,GS-06 CA ADQ. DE EQUIPAMIENTO MÉDICO – DENTAL E,Adjudicada,LE,Región de los Lagos,Puerto Montt,FUERZA AEREA DE CHILE COMANDO LOGISTICO,18100000.0,CLP,2026-05-19,2026-05-29,2026-06-22,5,2026-06-22
4895-17-LE25,LICITACION ESTACION DE TRABAJOS PARA DIAGNOSTICO MEDICO PARA LA CATEDRA DE RADIOLOGIA E IMAGENOLOGIA DE LA ESCUELA DE MEDICINA,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región de Valparaíso,Viña del Mar,UNIVERSIDAD DE VALPARAISO,,CLP,2026-01-05,2026-01-19,2026-06-22,5,2026-06-22
948806-48-LE26,ADQUISICIÓN DE CABLE DE LUZ DESECHABLE PARA SEPARADOR DE PAREDES BLANDAS TUBULAR TIPO PHANTOM EN MODALIDAD DE CONSIGNACIÓN EN TRÁNSITO POR SISTEMA DE SUMINISTRO PARA EL HOSPITAL DIPRECA,Adjudicada,LE,Región Metropolitana de Santiago,Las Condes,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,69000000.0,CLP,2026-05-08,2026-05-19,2026-06-22,1,2026-06-22
1057049-203-LP26,MCO CONTRATACIÓN SERVICIO DE MANTENCIÓN PREVENTIVA Y CORRECTIVA DE TRANSFORMADORES ELÉCTRICOS DEL HOSPITAL CLÍNICO SAN BORJA ARRIARÁN,Publicada,LP,Región Metropolitana de Santiago,Santiago,SERV SALUD METROPOLITANO CENTRAL HOSPITAL CLINICO SAN BORJA ARRIARAN,,CLP,2026-06-22,2026-07-13,2026-09-08,1,2026-06-22
1057492-62-LE26,SUMINISTRO DE DRENAJES QUIRURGICOS,Adjudicada,LE,Región Metropolitana de Santiago,,HOSPITAL ORIENTE DR LUIS TISNE BROUSSE,,CLP,2026-04-17,2026-04-27,2026-06-22,2,2026-06-22
1057508-48-LE26,PROGRAMA ANUAL DE  CAPACITACIÓN 2026 SERVICIO DE SALUD ÑUBLE,Adjudicada,LE,Región del Ñuble,,SERVICIO DE SALUD NUBLE,,CLP,2026-04-20,2026-05-04,2026-06-22,7,2026-06-22
1057545-47-LE26,CONTRATACIÓN DE SERVICIOS PARA EL MANTENIMIENTO DE EQUIPOS DE LAVANDERÍA PARA ESTABLECIMIENTOS DEPENDIENTES DEL SERVICIO DE SALUD LOS RÍOS,Adjudicada,LE,Región de Los Ríos,Valdivia,SERVICIO DE SALUD LOS RIOS,51360400.0,CLP,2026-05-13,2026-05-27,2026-06-22,1,2026-06-22
1658-140-LE26,P.150-2026 CONSULTORÍA DE DISEÑO DE ARQUITECTURA Y ESPECIALIDADES CONCURRENTES CENTRO DE SALUD PORTAL SAN FRANCISCO,Publicada,LE,Región de la Araucanía,Temuco,I MUNICIPALIDAD DE TEMUCO,,CLP,2026-06-22,2026-07-02,2026-09-30,1,2026-06-22
1947-124-LP26,216-ADQUISICIÓN DE DEXRAZOXANO PARA HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO CFO,Publicada,LP,Región Metropolitana de Santiago,Independencia,SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO,,CLP,2026-06-22,2026-07-13,2026-08-12,1,2026-06-22
1947-78-LP26,ADQUISICION DE OXIGENADOR ADULTO CON FILTRO INCORPORADO MÁS SET DE LÍNEAS Y SET DE VACÍO PARA CIRCULACIÓN EXTRACORPÓREA PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RIO JHA,Adjudicada,LP,Región Metropolitana de Santiago,Independencia,SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO,,CLP,2026-05-13,2026-06-02,2026-06-22,1,2026-06-22
2080-200-LE26,COMPRA DE INSUMOS MICROBIOLOGÍA Y DIAGNOSTICO,Publicada,LE,Región del Libertador General Bernardo O´Higgins,Rancagua,SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA,,CLP,2026-06-22,2026-07-02,2026-08-26,46,2026-06-22
948354-94-LR26,CONTRATACIÓN DE SERVICIO DE SOFTWARE DE RECURSOS HUMANOS PARA EL HOSPITAL DIPRECA,Publicada,LR,Región Metropolitana de Santiago,Las Condes,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,450000000.0,CLP,2026-06-22,2026-07-22,2026-09-16,1,2026-06-22
