codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
2408-138-LP26,MEDICAMENTOS PARA FARMACIA COMUNITARIA AÑO 2026,Publicada,LP,Región del Biobío,Los Angeles,I MUNICIPALIDAD DE LOS ANGELES,115705200.0,CLP,2026-09-22,2026-10-21,2026-11-27,134,2026-09-22
2832-30-L126,ADQUISICIÓN DE MOBILIARIO PARA EL DEPARTAMENTO DE SALUD DE LA MUNICIPALIDAD DE QUILLOTA,Publicada,L1,Región de Valparaíso,Quillota,I MUNICIPALIDAD DE QUILLOTA,3397870.0,CLP,2026-09-22,2026-09-29,2026-10-29,16,2026-09-22
1057489-246-LE26,ADQUISICIÓN DE EQUIPAMIENTO PARA MEJORAMIENTO DEL ENTORNO LABORAL DEL HOSPITAL DEL SALVADOR,Adjudicada,LE,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,18660000.0,CLP,2026-08-18,2026-08-28,2026-09-22,7,2026-09-22
1058023-2-LE26,ADQ. MEDICAMENTOS PARA EL SERVICIO DE SALUD BIOBÍO,Cerrada,LE,Región del Biobío,Los Angeles,SERVICIO DE SALUD BIO BIO,11980092.0,CLP,2026-09-14,2026-09-22,2026-10-13,25,2026-09-22
2099-48-L126,ADQUISICIÓN DE UN SEGURO ANUAL CONTRA INCENDIO PARA LOS BIENES DE USO DE ACTIVO FIJO QUE SE ENCUENTRAN EN EL SISTEMA NACIONAL DE INVENTARIO DE LA SEREMI DE SALUD XII REGIÓN DE MAGALLANES Y ANTARTICA CHILENA,Adjudicada,L1,Región de Magallanes y de la Antártica,Punta Arenas,SUBSECRETARIA DE SALUD PUBLICA,,CLP,2026-09-03,2026-09-14,2026-09-22,1,2026-09-22
2107-131-B226,CONVENIO DE SUMINISTRO DE INSUMOS PARA TOMA DE MUESTRA PARA LABORATORIO CLÍNICO,Adjudicada,B2,Región del Libertador General Bernardo O´Higgins,Santa Cruz,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,,CLP,2026-08-17,2026-09-09,2026-09-22,1,2026-09-22
2360-79-LE26,ADQUISICIÓN DE INSUMOS Y MATERIALES DENTALES PARA CONVENIOS ODONTOLOGICOS,Cerrada,LE,Región del Biobío,Talcahuano,I MUNICIPALIDAD DE TALCAHUANO,,CLP,2026-09-11,2026-09-22,2026-09-29,39,2026-09-22
2723-66-LE26,ADQUISICIÓN E INSTALACIÓN DE CONTAINERS OFICINA MODULAR NUEVO CON BAÑO SIMPLE Y CONTAINERS SANITARIOS MODULAR NUEVOS PARA DEPENDENCIAS DEL APARCADERO MUNICIPAL COMUNA DE BUIN SEGUNDO LLAMADO,Cerrada,LE,Región Metropolitana de Santiago,Buin,I MUNICIPALIDAD DE BUIN,,CLP,2026-09-08,2026-09-22,2026-11-20,1,2026-09-22
2790-50-LR26,SERVICIO DE LABORATORIO PARA LOS CENTROS SALUD,Cerrada,LR,Región Metropolitana de Santiago,Paine,I MUNICIPALIDAD DE PAINE,636000000.0,CLP,2026-08-17,2026-09-22,2026-12-18,1,2026-09-22
2792-7-LE26,SERVICIO DE MANTENCION PARA EQUIPOS DE AIRE ACONDICIONADO DE LOS ESTABLECIMIENTOS DE SALUD DE HUECHURABA,Adjudicada,LE,Región Metropolitana de Santiago,Huechuraba,MUNICIPALIDAD DE HUECHURABA,,CLP,2026-06-03,2026-06-15,2026-09-22,1,2026-09-22
3378-8-LP26,SERVICIO DE RETIRO TRANSPORTE Y DISPOSICIÓN FINAL DE RESIDUOS PELIGROSOS Y ESPECIALES PARA EL HOSPITAL MILITAR SANTIAGO” POR UN PERÍODO DE 24 MESES,Desierta (o art. 3 ó 9 Ley 19.886),LP,Región Metropolitana de Santiago,La Reina,DIVISION LOGISTICA DEL EJERCITO,215117476.0,CLP,2026-02-26,2026-03-18,2026-09-22,1,2026-09-22
5594-8-LP26,SERVICIOS MÉDICOS ODONTOLÓGICOS Y OTROS EXÁMENES,Adjudicada,LP,Región Metropolitana de Santiago,El Bosque,FUERZA AEREA DE CHILE COMANDO LOGISTICO,,CLP,2026-08-04,2026-08-25,2026-09-22,2,2026-09-22
1057404-92-LE26,EXAMEN FONDOS DE OJOS PCV HOSPITAL ARAUCO,Publicada,LE,Región del Biobío,Arauco,SERVICIO DE SALUD ARAUCO HOSPITAL DE ARAUCO,,CLP,2026-09-22,2026-10-01,2026-11-13,1,2026-09-22
1057544-320-LE26,SUMINISTRO DE INSUMOS PARA NUTRICIÓN ENTERAL DE USO EN NEONATOLOGÍA,Publicada,LE,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,9000000.0,CLP,2026-09-22,2026-10-02,2026-11-02,9,2026-09-22
1057547-271-LP26,CONV SUMINISTRO Y REPUESTOS PARA UNIDAD EQ MEDICOS,Adjudicada,LP,Región de Los Ríos,Valdivia,SERVICIO DE SALUD VALDIVIA HOSPITAL BASE,175000000.0,CLP,2026-06-25,2026-07-17,2026-09-22,174,2026-09-22
1719-20-CO26,ADQUISICIÓN INSUMOS DENTALES DEPARTAMENTO DE SALUD,Cerrada,CO,Región del Maule,Sagrada Familia,ILUSTRE MUNICIPALIDAD  DE SAGRADA FAMILIA,,CLP,2026-09-11,2026-09-22,2026-10-09,54,2026-09-22
1979-174-LP26,148.26 “CONVENIO DE SUMINISTRO DE IMPLANTES PARA ARTROPLASTÍA DE HOMBRO PARA PACIENTES DEL NODO COSTERO: HOSPITAL NVA IMPERIAL.”,Adjudicada,LP,Región de la Araucanía,Nueva Imperial,SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL,,CLP,2026-08-17,2026-09-07,2026-09-22,6,2026-09-22
2101-145-LE26,INSUMOS CLINICOS PABELLON 5,Publicada,LE,Región del Biobío,Cañete,HOSPITAL INTERCULTURAL KALLVU LLANKA.-,12382990.0,CLP,2026-09-22,2026-10-02,2026-12-02,12,2026-09-22
2688-27-LE26,ADQUISICION MEDICAMENTOS FARMACIA COMUNAL,Publicada,LE,Región de Valparaíso,Algarrobo,I MUNICIPALIDAD DE ALGARROBO,11048000.0,CLP,2026-09-22,2026-10-05,2026-11-05,40,2026-09-22
886954-306-LE26,CONVENIO SUMINISTRO INSUMOS PARA TERAPIAS DE REEMPLAZO RENAL CONTINUAS TRRC CON EQUIPO EN COMODATO,Publicada,LE,Región del Biobío,Concepción,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,69750000.0,CLP,2026-09-22,2026-10-02,2027-02-01,4,2026-09-22
1003473-77-LE26,CONTRATO DE SUMINISTRO DE INSUMOS DE DIALISIS PERITONEAL CON EQUIPAMIENTO EN COMODATO PARA EL HOSPITAL SAN JUAN DE DIOS DE CURICÓ,Adjudicada,LE,Región del Maule,,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO,,CLP,2026-09-08,2026-09-14,2026-09-22,1,2026-09-22
1057049-175-LP26,ICC. SUMINISTRO DE EQUIPOS Y CILINDROS PARA LA SUB-UNIDAD DE GASES CLÍNICOS DEL HOSPITAL CLÍNICO SAN BORJA ARRIARÁN,Adjudicada,LP,Región Metropolitana de Santiago,Santiago,SERV SALUD METROPOLITANO CENTRAL HOSPITAL CLINICO SAN BORJA ARRIARAN,,CLP,2026-06-03,2026-06-23,2026-09-22,1,2026-09-22
1057419-27-L126,"ADQUISICIÓN PRESTACIONES PROGRAMA PRAPS ""MAS SALUD EN COMUNIDAD"" HOSPITAL SANTA BARBARA",Adjudicada,L1,Región del Biobío,Santa Bárbara,SERVICIO DE SALUD BIO BIO HOSPITAL SANTA BARBARA,3872000.0,CLP,2026-09-04,2026-09-14,2026-09-22,1,2026-09-22
1057428-40-L126,CAPACITACIONES PARA HOSPITAL DE FLORIDA,Cerrada,L1,Región Metropolitana de Santiago,Las Condes,SERVICIO NACIONAL DE SALUD HOSPITAL DE FLORIDA,2303995.0,CLP,2026-09-11,2026-09-22,2026-11-04,3,2026-09-22
1057509-269-LP26,CONVENIO CONTRATACIÓN DE SERVICIOS DE APOYO PROFESIONALY TÉCNICO PARA EL DEPARTAMENTO DE EQUIPAMIENTO CLÍNICO DEL HOSPITAL REGIONAL DE ÑUBLE,Cerrada,LP,Región del Ñuble,Chillán,HOSPITAL CLINICO HERMINDA MARTIN,,CLP,2026-09-11,2026-09-22,2026-10-31,1,2026-09-22
1549-92-LP26,HABILITACIÓN UNIDAD DE HOSPITALIZACIÓN DOMICILIARI,Publicada,LP,Región Metropolitana de Santiago,Independencia,SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE,80000000.0,CLP,2026-09-22,2026-10-19,2026-12-19,1,2026-09-22
1180830-19-LP26,ASESORÍA INSPEC.TÉCNICA HOSPITAL MEJILLONES PP-104,Cerrada,LP,Región de Antofagasta,Antofagasta,SERVICIO DE SALUD ANTOFAGASTA DIRECCION,,CLP,2026-08-28,2026-09-22,2026-11-22,1,2026-09-22
1736-108-LE26,INSUMOS INFORMÁTICOS Y COMPUTACIONALES DISAM,Publicada,LE,Región Metropolitana de Santiago,El Bosque,I MUNICIPALIDAD DE LA COMUNA DE EL BOSQUE,,CLP,2026-09-22,2026-10-02,2026-10-22,4,2026-09-22
1746-42-LE26,VESTUARIO FUNCIONARIOS DE LA SEREMI DE SALUD AYSEN,Adjudicada,LE,Región Aysén del General Carlos Ibáñez del Campo,Coyhaique,SUBSECRETARIA DE SALUD PUBLICA,6750000.0,CLP,2026-08-27,2026-09-07,2026-09-22,1,2026-09-22
2780-52-R126,COMPRA DE INSUMOS VARIOS,Adjudicada,LE,Región de Valparaíso,La Ligua,I MUNICIPALIDAD DE LA LIGUA,,CLP,2026-08-10,2026-08-20,2026-09-22,31,2026-09-22
3540-64-L126,INSUMOS PARA TALLER DE MANTENIMIENTO Y CAMIONES  (P.2302-2298-2296),Adjudicada,L1,Región Aysén del General Carlos Ibáñez del Campo,Coyhaique,DIVISION LOGISTICA DEL EJERCITO,684000.0,CLP,2026-09-08,2026-09-15,2026-09-22,11,2026-09-22
1057544-278-LE26,CONVENIO DE SUMINISTRO INSUMOS CLÍNICOS PARA TRAUMATOLOGÍA Y MEDICINA FÍSICA,Adjudicada,LE,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,,CLP,2026-08-19,2026-08-31,2026-09-22,6,2026-09-22
1070620-103-LP26,VRC-SUM DE INSUMOS PARA EXAMENES CON EQUIPOS AUTOM,Publicada,LP,Región de Tarapacá,Iquique,HOSPITAL DOCTOR ERNESTO TORRES GALDAMES,,CLP,2026-09-22,2026-10-13,2026-11-19,1,2026-09-22
1641-352-LE26,RPH - INSUMOS PARA OFTALMOLOGÍA,Publicada,LE,Región Metropolitana de Santiago,Santiago,SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE DIOS,38000000.0,CLP,2026-09-22,2026-10-02,2026-11-02,2,2026-09-22
2107-137-LE26,MEDICAMENTOS PARA REPOSICIÓN DE STOCK DE FARMACIA,Adjudicada,LE,Región del Libertador General Bernardo O´Higgins,Santa Cruz,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,,CLP,2026-08-28,2026-09-07,2026-09-22,10,2026-09-22
