codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1180730-7-LR26,REPOSICION EQUIPOS CRITICOS HOSPITAL NATALES,Adjudicada,LR,Región de Magallanes y de la Antártica,Punta Arenas,SERVICIO DE SALUD MAGALLANES,360393809.0,CLP,2026-03-24,2026-04-23,2026-07-29,7,2026-07-29
1422825-25-LE26,SERVICIO DE ESTERILIZACIÓN DE BAJA TEMPERATURA PARA INSTRUMENTAL CAJAS QUIRÚRGICAS ROPA CLÍNICA Y DISPOSITIVOS MÉDICOS PARA EL HOSPITAL CARLOS VAN BUREN,Publicada,LE,Región de Valparaíso,Valparaíso,SERVICIO NACIONAL DE SALUD HOSPITAL CARLOS VAN BUREN,,CLP,2026-07-29,2026-08-10,2026-09-10,1,2026-07-29
2026-44-LE26,SERVICIO DE MUDANZA MÉDICOS Y ODONTÓLOGOS,Adjudicada,LE,Región de Valparaíso,Viña del Mar,SERVICIO SALUD VINA DEL MAR QUILLOTA,,CLP,2026-06-19,2026-06-30,2026-07-29,1,2026-07-29
1422824-16-LR26,CONTRATO DE SUMINISTRO DE INSUMOS DE DIÁLISIS CON EQUIPAMIENTO EN COMODATO PARA EL HOSPITAL CARLOS VAN BUREN,Publicada,LR,Región de Valparaíso,Valparaíso,SERVICIO NACIONAL DE SALUD HOSPITAL CARLOS VAN BUREN,,CLP,2026-07-29,2026-08-28,2026-11-20,16,2026-07-29
4375-80-LE26,SUMINISTRO VARIOS GENERAL DE INSUMOS,Publicada,LE,Región del Biobío,Santiago,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,,CLP,2026-07-29,2026-08-07,2026-10-06,4,2026-07-29
4642-78-LE26,CONTRATACIÓN DEL SERVICIO DE REPARACIÓN DE LA PLANTA ELEVADORAS DE AGUAS SERVIDAS Y AGUAS LLUVIAS DEL CMD CONCEPCIÓN DEPENDIENTE DE LA RED SALUD DE CARABINEROS,Adjudicada,LE,Región Metropolitana de Santiago,,DIRECCION DE LOGISTICA DE CARABINEROS,11251974.0,CLP,2026-06-18,2026-07-08,2026-07-29,1,2026-07-29
1057539-97-LR26,ADQUISICIÓN SERVICIOS MEDICOS DE CIRUGIA RODILLA,Publicada,LR,Región de los Lagos,,HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI,450000000.0,CLP,2026-07-29,2026-08-28,2026-11-26,1,2026-07-29
