codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1398-81-L126,CONTRATACIÓN DE SERVICIOS DE ATENCIÓN DE SALUD INTERCULTURAL,Desierta (o art. 3 ó 9 Ley 19.886),L1,Región del Libertador General Bernardo O´Higgins,Rancagua,SERVICIO DE SALUD LIBERTADOR BDO OHIGGINS,3332000.0,CLP,2026-08-20,2026-08-27,2026-09-16,1,2026-09-16
1754-39-LE26,EQUIPOS E INSUMOS INFORMATICOS SEGUNDO LLAMADO,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región del Maule,Parral,DEPARTAMENTO DE SALUD PARRAL,28000000.0,CLP,2026-09-01,2026-09-08,2026-09-16,1,2026-09-16
2157-141-LE26,CONVENIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA UPS DEL HOSPITAL TRAUMATOLÓGICO  DE CONCEPCIÓN,Publicada,LE,Región del Biobío,Concepción,SERVICIO NAC DE SALUD HOSPITAL TRAUMATOLOGICO,59500000.0,CLP,2026-09-16,2026-09-30,2026-12-30,1,2026-09-16
2332-102-L126,MALLA MOSQUITERA E INSTALACIÓN DE ACRÍLICOS PARA SEGREGACIÓN ÁREA SUCIA SAPU Y CESFAM PADRE HURTADO Y CECOSF PUERTA SUR DEL DEPARTAMENTO DE SALUD DE PUERTO MONTT,Desierta (o art. 3 ó 9 Ley 19.886),L1,Región de los Lagos,Puerto Montt,I MUNICIPALIDAD DE PUERTO MONTT,3694950.0,CLP,2026-08-26,2026-09-02,2026-09-16,2,2026-09-16
3827-28-L126,"INSUMOS MÉDICOS FOFAR. S.C 3082, 3083, 3084, 3087",Adjudicada,L1,Región Metropolitana de Santiago,Padre Hurtado,I MUNICIPALIDAD DE PADRE HURTADO,2669974.0,CLP,2026-08-03,2026-08-12,2026-09-16,13,2026-09-16
3882-78-LE26,ADQUISICION DE INSUMOS MEDICOS PARA VETERINARIA MUNICIPAL,Adjudicada,LE,Región de Valparaíso,Llay-Llay,I MUNICIPALIDAD DE LLAY LLAY,,CLP,2026-08-18,2026-08-31,2026-09-16,1,2026-09-16
3996-36-L126,INSUMOS MEJORAMIENTO DE ESPACIOS PÚBLICOS CONVENIO PROGRAMA MÁS SALUD EN COMUNIDAD,Cerrada,L1,Región del Libertador General Bernardo O´Higgins,Coltauco,I MUNICIPALIDAD DE COLTAUCO,,CLP,2026-09-10,2026-09-16,2026-09-30,31,2026-09-16
545598-33-LP26,ADQUISICIÓN DE ROPA DE TRABAJO PARA FUNCIONARIOS DE SALUD DE LA CORPORACIÓN MUNICIPAL DE CASTRO,Cerrada,LP,Región de los Lagos,Castro,CORP MUNICIPAL DE CASTRO PARA LA EDUCACION SALUD Y ATENCION AL MENOR,,CLP,2026-08-27,2026-09-16,2026-09-30,1,2026-09-16
777304-39-LP26,INSUMOS MONITORIZACIÓN PEDIÁTRICA PARA EL HLF,Adjudicada,LP,Región Metropolitana de Santiago,La Florida,HOSPITAL CLINICO METROPOLITANO DE LA FLORIDA DOCTORA ELOISA DIAZ,67270795.0,CLP,2026-07-23,2026-08-12,2026-09-16,13,2026-09-16
1057389-55-LP26,INFORMES TAC URGENCIA- AMBULATORIO Y HOSPITALIZADO,Publicada,LP,Región de la Araucanía,Victoria,SERVICIO SALUD ARAUCANIA NORTE HOSPITAL VICTORIA,,CLP,2026-09-16,2026-10-06,2026-12-31,1,2026-09-16
1057448-27-LE26,LP SUMINISTRO INSUMOS PIE DIABETICO FR738,Adjudicada,LE,Región de Tarapacá,Iquique,SERVICIO DE SALUD IQUIQUE,,CLP,2026-08-06,2026-08-18,2026-09-16,3,2026-09-16
1180919-17-LE26,EQUIPAMIENTO PROYECTO CARDIOQUIRURGICO GRUPO 5,Adjudicada,LE,Región de los Lagos,Puerto Montt,SERVICIO SALUD DEL RELONCAVI,11586000.0,CLP,2026-07-29,2026-08-12,2026-09-16,6,2026-09-16
1417913-120-LE26,ADQUISICIÓN FABRICACIÓN E INSTALACIÓN DE LETREROS INSTITUCIONALES LUMINOSOS PARA ESTABLECIMIENTOS DE SALUD DE CORMUDESI,Publicada,LE,Región de Tarapacá,Iquique,CORP MUNICIPAL DE DESARROLLO SOCIAL DE IQUIQUE,,CLP,2026-09-16,2026-09-28,2027-01-26,1,2026-09-16
1499-161-LE26,DGM INSUMOS HEMODIÁLISIS,Adjudicada,LE,Región Metropolitana de Santiago,Providencia,INSTITUTO NACIONAL DEL TORAX,,CLP,2026-08-06,2026-08-17,2026-09-16,1,2026-09-16
1499-163-LP26,CPL INSUMOS PARA REALIZAR ESTUDIOS DE EGFR – ALK – ROS1 CON EQUIPO EN COMODATO PARA EL LABORATORIO DE ANATOMÍA PATOLÓGICA,Adjudicada,LP,Región Metropolitana de Santiago,Providencia,INSTITUTO NACIONAL DEL TORAX,,CLP,2026-08-06,2026-08-26,2026-09-16,1,2026-09-16
1540-103-LE26,CONV SUM DETERGENTE LIQUIDO - USO HOSPITALARIO,Publicada,LE,Región de Magallanes y de la Antártica,Puerto Natales,SERVICIO DE SALUD MAGALLANES HOSPITAL DE PTO NATALES,,CLP,2026-09-16,2026-09-29,2026-10-16,1,2026-09-16
1596-25-LP26,ADQ CLINICA VETERINARIA MOVIL SAN CLEMENTE,Adjudicada,LP,Región del Maule,Talca,GOBIERNO REGIONAL VII REGION,170289000.0,CLP,2026-04-07,2026-04-27,2026-09-16,1,2026-09-16
2157-117-LE26,CONVENIO INSUMOS PABELLÓN II,Adjudicada,LE,Región del Biobío,Concepción,SERVICIO NAC DE SALUD HOSPITAL TRAUMATOLOGICO,54177740.0,CLP,2026-07-02,2026-07-08,2026-09-16,11,2026-09-16
3663-32-LE26,MEDICAMENTOS FARMACIA POPULAR,Publicada,LE,Región del Libertador General Bernardo O´Higgins,Requinoa,I MUNICIPALIDAD DE REQUINOA,,CLP,2026-09-16,2026-10-05,2026-10-19,108,2026-09-16
1057385-45-LE26,MANTENCION PREV. Y CORRECT PARA EQUIPOS MEDICOS,Cerrada,LE,Región de Antofagasta,Taltal,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL 21 DE MAYO TALTAL,30000000.0,CLP,2026-09-07,2026-09-16,2026-10-02,38,2026-09-16
1057532-75-L126,ADQUISICIÓN DE INSUMOS CLÍNICOS (DISPOSITIVOS MÉDICOS) DEL PROGRAMA NACIONAL DE INMUNIZACIONES.,Publicada,L1,Región de los Lagos,Osorno,SERVICIO DE SALUD OSORNO,1940000.0,CLP,2026-09-16,2026-09-25,2026-10-19,3,2026-09-16
1260057-26-LE26,ADQUISICIÓN DE CURSOS DE CAPACITACIÓN PARA FUNCIONARIOS DEL HOSPITAL DE PEÑAFLOR,Adjudicada,LE,Región Metropolitana de Santiago,Peñaflor,SERVICIO NACIONAL DE SALUD HOSPITAL DE P,,CLP,2026-06-11,2026-06-23,2026-09-16,14,2026-09-16
1165648-6-L126,"SERVICIO INTEGRAL DE MANTENIMIENTO PREVENTIVO, ASISTENCIA TÉCNICA, DIAGNÓSTICO, ATENCIÓN CORRECTIVA Y SOPORTE CONTINUO PARA SILLONES DENTALES Y COMPRESOR DEL DEPARTAMENTO DE SALUD MUNICIPAL DE LIMACHE",Desierta (o art. 3 ó 9 Ley 19.886),L1,Región de Valparaíso,Limache,I MUNICIPALIDAD DE LIMACHE,7000000.0,CLP,2026-08-27,2026-09-04,2026-09-16,1,2026-09-16
1398-102-L126,CONTRATACIÓN DE SERVICIOS DE ATENCIÓN DE SALUD INTERCULTURAL – 2DO LLAMADO,Publicada,L1,Región del Libertador General Bernardo O´Higgins,Rancagua,SERVICIO DE SALUD LIBERTADOR BDO OHIGGINS,3332000.0,CLP,2026-09-16,2026-09-24,2026-10-22,1,2026-09-16
2332-112-L126,ADQUISICIÓN DE HERRAMIENTAS PARA UNIDAD DE OPERACIONES DEL DEPARTAMENTO DE SALUD MUNICIPAL,Cerrada,L1,Región de los Lagos,Puerto Montt,I MUNICIPALIDAD DE PUERTO MONTT,5204989.0,CLP,2026-09-11,2026-09-16,2026-10-16,6,2026-09-16
2832-28-L126,ADQUISICIÓN DE MOBILIARIO CLINICO Y MEDICO PARA EL DEPARTAMENTO DE SALUD DE LA MUNICIPALIDAD DE QUILLOTA,Cerrada,L1,Región de Valparaíso,Quillota,I MUNICIPALIDAD DE QUILLOTA,2527460.0,CLP,2026-09-09,2026-09-16,2026-10-06,9,2026-09-16
3328-98-LE26,MAC ADQ INSUMOS CONSIGNADOS PARA SUTURA MECANICA,Cerrada,LE,Región Metropolitana de Santiago,Las Condes,FUERZA AEREA DE CHILE COMANDO LOGISTICO,69796707.0,CLP,2026-09-02,2026-09-16,2027-01-27,17,2026-09-16
3471-64-LE26,ADQUISICIÓN DEL MEDICAMENTO UPADACITINIB PARA EL HOSPITAL DE CARABINEROS,Adjudicada,LE,Región Metropolitana de Santiago,Ñuñoa,DIRECCION DE LOGISTICA DE CARABINEROS,,CLP,2026-08-10,2026-08-20,2026-09-16,2,2026-09-16
1057499-49-LE26,CAPACITACIÓN DE REANIMACIÓN CARDIOPULMONAR PARA FUNCIONARIOS DEL SERVICIO DE SALUD METROPOLITANO SUR,Publicada,LE,Región Metropolitana de Santiago,San Miguel,SERVICIO DE SALUD SUR UNIDAD HOSPITALARI,,CLP,2026-09-16,2026-09-28,2026-10-28,1,2026-09-16
