codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057390-1-LP26,ARRIENDO CASILLEROS DE AUTOATENCION DE FARMACIA,Adjudicada,LP,Región de la Araucanía,Angol,SERVICIO DE SALUD ARAUCANIA NORTE,85108800.0,CLP,2026-04-01,2026-04-27,2026-06-23,1,2026-06-23
1057503-103-LP26,ADQUISICIÓN DE KIT PRÓTESIS PARCIAL DE RODILLA POR CONVENIO DE SUMINISTRO PARA EL HOSPITAL PADRE ALBERTO HURTADO,Publicada,LP,Región Metropolitana de Santiago,San Ramón,HOSPITAL PADRE ALBERTO HURTADO,180000000.0,CLP,2026-06-23,2026-07-13,2026-10-13,1,2026-06-23
1233616-36-LE26,INSUMOS Y PRODUCTOS TECNOLÓGICOS PARA EE.EE,Adjudicada,LE,Región del Ñuble,San Carlos,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA PUNILLA CORDILLERA,46822500.0,CLP,2026-05-26,2026-06-05,2026-06-23,8,2026-06-23
3328-1-LE26,DNF - INSUMOS CLÍNICOS APOYO GASTROENEROLOGÌA,Adjudicada,LE,Región Metropolitana de Santiago,Las Condes,FUERZA AEREA DE CHILE COMANDO LOGISTICO,,CLP,2026-01-12,2026-01-22,2026-06-23,15,2026-06-23
1057432-43-LE26,DIPLOMADO DBT TERAPIA CONDUCTUAL DEPTO SALUD MENTA,Cerrada,LE,Región del Biobío,Concepción,SERVICIO DE SALUD CONCEPCION,,CLP,2026-06-12,2026-06-23,2026-08-13,1,2026-06-23
1057539-74-LP26,MANTENIMIENTO Y REPARACIÓN DE PUERTAS HOSPITAL PUERTO MONTT SOLICITUD 28.,Publicada,LP,Región de los Lagos,Puerto Montt,HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI,,CLP,2026-06-23,2026-07-13,2026-10-13,1,2026-06-23
1058078-39-LE26,COMPRA DE RETRACTORES DE IRIS Y OTROS INSUMOS PARA EL HOSPITAL SAN JOSÉ DE MELIPILLA.,Publicada,LE,Región Metropolitana de Santiago,Melipilla,HOSPITAL DE MELIPILLA,,CLP,2026-06-23,2026-07-06,2026-09-07,6,2026-06-23
1079967-12-LE26,ADQ. DE INSUMOS COMPUTACIONALES ZONA TARAPACÁ,Cerrada,LE,Región de Tarapacá,Iquique,DIRECCION DE LOGISTICA DE CARABINEROS,20401587.0,CLP,2026-06-05,2026-06-23,2026-09-30,1,2026-06-23
1057544-174-LP26,CONTRATACIÓN DE SERVICIOS PROFESIONALES PARA LAS UNIDADES DE LICITACIONES Y DE INSUMOS CLÍNICOS DEL HOSPITAL LAS HIGUERAS,Adjudicada,LP,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,198500000.0,CLP,2026-05-19,2026-06-02,2026-06-23,1,2026-06-23
1057898-33-LP26,ADQUISICIÓN DE SET LARINGOSCOPIOS PARA EL NUEVO HOSPITAL REGIONAL ÑUBLE,Desierta (o art. 3 ó 9 Ley 19.886),LP,Región del Ñuble,Chillán,SERVICIO DE SALUD NUBLE,133951000.0,CLP,2026-04-01,2026-04-22,2026-06-23,3,2026-06-23
2202-29-LE26,ADQUISICION DE MEDICAMENTOS PARA EL HOSPITAL DR. O,Adjudicada,LE,Región de la Araucanía,Curacautín,SERVICIO SALUD ARAUCANIA NORTE HOSPITAL CURACAUTIN,,CLP,2026-06-04,2026-06-15,2026-06-23,28,2026-06-23
3361-8-L126,ADQUISICIÓN DE INSUMOS COMPUTACIONALES PARA EL CUARTEL GENERAL DEL COMANDO DE OPERACIONES TERRESTRES,Cerrada,L1,Región del Biobío,Concepción,DIVISION LOGISTICA DEL EJERCITO,5700000.0,CLP,2026-06-10,2026-06-23,2026-07-23,1,2026-06-23
1058078-38-LP26,COMPRA DE VISCOELÁSTICO COHESIVO Y CUCHILLETE PARA EL HOSPITAL SAN JOSÉ DE MELIPILLA.,Publicada,LP,Región Metropolitana de Santiago,Melipilla,HOSPITAL DE MELIPILLA,,CLP,2026-06-23,2026-07-13,2026-09-14,3,2026-06-23
799512-37-LP26,COMPRA DE PRODUCTOS FARMACÉUTICOS,Publicada,LP,Región de Valparaíso,Valparaíso,CORP MUNICIPAL DE VALPARAISO PARA EL DESARROLLO SOCIAL,87895272.0,CLP,2026-06-23,2026-07-07,2026-07-21,8,2026-06-23
3710-39-L126,INSUMOS CLINICOS PARA CURACIONES Y PAD,Adjudicada,L1,Región de la Araucanía,Victoria,I MUNICIPALIDAD DE VICTORIA,6700000.0,CLP,2026-06-04,2026-06-11,2026-06-23,4,2026-06-23
1057898-67-LP26,ADQUISICIÓN DE SET LARINGOSCOPIOS PARA EL NUEVO HOSPITAL REGIONAL ÑUBLE,Publicada,LP,Región del Ñuble,Chillán,SERVICIO DE SALUD NUBLE,159779000.0,CLP,2026-06-23,2026-07-13,2026-09-14,2,2026-06-23
1069417-4-LP26,MATERIALES QUIRÚRGICOS E INSUMOS MÉDICOS - DISAMU,Adjudicada,LP,Región del Ñuble,Chillán,I MUNICIPALIDAD DE CHILLAN,130918000.0,CLP,2026-02-11,2026-02-23,2026-06-23,64,2026-06-23
1417913-69-LE26,SERVICIO DE CAPACITACIONES DEL PAC SALUD 2026 PARA FUNCIONARIOS DE APS DE CORMUDESI,Cerrada,LE,Región de Tarapacá,Iquique,CORP MUNICIPAL DE DESARROLLO SOCIAL DE IQUIQUE,,CLP,2026-06-15,2026-06-23,2026-09-14,4,2026-06-23
