codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057489-152-LE26,SERVICIO DE DIAGNÓSTICO Y REPARACIÓN DE INSTRUMENTAL QUIRÚRGICO PERTENECIENTE AL HOSPITAL DEL SALVADOR,Publicada,LE,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,60000000.0,CLP,2026-06-01,2026-06-15,2026-09-07,1,2026-06-01
1057491-104-LP26,APÓSITOS Y PARCHES PARA UNIDADES CLINICAS,Publicada,LP,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,,CLP,2026-06-01,2026-06-23,2026-07-01,15,2026-06-01
1070620-55-LR26,SSC INSUMOS CON EQUIPO EN COMODATO PARA EL DOAGNOSTICO DE VIRUS PAPILOMA HUMANO,Publicada,LR,Región de Tarapacá,Iquique,HOSPITAL DOCTOR ERNESTO TORRES GALDAMES,,CLP,2026-06-01,2026-07-01,2026-08-12,1,2026-06-01
1509-52-LE26,CONSULTAS DE TECNOLOGO MEDICO VICIO REFRACCION GES,Publicada,LE,Región Metropolitana de Santiago,Til Til,SERVICIO DE SALUD METROPOLITANO NORTE HOSPITAL DE TIL TIL,,CLP,2026-06-01,2026-06-08,2026-06-12,1,2026-06-01
1530393-11-LR26,PROPOFOL Y BOMBAS DE INFUSIÓN PARA HOSPITAL DE LINARES,Publicada,LR,Región del Maule,,SERVICIO DE SALUD DEL MAULE HOSPITAL DE LINARES,444785000.0,CLP,2026-06-01,2026-07-01,2026-08-10,6,2026-06-01
2832-12-LE26,CTTO. SUMINISTRO PRÓTESIS DENTALES DEPTO. SALUD,Publicada,LE,Región de Valparaíso,Quillota,I MUNICIPALIDAD DE QUILLOTA,59441072.0,CLP,2026-06-01,2026-06-11,2026-07-10,1,2026-06-01
1057387-19-LE26,CONVENIO PASAJES PACIENTES 02 HOSPITAL COLLIPULLI,Publicada,LE,Región de la Araucanía,Collipulli,SERVICIO SALUD ARAUCANIA HOSPITAL DE COLLIPULLI,28000000.0,CLP,2026-06-01,2026-06-11,2026-06-22,1,2026-06-01
1216085-21-LE26,CONTRATACION DE ADECUACIONES ELECTRICAS SALUD,Adjudicada,LE,Región de Valparaíso,Villa Alemana,CORP MUNICIPAL PARA EL DESARROLLO SOCIAL,42576900.0,CLP,2026-04-30,2026-05-11,2026-06-01,2,2026-06-01
538598-20-LP26,INSUMOS ADM. QUIMIOTERAPIA Y EQUIPAMIENTO COMODATO,Adjudicada,LP,Región Metropolitana de Santiago,Providencia,HOSPITAL METROPOLITANO DE SANTIAGO,,CLP,2026-04-20,2026-05-11,2026-06-01,5,2026-06-01
948806-76-LE26,ADQUISICIÓN DE KIT DE PRÓTESIS DE CADERA CEMENTADA PARCIAL TIPO THOMPSON EN MODALIDAD DE CONSIGNACIÓN DEFINITIVA POR SISTEMA DE SUMINISTRO PARA EL HOSPITAL DIPRECA,Publicada,LE,Región Metropolitana de Santiago,Las Condes,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,69000000.0,CLP,2026-06-01,2026-06-11,2026-09-09,1,2026-06-01
