codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057511-25-LE26,CONVENIO DE SUMINISTRO DE REACTIVOS E INSUMOS DE BACTERIOLOGÍA PARA EL ÁREA DE MICROBIOLOGÍA DEL LABORATORIO CLÍNICO SEGUNDO LLAMADO,Publicada,LE,Región del Ñuble,Bulnes,HOSPITAL COMUNITARIO DE SALUD FAMILIAR DE BULNES,,CLP,2026-09-07,2026-09-21,2026-10-06,1,2026-09-07
1057512-11-LE26,INSUMOS ODONTOLOGICOS HOSPITAL YUNGAY,Revocada,LE,Región del Ñuble,Yungay,SERVICIO DE SALUD NUBLE HOSPITAL DE YUNG,,CLP,2026-08-31,2026-09-10,2026-10-09,31,2026-09-07
1057544-92-LR26,CONTRATACIÓN DE SERVICIOS DE RETIRO TRANSPORTE TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS HOSPITALARIOS PARA EL HOSPITAL LAS HIGUERAS DE TALCAHUANO,Desierta (o art. 3 ó 9 Ley 19.886),LR,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,,CLP,2026-03-17,2026-04-17,2026-09-07,2,2026-09-07
1057550-37-L126,SERVICIOS DE ATENCIONES PODOLOGICAS PARA PACIENTES PROGRAMA DE SALUD CARDIOVASCULAR DEL HOSPITAL DE CORRAL,Publicada,L1,Región de Los Ríos,Corral,SERVICIO DE SALUD VALDIVIA HOSPITAL DE C,4656000.0,CLP,2026-09-07,2026-09-15,2026-10-16,1,2026-09-07
1057922-10-LE26,ADQUISICION DE EQUIPOS Y EQUIPAMIENTO NO MEDICO PARA CESFAM CON SAR CHUYACA,Adjudicada,LE,Región de los Lagos,Osorno,SERVICIO DE SALUD OSORNO,8417000.0,CLP,2026-06-18,2026-06-30,2026-09-07,10,2026-09-07
1070620-91-LP26,PZM-SUM. INSUMOS PARA NEONATOLOGIA,Publicada,LP,Región de Tarapacá,Iquique,HOSPITAL DOCTOR ERNESTO TORRES GALDAMES,,CLP,2026-09-07,2026-09-21,2026-11-02,4,2026-09-07
1642-23-LE26,SS DE TRASLADO DE PACIENTES EN AMBULANCIA BASICA CON CONDUCTOR PARA EL HOSPITAL DE CURACAVI,Adjudicada,LE,Región Metropolitana de Santiago,,SERVICIO DE SALUD METROPOLITANO OCCIDENTE HOSPITAL DE CURACAVI,,CLP,2026-08-18,2026-08-27,2026-09-07,1,2026-09-07
1947-168-LE26,CONTRATACIÓN DEL SERVICIO DE ARRIENDO DE MONITORES DE SIGNOS VITALES PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO GRS,Publicada,LE,Región Metropolitana de Santiago,,SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO,,CLP,2026-09-07,2026-09-21,2026-10-21,1,2026-09-07
2697-41-LE26,ADQUISICIÓN DE EQUIPAMIENTOS NECESARIOS PARA REALIZAR OPERATIVOS QUIRÚRGICOS DE ESTERILIZACIÓN DE CANINOS Y FELINOS,Publicada,LE,Región de Valparaíso,Cartagena,I MUNICIPALIDAD DE CARTAGENA,9395000.0,CLP,2026-09-07,2026-09-22,2026-10-22,1,2026-09-07
4642-76-LE26,ADQUISICIÓN DE BATERÍAS PARA DESFIBRILADOR DESTINADOS A DIFERENTES SERVICIOS CLINICOS DEL HOSPITAL DE CARABINEROS Y PARA CENTROS MÉDICOS DENTALES DE LA RED SALUD DE CARABINEROS.,Adjudicada,LE,Región Metropolitana de Santiago,Ñuñoa,DIRECCION DE LOGISTICA DE CARABINEROS,,CLP,2026-06-18,2026-06-30,2026-09-07,5,2026-09-07
591-19-LR26,SERVICIO DE RECAUDACION ELECTRONICA DE COTIZACIONES DE SALUD,Publicada,LR,Región Metropolitana de Santiago,,FONDO NACIONAL DE SALUD,,CLP,2026-09-07,2026-10-19,2026-11-09,1,2026-09-07
1057494-58-LP26,CONTRATACIÓN DEL SERVICIO PARA EL MANTENIMIENTO Y CERTIFICACION DE AREAS Y MANEJADORAS DE AIRE Y RECUENTO MICROBIOLOGICO AMBIENTAL PARA EL HOSPITAL EXEQUIEL GONZALEZ CORTES,Publicada,LP,Región Metropolitana de Santiago,San Miguel,SERVICIO DE SALUD SUR HOSPITAL EXEQUIEL,,CLP,2026-09-07,2026-09-29,2026-11-06,2,2026-09-07
1057508-113-LE26,CONTRATO DE ARRIENDO TRES VEHICULOS PARA APOYO DE ACTIVIDADES INSTITUCIONALES DEL SERVICIO DE SALUD ÑUBLE,Publicada,LE,Región del Ñuble,,SERVICIO DE SALUD NUBLE,,CLP,2026-09-07,2026-09-21,2026-10-08,3,2026-09-07
1058085-36-LR26,CONVENIO SUMINISTRO DE CARFILZOMIB POLVO PARA SOLUCIÓN INYECTABLE PARA EL HOSPITAL DEL SALVADOR,Adjudicada,LR,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,580000000.0,CLP,2026-02-18,2026-03-20,2026-09-07,1,2026-09-07
1058085-80-LR26,CONVENIO SUMINISTRO DE TEMOZOLOMIDA CÁPSULA POR 36 MESES PARA EL HOSPITAL DEL SALVADOR,Adjudicada,LR,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,448856933.0,CLP,2026-05-19,2026-06-18,2026-09-07,1,2026-09-07
1078333-15-L126,SERVICIO DE COLACIONES DIECIOCHERAS PARA SOCIOS DE BIENESTAR DEL HOSPITAL PROVINCIAL DEL HUASCO,Adjudicada,L1,Región de Atacama,Vallenar,HOSPITAL PROVINCIAL   DEL HUASCO MSR FERNANDO ARIZTIA RUIZ,2250000.0,CLP,2026-08-27,2026-09-03,2026-09-07,1,2026-09-07
4401-61-LE26,SC 880 ADQUISICIÓN INSUMOS CLINICA MANEJO AVANZADO DE HERIDAS,Publicada,LE,Región del Maule,San Clemente,I MUNICIPALIDAD DE SAN CLEMENTE,,CLP,2026-09-07,2026-09-17,2026-10-16,9,2026-09-07
