codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
2756-7-LE26,CONTRATO SUMINISTRO COMPRA DE COLACIONES SALUDABLE,Adjudicada,LE,Región de Valparaíso,San Antonio,I MUNICIPALIDAD DE SAN ANTONIO,,CLP,2026-05-27,2026-06-10,2026-07-06,1,2026-07-06
983344-5-L126,INSUMOS DENTAL MZS,Desierta (o art. 3 ó 9 Ley 19.886),L1,Región de los Lagos,Puerto Varas,DIVISION LOGISTICA DEL EJERCITO,1707600.0,CLP,2026-06-19,2026-06-25,2026-07-06,1,2026-07-06
1057937-1-LE26,COMPRA FRAGMENTOS CARGADOR DE BATERIAS MOTORES QUIRURGICO,Publicada,LE,Región de Los Ríos,Valdivia,SERVICIO DE SALUD VALDIVIA HOSPITAL BASE,57000000.0,CLP,2026-07-06,2026-07-13,2026-11-03,3,2026-07-06
1267885-19-LE26,SALUD-ADQUISICION DE INSUMOS ATENCION DOMICILIARIA,Publicada,LE,Región de Los Ríos,Panguipulli,CORP MUNICIPAL DE PANGUIPULLI,9546000.0,CLP,2026-07-06,2026-07-17,2026-07-30,24,2026-07-06
1655-8-LP26,ADQUISICIÓN DE INSUMOS ODONTOLÓGICOS APS,Adjudicada,LP,Región Metropolitana de Santiago,Santiago,SERVICIO DE SALUD METROPOLI CENTRAL DIRECCION DE ATENCION PRIMARIA,154456832.0,CLP,2026-04-24,2026-05-14,2026-07-06,59,2026-07-06
1057540-44-LE26,CONVENIO DE PRODUCTOS DE PANADERÍA PARA EL HOSPITAL PENCO LIRQUÉN,Revocada,LE,Región del Biobío,Penco,SERVICIO SALUD TALCAHUANO HOSPITAL PENCO-LIRQUEN,,CLP,2026-05-06,2026-05-18,2026-06-12,1,2026-07-06
2292-33-LE26,SERVICIOS DE TOMA DE EXAMEN CARDIOLÓGICO HOLTER DE PRESIÓN ARTERIAL PARA ATENCION PRIMARIA DE SALUD TALCA,Publicada,LE,Región del Maule,Cauquenes,I MUNICIPALIDAD DE TALCA,,CLP,2026-07-06,2026-07-17,2026-08-31,1,2026-07-06
2703-150-L126,SC 11937 FÁRMACOS TALAFARMACIA,Publicada,L1,Región Metropolitana de Santiago,,I MUNICIPALIDAD DE TALAGANTE,7000000.0,CLP,2026-07-06,2026-07-13,2026-08-14,6,2026-07-06
1660-97-L126,INSUMOS DENTAL UTILIZADOS EN TRATAMIENTO RECUPERATIVOS GES SALUD ORAL INTEGRAL DE LAS PERSONAS DE 60 AÑOS,Adjudicada,L1,Región de Coquimbo,Salamanca,SERVICIO SALUD COQUIMBO HOSP DE SALAMANC,4254250.0,CLP,2026-05-19,2026-06-04,2026-07-06,11,2026-07-06
1747-30-LE26,SERVICIO DE MTTO PREVENTIVO EQUIPOS MEDICOS HCM,Adjudicada,LE,Región de Antofagasta,Mejillones,HOSPITAL DE MEJILLONES,,CLP,2026-05-07,2026-05-25,2026-07-06,22,2026-07-06
1747-43-L126,SERVICIO DE MANTENIMIENTO PREVENTIVO EQUIPOS MÉDICOS UNIDAD DE URGENCIAS DEL HCM,Adjudicada,L1,Región Metropolitana de Santiago,Santiago,HOSPITAL DE MEJILLONES,3500000.0,CLP,2026-05-18,2026-06-01,2026-07-06,14,2026-07-06
1549-57-LP26,ADQUISICIÓN DE FARMACO EVEROLIMUS 0.5 MG PARA HSJ,Publicada,LP,Región Metropolitana de Santiago,Independencia,SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE,210000000.0,CLP,2026-07-06,2026-07-31,2026-09-29,1,2026-07-06
1075337-30-LR26,SUM. INSUMOS Y REACTIVOS PARA LAB. DE BIOLOGÍA M.,Publicada,LR,Región de la Araucanía,Angol,SERVICIO DE SALUD ARAUCANIA NORTE HOSPITAL DE ANGOL,,CLP,2026-07-06,2026-08-05,2026-08-20,12,2026-07-06
1549-13-LR26,SUMINISTRO DE INSUMOS PARA ARTROSCOPIAS DE HOMBRO,Adjudicada,LR,Región Metropolitana de Santiago,Independencia,SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE,,CLP,2026-03-16,2026-04-15,2026-07-06,3,2026-07-06
