codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
619133-114-LP26,CONVENIO SUMINISTRO ADQUISICION DE INSUMOS DE VITRECTOMIAS PARA EL HOSPITAL SAN CAMILO,Publicada,LP,Región de Valparaíso,San Felipe,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,,CLP,2026-09-21,2026-10-13,2027-02-23,31,2026-09-21
1058085-123-LP26,CONVENIO SUMINISTRO DE MEDICAMENTOS ORALES G-11 EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR,Adjudicada,LP,Región Metropolitana de Santiago,Alhué,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,282266000.0,CLP,2026-07-11,2026-07-31,2026-09-21,9,2026-09-21
1079650-39-LE26,ESCÁNER INTRAORAL PARA HOSPITAL SAN JOSÉ DE CORONEL - COLDAS -USS,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región del Biobío,Concepción,SERVICIO DE SALUD CONCEPCION,10000000.0,CLP,2026-08-04,2026-08-14,2026-09-21,1,2026-09-21
1947-137-LP26,CONTRATACIÓN DEL SERVICIO DE ARRIENDO DE MAQUINAS DE ANESTESIA CON MONITOR PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO GRS,Adjudicada,LP,Región Metropolitana de Santiago,,SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO,,CLP,2026-07-23,2026-08-12,2026-09-21,1,2026-09-21
2258-165-LP26,INSUMOS GENERALES DE ANATOMIA PATOLOGICA,Publicada,LP,Región de Antofagasta,,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,,CLP,2026-09-21,2026-10-13,2026-12-15,17,2026-09-21
2284-35-L126,INSUMOS HABITUALES DESTINADOS AL AREA DE SALUD MUNICIPAL. SOLICITUD 6458-2026,Publicada,L1,Región de Los Ríos,Valdivia,I MUNICIPALIDAD VALDIVIA,1467997.0,CLP,2026-09-21,2026-09-28,2026-10-13,1,2026-09-21
2703-193-L126,SC 12473 INSUMOS CLÍNICOS. CESFAM.,Publicada,L1,Región Metropolitana de Santiago,,I MUNICIPALIDAD DE TALAGANTE,7000000.0,CLP,2026-09-21,2026-09-28,2026-11-05,3,2026-09-21
2778-39-LE26,INSUMOS Y ACCESORIOS COMPUTACIONALES ESCUELA EL NARANJAL Y EMMA ESCOBAR,Publicada,LE,Región del Libertador General Bernardo O´Higgins,Chépica,I MUNICIPALIDAD DE RENGO,,CLP,2026-09-21,2026-10-01,2026-10-30,2,2026-09-21
3191-85-LP26,LP FAR1 ADQUISICION DE FARMACOS,Publicada,LP,Región de Valparaíso,Viña del Mar,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,74000000.0,CLP,2026-09-21,2026-10-13,2026-11-27,46,2026-09-21
3191-98-LE26,INS2 ADQUISICION DE INSUMOS CLINICOS PARA CIRUGIAS OFTALMOLOGICAS,Publicada,LE,Región de Valparaíso,,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,,CLP,2026-09-21,2026-10-01,2026-11-02,18,2026-09-21
1057402-113-LP26,INSUMOS PABELLON VASCULAR 2026-2028 REPASO,Adjudicada,LP,Región de Magallanes y de la Antártica,,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,,CLP,2026-06-24,2026-07-14,2026-09-21,7,2026-09-21
1057501-371-LE26,CONVENIO DE SUMINISTRO DE INSUMOS PARA HEMODINAMIA,Adjudicada,LE,Región Metropolitana de Santiago,,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,CLP,2026-07-01,2026-07-13,2026-09-21,2,2026-09-21
1058085-112-LR26,CONVENIO SUMINISTRO DE PANCREATINA 25.000UI CÁPSULA POR 36 MESES PARA EL HOSPITAL DEL SALVADOR,Adjudicada,LR,Región Metropolitana de Santiago,Alhué,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,813960000.0,CLP,2026-07-06,2026-08-06,2026-09-21,1,2026-09-21
1660-143-L126,COMPRA DE SERVICIOS DE MÉDICO POR  55 PRESTACIONES EJECUTADAS DESDE OCTUBRE A DICIEMBRE 2026 PARA HOSPITAL DE SALAMANCA,Publicada,L1,Región de Coquimbo,Coquimbo,SERVICIO SALUD COQUIMBO HOSP DE SALAMANC,1375000.0,CLP,2026-09-21,2026-09-30,2026-10-30,1,2026-09-21
1661-6-LE26,SERVICIO DE MANTENCION CALDERA HOSPITAL LLANQUIHUE,Adjudicada,LE,Región de los Lagos,Llanquihue,SERVICIO SALUD DEL RELONCAVI,,CLP,2026-09-03,2026-09-10,2026-09-21,1,2026-09-21
2284-32-L126,MEDICAMENTOS DESTINADOS AL AREA DE SALUD MUNICIPAL. SOLICITUD 6433-2026,Publicada,L1,Región de Los Ríos,Valdivia,I MUNICIPALIDAD VALDIVIA,400000.0,CLP,2026-09-21,2026-09-28,2026-10-13,1,2026-09-21
2284-33-L126,INSUMOS CLINICOS DESTINADOS AL AREA DE SALUD MUNICIPAL. SOLICITUD 6472-2026,Publicada,L1,Región de Los Ríos,Valdivia,I MUNICIPALIDAD VALDIVIA,7000000.0,CLP,2026-09-21,2026-09-28,2026-10-13,1,2026-09-21
3378-59-LP26,SUMINISTRO DE MATERIALES E INSUMOS DE IMPLANTES PARA TRATAMIENTO DE INSUFICIENCIA MITRAL O TRICUSPIDEA DEL SERVICIO DE HEMODINAMIA,Publicada,LP,Región Metropolitana de Santiago,La Reina,DIVISION LOGISTICA DEL EJERCITO,,CLP,2026-09-21,2026-10-13,2027-02-10,1,2026-09-21
557974-29-LE26,COMPRA DE INSUMOS DENTALES,Publicada,LE,Región de Valparaíso,Quilpué,"CORPORACION MUNICIPAL DE EDUCACION,SALUD,CULTURA Y ATENCION AL MENOR,",31356172.0,CLP,2026-09-21,2026-09-29,2027-10-07,1,2026-09-21
707428-32-LE26,SUMINISTRO DE DIVERSOS EQUIPOS DE CALEFACCIÓN INSUMOS DE ESTOS Y SU INSTALACIÓN O DESINTALACIÓN,Publicada,LE,Región Metropolitana de Santiago,Santiago,FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ,,CLP,2026-09-21,2026-10-05,2026-10-15,1,2026-09-21
1057402-136-LE26,INSUMOS NUTRICION ENFIT,Adjudicada,LE,Región de Magallanes y de la Antártica,,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,,CLP,2026-08-03,2026-08-13,2026-09-21,6,2026-09-21
1057499-50-LR26,SERVICIO REAS HOSPITAL SAN LUIS DE BUIN PAINE,Publicada,LR,Región Metropolitana de Santiago,San Miguel,SERVICIO DE SALUD SUR UNIDAD HOSPITALARI,,CLP,2026-09-21,2026-10-22,2027-01-13,1,2026-09-21
1057501-439-LE26,CONVENIO INSUMOS VARIOS SERVICIOS VIII,Publicada,LE,Región Metropolitana de Santiago,Puente Alto,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,CLP,2026-09-21,2026-10-02,2027-02-26,12,2026-09-21
1057547-398-LP26,CONV. SUMINISTRO INSUMOS PARA CIRUGIA Y PROCE. MED,Publicada,LP,Región de Los Ríos,Valdivia,SERVICIO DE SALUD VALDIVIA HOSPITAL BASE,259000000.0,CLP,2026-09-21,2026-10-13,2027-01-19,32,2026-09-21
1417913-79-LP26,ADQUISICIÓN DE IMPRESORAS PARA CENTROS DE SALUD APS DE CORMUDESI,Adjudicada,LP,Región de Tarapacá,,CORP MUNICIPAL DE DESARROLLO SOCIAL DE IQUIQUE,,CLP,2026-07-24,2026-08-05,2026-09-21,2,2026-09-21
1514-91-LP26,“CONVENIO DE SUMINISTRO INSUMOS CLÍNICOS PARA UROLOGÍA MODALIDAD DE CONSIGNACIÓN PARA EL HOSPITAL DE CASTRO,Adjudicada,LP,Región de los Lagos,Castro,SERVICIO DE SALUD CHILOE,,CLP,2026-07-20,2026-08-11,2026-09-21,21,2026-09-21
2585-102-LE26,ADQ. PRODUCTOS QUIRÚRGICOS PARA VETERINARIA DIMAO ORD N° 6742026 LSV IMA,Adjudicada,LE,Región de Arica y Parinacota,Arica,I MUNICIPALIDAD DE ARICA,15000000.0,CLP,2026-08-17,2026-08-27,2026-09-21,56,2026-09-21
3191-101-LP26,LP FAR2 ADQUISICION DE FARMACOS,Publicada,LP,Región de Valparaíso,Viña del Mar,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,247000000.0,CLP,2026-09-21,2026-10-13,2026-11-27,1,2026-09-21
3378-58-LP26,SUMINISTRO DE INSUMOS PARA EL DEPARTAMENTO DE LABORATORIO CLÍNICO DEL HMS POR UN PERIODO DE 36 MESES,Publicada,LP,Región Metropolitana de Santiago,La Reina,DIVISION LOGISTICA DEL EJERCITO,,CLP,2026-09-21,2026-10-13,2027-02-10,23,2026-09-21
3912-22-LE26,PREVENCION APOYO SERVICIOS SANITARIOS RURALES 2026,Publicada,LE,Región de Coquimbo,Paihuano,I MUNICIPALIDAD PAIHUANO,,CLP,2026-09-21,2026-09-30,2026-10-05,1,2026-09-21
4162-25-LE26,COMPRA DE INSUMOS DE LABORATORIO PARA CESFAM DOÑIH,Publicada,LE,Región del Libertador General Bernardo O´Higgins,Doñihue,I MUNICIPALIDAD DE DONIHUE,,CLP,2026-09-21,2026-10-01,2026-10-22,84,2026-09-21
507428-99-L126,SERVICIO DE RELATOR CAPACITACIÓN EN URGENCIAS DE SALUD MENTAL Y PSIQUIATRÍA EN POBLACIÓN INFANTO ADOLESCENTE,Desierta (o art. 3 ó 9 Ley 19.886),L1,Región de los Lagos,Castro,SERVICIO DE SALUD CHILOE,2000000.0,CLP,2026-08-14,2026-08-20,2026-09-21,1,2026-09-21
886954-172-LP26,CONVENIO ANUAL EN CONSIGNACIÓN DE STENT E INSUMOS PARA LA UNIDAD DE NEUROVASCULAR DEL HGGB,Adjudicada,LP,Región del Biobío,Concepción,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,325000000.0,CLP,2026-06-12,2026-07-02,2026-09-21,16,2026-09-21
1057536-114-L126,SERVICIO DE REALIZACIÓN E INFORME DE MAMOGRAFÍAS PARA HOSPITAL MAULLIN,Adjudicada,L1,Región de los Lagos,Puerto Montt,SERVICIO SALUD DEL RELONCAVI,7150000.0,CLP,2026-08-27,2026-09-08,2026-09-21,1,2026-09-21
1058085-129-LP26,CONVENIO SUMINISTRO DE METOTREXATO 10 MG SOLUCIÓN INYECTABLE EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR,Adjudicada,LP,Región Metropolitana de Santiago,Alhué,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,213962000.0,CLP,2026-08-04,2026-08-24,2026-09-21,1,2026-09-21
1058900-12-LE26,ADQUISICIÓN E INSTALACIÓN DE DIGITALIZADORES DE PLACAS DE FÓSFORO Y OTROS INSUMOS DE LA UNIDAD DE IMAGENOLOGÍA DEL DEPARTAMENTO DE ODONTOLOGÍA,Adjudicada,LE,Región de Coquimbo,La Serena,UNIVERSIDAD DE LA SERENA,20350601.0,CLP,2026-08-11,2026-08-21,2026-09-21,5,2026-09-21
1180730-40-LE26,REPOSICION MOTORES TMT HOSPITAL NATALES,Publicada,LE,Región de Magallanes y de la Antártica,Punta Arenas,SERVICIO DE SALUD MAGALLANES,69251979.0,CLP,2026-09-21,2026-10-05,2026-11-05,2,2026-09-21
1180825-1-LR26,REPOSICIÓN TAC HOSPITAL DE COQUIMBO,Desierta (o art. 3 ó 9 Ley 19.886),LR,Región de Coquimbo,Monte Patria,SERVICIO DE SALUD COQUIMBO,,CLP,2026-05-20,2026-08-28,2026-09-21,1,2026-09-21
1417913-127-LE26,SERVICIO DE INTERNET DEDICADO PARA NUEVOS ANEXOS DE SALUD DE CORMUDESI POR 24 MESES,Publicada,LE,Región de Tarapacá,Iquique,CORP MUNICIPAL DE DESARROLLO SOCIAL DE IQUIQUE,,CLP,2026-09-21,2026-09-28,2027-01-24,1,2026-09-21
2107-133-LE26,INSUMOS DE FERRETERIA PARA SUB-DEPTO DE MANTENCION,Adjudicada,LE,Región del Libertador General Bernardo O´Higgins,Santa Cruz,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,,CLP,2026-08-19,2026-08-31,2026-09-21,63,2026-09-21
3191-91-LE26,LE REAC ADQUISICION DE INSUMOS CLINICOS Y REACTIVOS,Publicada,LE,Región de Valparaíso,Viña del Mar,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,46000000.0,CLP,2026-09-21,2026-10-05,2026-11-04,48,2026-09-21
3934-37-L126,SERVICIOS DE PUBLICIDAD Y DIFUSION PROGRAMA PROMOCION DE SALUD,Publicada,L1,Región de la Araucanía,Freire,I MUNICIPALIDAD DE FREIRE,1200000.0,CLP,2026-09-21,2026-09-28,2026-10-29,4,2026-09-21
1057501-392-LE26,CONVENIO INSUMOS VARIOS SERVICIOS V,Adjudicada,LE,Región Metropolitana de Santiago,Puente Alto,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,CLP,2026-07-14,2026-08-10,2026-09-21,9,2026-09-21
1057547-401-LE26,CONVENIO DE SUMINISTRO DE INSUMOS ODONTOLÓGICOS I,Publicada,LE,Región de Los Ríos,Valdivia,SERVICIO DE SALUD VALDIVIA HOSPITAL BASE,58000000.0,CLP,2026-09-21,2026-10-02,2027-01-19,59,2026-09-21
1532-61-L126,INSUMOS DE ESTERILIZACION,Adjudicada,L1,Región Metropolitana de Santiago,Santiago,CENTRO REFERENCIAL DE SALUD DR SALVADOR ALLENDE GOSSENS,7100000.0,CLP,2026-08-24,2026-08-31,2026-09-21,2,2026-09-21
2157-154-LE26,COMPRA DE SERVICIOS MEDICOS TURNOS DE UTI.,Publicada,LE,Región del Biobío,Concepción,SERVICIO NAC DE SALUD HOSPITAL TRAUMATOLOGICO,71000000.0,CLP,2026-09-21,2026-09-28,2026-10-19,1,2026-09-21
3934-35-L126,ALIMENTOS SALUDABLES PROGRAMA PROMOCION DE SALUD,Publicada,L1,Región de la Araucanía,Freire,I MUNICIPALIDAD DE FREIRE,750000.0,CLP,2026-09-21,2026-09-28,2026-10-29,1,2026-09-21
4172-23-L126,INSUMOS CURACION AVANZADA,Adjudicada,L1,Región del Maule,Colbún,ILUSTRE MUNICIPALIDAD DE COLBUN,,CLP,2026-08-18,2026-08-26,2026-09-21,10,2026-09-21
3959-16-L126,INSUMOS CLINICO NO CENABAST 2DO SEMESTRE,Adjudicada,L1,Región del Libertador General Bernardo O´Higgins,Navidad,I MUNICIPALIDAD DE NAVIDAD,4000000.0,CLP,2026-08-25,2026-08-31,2026-09-21,11,2026-09-21
3959-17-L126,INSUMOS Y REACTIVOS LABORATORIO CLINICO,Adjudicada,L1,Región del Libertador General Bernardo O´Higgins,Navidad,I MUNICIPALIDAD DE NAVIDAD,3658000.0,CLP,2026-08-27,2026-09-02,2026-09-21,3,2026-09-21
4968-31-LE26,CONVENIO DE SUMINISTRO DE MATERIALES ELÉCTRICOS Y DE GASFITERÍA PARA HOSPITAL DE QUILPUÉ,Adjudicada,LE,Región de Valparaíso,Quilpué,HOSPITAL DE QUILPUE,38080000.0,CLP,2026-05-28,2026-06-08,2026-09-21,243,2026-09-21
886954-171-LP26,CONVENIO DE SUMINISTRO DE VARIOS INSUMOS CURACION PARA HGGB,Adjudicada,LP,Región del Biobío,Concepción,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,,CLP,2026-06-11,2026-06-22,2026-09-21,4,2026-09-21
1057503-138-LE26,ADQUISICIÓN DE SISTEMA DE VIGAS Y PERNOS PARA NEUROARTROPATÍA DE CHARCOT PIE DIABÉTICO POR CONVENIO DE SUMINISTRO PARA EL HOSPITAL PADRE ALBERTO HURTADO,Publicada,LE,Región Metropolitana de Santiago,San Ramón,HOSPITAL PADRE ALBERTO HURTADO,69000000.0,CLP,2026-09-21,2026-10-06,2027-01-04,1,2026-09-21
1057547-400-LE26,CONV.  SUMINISTRO DE INSUMOS ODONTOLÓGICOS –,Publicada,LE,Región de Los Ríos,Valdivia,SERVICIO DE SALUD VALDIVIA HOSPITAL BASE,58000000.0,CLP,2026-09-21,2026-10-02,2027-01-19,68,2026-09-21
1058085-105-LP26,CONVENIO SUMINISTRO DE MEDICAMENTOS ORALES G-10 EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR.,Adjudicada,LP,Región Metropolitana de Santiago,Alhué,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,335060000.0,CLP,2026-07-01,2026-07-22,2026-09-21,4,2026-09-21
1514-114-LP26,CONVENIO DE SUMINISTRO DE INSUMOS UROLÓGICOS EN CONSIGNACIÓN – ÍTEMS DESIERTOS YO NO ADJUDICADOS LICITACIÓN ID 1514-91-LP26,Publicada,LP,Región de los Lagos,Castro,SERVICIO DE SALUD CHILOE,170000000.0,CLP,2026-09-21,2026-10-13,2026-11-12,1,2026-09-21
1643-87-LP26,HORAS PERSONAL MÉDICO UNIDAD UPC,Publicada,LP,Región Metropolitana de Santiago,Talagante,SERVICIO NACIONAL DE SALUD HOSPITAL DE T,270000000.0,CLP,2026-09-21,2026-10-13,2026-11-10,1,2026-09-21
3559-13-LE26,ADQUISICIÓN DE INSUMOS ELÉCTRICOS PENCAHUE,Publicada,LE,Región del Maule,Pencahue,I MUNICIPALIDAD DE PENCAHUE,,CLP,2026-09-21,2026-10-05,2026-10-14,1,2026-09-21
3921-36-LE26,INSUMOS CLINICOS QUIRURGICOS BODEGA CESFAM VRCA,Publicada,LE,Región de la Araucanía,Villarrica,I MUNICIPALIDAD DE VILLARRICA,8745000.0,CLP,2026-09-21,2026-09-28,2026-10-29,11,2026-09-21
4172-25-L126,INSUMOS CURACION AVANZADA,Publicada,L1,Región del Maule,Colbún,ILUSTRE MUNICIPALIDAD DE COLBUN,,CLP,2026-09-21,2026-09-29,2026-10-23,18,2026-09-21
564953-59-LR26,SERV DE OPERADOR LOGÍSTICO PRODUCTOS FARMACEUTICOS,Desierta (o art. 3 ó 9 Ley 19.886),LR,Región Metropolitana de Santiago,Las Condes,CORPORACIÓN DE EDUCACIÓN Y SALUD DE LAS CONDES,800000000.0,CLP,2026-07-09,2026-08-10,2026-09-21,1,2026-09-21
514862-105-LP26,10032629 ARRIENDO BODEGA EXTERNA FÁRMACOS INSUMO,Revocada,LP,Región Metropolitana de Santiago,Peñalolén,CORPORACION MUNICIPAL DE PENALOLEN PARA EL DESARROLO SOCIAL CORMUP,72000000.0,CLP,2026-07-31,2026-08-20,2026-09-17,1,2026-09-21
1057544-318-LP26,COMPRA POR SUMINISTRO DE INSUMOS Y DISPOSITIVOS PARA CIRUGÍA LAPAROSCÓPICA Y BARIÁTRICA,Publicada,LP,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,130000000.0,CLP,2026-09-21,2026-10-13,2026-11-12,3,2026-09-21
1057547-399-LP26,CONVENIO SUMINISTRO DE INSUMOS Y REACTIVOS II PARA ANATOMIA PATOLOGICA,Publicada,LP,Región de Los Ríos,Valdivia,SERVICIO DE SALUD VALDIVIA HOSPITAL BASE,266000000.0,CLP,2026-09-21,2026-10-13,2027-01-19,15,2026-09-21
1057898-101-LP26,ADQUISICIÓN DE EQUIPOS Y EQUIPAMIENTO CLÍNICO MOBILIARIO Y SOLUCIONES DE TELECONSULTA PARA EL CENTRO DE SALUD FAMILIAR Y SAR DURAN TRUJILLO SAN CARLOS. SERVICIO DE SALUD ÑUBLE CÓDIGO BIP 30095442-0.,Publicada,LP,Región del Ñuble,Chillán,SERVICIO DE SALUD NUBLE,,CLP,2026-09-21,2026-10-13,2026-11-13,32,2026-09-21
3853-16-LE26,INSUMOS MÉDICOS DE PROCEDIMIENTOS,Publicada,LE,Región de Los Ríos,,I MUNICIPALIDAD DE RIO BUENO,,CLP,2026-09-21,2026-10-01,2026-11-03,63,2026-09-21
3934-36-L126,INVERNADERO E INSUMOS PARA USO EN PROGRAMA PROMOCION DE SALUD,Publicada,L1,Región de la Araucanía,Freire,I MUNICIPALIDAD DE FREIRE,,CLP,2026-09-21,2026-09-28,2026-10-30,1,2026-09-21
3934-38-L126,IMPLEMENTOS E INSUMOS PSICOMOTRICIDAD PROGRAMA PROMOCION DE SALUD,Publicada,L1,Región de la Araucanía,Freire,I MUNICIPALIDAD DE FREIRE,1000000.0,CLP,2026-09-21,2026-09-28,2026-10-29,1,2026-09-21
564162-101-L126,SOLICITUD N° 92429 - INSUMOS PARA MICROBIOLOGÍA 112 / 1931,Adjudicada,L1,Región Metropolitana de Santiago,Estación Central,UNIVERSIDAD DE SANTIAGO DE CHILE,7010000.0,CLP,2026-08-26,2026-09-02,2026-09-21,23,2026-09-21
872-40-LE26,INSUMOS ESPECTRÓMETRO WITEC ALPHA 300-RA,Adjudicada,LE,Región Metropolitana de Santiago,Santiago,COMISIÓN CHILENA DE ENERGÍA NUCLEAR,9150000.0,CLP,2026-09-02,2026-09-14,2026-09-21,3,2026-09-21
886954-170-LP26,CONVENIO DE SUMINISTRO DE VARIOS INSUMOS PARA PABELLON DEL HGGB,Adjudicada,LP,Región del Biobío,Concepción,HOSPITAL GUILLERMO GRANT BENAVENTE DE CO,,CLP,2026-06-10,2026-06-22,2026-09-21,6,2026-09-21
924-21-LE26,SERVICIO DE TRANSPORTE CONTROL SANITARIO DE LOS ALIMENTOS,Adjudicada,LE,Región Metropolitana de Santiago,Santiago,SUBSECRETARIA DE SALUD PUBLICA,8000000.0,CLP,2026-07-28,2026-08-07,2026-09-21,2,2026-09-21
