codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057489-68-LP26,CONVENIO DE SUMINISTRO DE SONDAS URINARIAS PUNTA COUVELAIRE POR 36 MESES PARA HOSPITAL DEL SALVADOR,Revocada,LP,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,199170000.0,CLP,2026-03-02,2026-03-23,2026-07-24,1,2026-07-27
1057508-89-LE26,CONVENIO ENTREGA DE DETERMINACIONES INMUNOCROMATOGRÁFICAS PARA REALIZAR PANEL DE SCREENING DE CÁNCER GÁSTRICO CON ENTREGA DE EQUIPO ANALÍTICO PARA PROGRAMA DE PREVENCIÓN DEL CANCER GÁSTRICO SERVICIO DE SALUD ÑUBLE,Publicada,LE,Región del Ñuble,,SERVICIO DE SALUD NUBLE,54200000.0,CLP,2026-07-27,2026-08-06,2026-08-17,1,2026-07-27
1075963-166-LE26,CURSOS DE CAPACITACIÓN PARA FUNCIONARIOS PAC HOSPITAL JUAN NOÉ CREVANI,Adjudicada,LE,Región de Arica y Parinacota,Santiago,SERVICIO DE SALUD ARICA HOSP DR JUAN NOE CREVANI,,CLP,2026-05-22,2026-06-02,2026-07-27,11,2026-07-27
948354-88-LE26,ADQUISICIÓN DE MOTORES DE CARDIOCIRUGÍA CON ACCESORIOS INCLUIDOS PARA EL HOSPITAL DIPRECA,Adjudicada,LE,Región Metropolitana de Santiago,Las Condes,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,42000000.0,CLP,2026-06-11,2026-06-22,2026-07-27,1,2026-07-27
2258-87-LP26,ADQUISICION DE INSUMOS  PLACAS E INSTRUMENTAL MAXILO FACIAL PARA HRA,Adjudicada,LP,Región de Antofagasta,Antofagasta,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,,CLP,2026-05-27,2026-06-16,2026-07-27,14,2026-07-27
3383-4-LP26,INSUMOS QUIRURGICOS,Publicada,LP,Región Metropolitana de Santiago,Santiago,DIVISION LOGISTICA DEL EJERCITO,104553638.0,CLP,2026-07-27,2026-08-17,2026-09-07,185,2026-07-27
3509-18-LP26,CONVENIO EXAMENES DE LABORATORIO DPTO. DE SALUD,Publicada,LP,Región de Coquimbo,Illapel,I MUNICIPALIDAD DE ILLAPEL,,CLP,2026-07-27,2026-08-17,2026-09-16,1,2026-07-27
1754-32-L126,EQUIPAMIENTO E INSUMOS DE REHABILITACIÓN KINÉSICA,Publicada,L1,Región del Maule,Parral,DEPARTAMENTO DE SALUD PARRAL,3980000.0,CLP,2026-07-27,2026-08-03,2026-08-11,6,2026-07-27
937232-56-CO26,SERVICIO DE LAVADO DE ROPA HOSPITALARIA,Desierta (o art. 3 ó 9 Ley 19.886),CO,Región Metropolitana de Santiago,,CENTRO DE REFERENCIA DE SALUD HOSPITAL PROVINCIA CORDILLERA,,CLP,2026-06-01,2026-06-11,2026-07-27,1,2026-07-27
