codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
2296-28-LE26,CONTRATACIÓN DE MÉDICO VETERINARIO 2026,Cerrada,LE,Región Metropolitana de Santiago,Conchalí,I MUNICIPALIDAD DE CONCHALI,11360000.0,CLP,2026-05-22,2026-06-02,2026-06-10,1,2026-06-02
1247197-40-LE26,ADQUISICIÓN REFRIGERADORES FARMACÉUTICOS,Publicada,LE,Región Metropolitana de Santiago,Conchalí,CORP MUNICIPAL DE CONCHALI DE EDUCACION SALUD Y ATENCION DE MENORES,14000000.0,CLP,2026-06-02,2026-06-12,2026-07-12,1,2026-06-02
2445-27-LE26,INSUMOS DE LIBRERIA,Adjudicada,LE,Región del Maule,Curicó,I MUNICIPALIDAD DE CURICO,,CLP,2026-03-13,2026-03-23,2026-06-02,24,2026-06-02
3710-30-L126,INSUMOS SAR,Adjudicada,L1,Región de la Araucanía,Victoria,I MUNICIPALIDAD DE VICTORIA,3362000.0,CLP,2026-05-04,2026-05-12,2026-06-02,4,2026-06-02
4103-9-L126,SOFTWARE FARMACIA MUNICIPAL,Desierta (o art. 3 ó 9 Ley 19.886),L1,Región de la Araucanía,Gorbea,MUNICIPALIDAD DE GORBEA,5000000.0,CLP,2026-04-28,2026-05-07,2026-06-02,1,2026-06-02
4401-41-LE26,SC 419 ADQUISICIÓN DE IMPRESORAS DEPTO SALUD,Cerrada,LE,Región del Maule,San Clemente,I MUNICIPALIDAD DE SAN CLEMENTE,12000000.0,CLP,2026-05-22,2026-06-02,2026-07-02,1,2026-06-02
1057501-220-LE26,CONVENIO VARIOS INSUMOS,Adjudicada,LE,Región Metropolitana de Santiago,Puente Alto,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,CLP,2026-05-14,2026-05-26,2026-06-02,5,2026-06-02
1306643-16-LP26,ADQUISICIÓN DE MEDICAMENTOS PARA CENTROS DE SALUD,Desierta (o art. 3 ó 9 Ley 19.886),LP,Región Metropolitana de Santiago,Cerro Navia,I.MUNICIPALIDAD DE CERRO NAVIA,,CLP,2026-03-30,2026-04-10,2026-06-02,2,2026-06-02
1395-43-L126,CURSO ESTRATEGIA DE FORMACIÓN DE COMPETENCIAS TRANSVERSALES Y SENSIBILIZACIÓN PARA LA ATENCIÓN DE PERSONAS LGBTIQA+ EN LA ATENCIÓN PRIMARIA DE SALUD,Publicada,L1,Región de Coquimbo,Coquimbo,SERVICIO DE SALUD COQUIMBO,3423000.0,CLP,2026-06-02,2026-06-12,2026-08-25,1,2026-06-02
2099-24-L126,"SERVICIO DE CALIBRACIÓN DE MASAS PATRONES DE REFERENCIA DEL LABORATORIO DE SALUD PÚBLICA, AMBIENTAL Y LABORAL DE PUNTA ARENAS",Publicada,L1,Región de Magallanes y de la Antártica,Punta Arenas,SUBSECRETARIA DE SALUD PUBLICA,2500000.0,CLP,2026-06-02,2026-06-12,2026-06-23,1,2026-06-02
2125-22-LE26,CONVENIO DE SUMINISTRO DE FARMACOS,Adjudicada,LE,Región de Coquimbo,Illapel,SERVICIO DE SALUD COQUIMBO HOSPITAL DR. HUMBERTO ELORZA CORTES,,CLP,2026-04-08,2026-04-20,2026-06-02,475,2026-06-02
3853-10-LE26,INSUMOS PARA PSR Y CC,Cerrada,LE,Región de Los Ríos,,I MUNICIPALIDAD DE RIO BUENO,,CLP,2026-05-19,2026-06-02,2026-07-20,80,2026-06-02
4318-7-LE26,MEJ. SISTEMA SERVICIOS SANITARIOS RURALES DIVERSOS SECTORES CHONCHI,Cerrada,LE,Región de los Lagos,Chonchi,I MUNICIPALIDAD DE CHONCHI,64208960.0,CLP,2026-05-18,2026-06-02,2026-07-31,1,2026-06-02
834259-36-LE26,DISEÑO SANITARIO P.T.A.S.: VILLA LOS ALMENDROS,Publicada,LE,Región del Maule,Teno,I MUNICIPALIDAD DE TENO,20000000.0,CLP,2026-06-02,2026-06-12,2026-07-03,1,2026-06-02
1021609-10-LE26,SUMINISTRO DE REACTIVOS DE HEMATOLOGIA CON COMODATO DE EQUIPO ANALIZADOR PARA LABORATORIO CLINICO DEL HOSPITAL DE RENGO,Adjudicada,LE,Región del Libertador General Bernardo O´Higgins,Rengo,SERVICIO DE SALUD HOSPITAL DE RENGO,,CLP,2026-04-08,2026-04-20,2026-06-02,2,2026-06-02
1057489-93-LP26,CONVENIO DE SUMINISTRO DE ENGRAPADORAS LAPAROSCÓPICAS CON SISTEMA DE APLICACIÓN DE CARGAS DE TAMAÑO VARIABLE CON INCORPORACIÓN DE INSTRUMENTAL POR 36 MESES PARA HOSPITAL DEL SALVADOR,Adjudicada,LP,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,311839500.0,CLP,2026-03-16,2026-04-06,2026-06-02,1,2026-06-02
1704-35-LR26,SERVICIO DE MANTENIMIMIENTO DE EQUIPOS  MEDICOS FRECUENCIA SEMESTRAL,Adjudicada,LR,Región de Valparaíso,Quillota,SERVICIO DE SALUD VINA DEL MAR QUILLOTA,,CLP,2026-03-09,2026-04-16,2026-06-02,10,2026-06-02
5061-16-L126,SCHC N° 97 SERVICIO PARA EMISIÓN DE LICENCIAS MÉDICAS ELECTRONICAS PARA DEPARTAMENTO DE SALUD MUNICIPAL TEMUCO,Publicada,L1,Región de la Araucanía,Temuco,I MUNICIPALIDAD DE TEMUCO,6800000.0,CLP,2026-06-02,2026-06-10,2026-07-24,1,2026-06-02
799512-27-LP26,CONVENIO DE SUMINISTRO FARMACOS FOFAR,Cerrada,LP,Región de Valparaíso,Valparaíso,CORP MUNICIPAL DE VALPARAISO PARA EL DESARROLLO SOCIAL,,CLP,2026-05-15,2026-06-02,2026-06-09,14,2026-06-02
1641-39-LE26,MJC- SUMINISTRO DE FICHA CLINICA SIMPRESION,Adjudicada,LE,Región Metropolitana de Santiago,Santiago,SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE DIOS,,CLP,2026-02-12,2026-02-23,2026-06-02,1,2026-06-02
2099-22-L126,"SERVICIO DE CURSO CAPACITACION TÉCNICA DE METROLOGÍA Y VERIFICACIONES   INTERMEDIAS PARA LABORATORIO, SEREMI DE SALUD MAGALLANES",Publicada,L1,Región de Magallanes y de la Antártica,Punta Arenas,SUBSECRETARIA DE SALUD PUBLICA,3173000.0,CLP,2026-06-02,2026-06-12,2026-06-20,1,2026-06-02
734-24-LP26,SERVICIO DE MÉDICO GASTROENTERÓLOGO PARA SSA,Desierta (o art. 3 ó 9 Ley 19.886),LP,Región Aysén del General Carlos Ibáñez del Campo,Coyhaique,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,192780000.0,CLP,2026-03-31,2026-04-20,2026-06-02,1,2026-06-02
1058085-87-LP26,CONVENIO SUMINISTRO DE DABIGATRANO 150MG COMPRIMIDO EN CASO DE NO DESPACHO DE CENABAST PARA EL HOSPITAL DEL SALVADOR POR 36 MESES,Publicada,LP,Región Metropolitana de Santiago,Alhué,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,279210000.0,CLP,2026-06-02,2026-06-22,2026-10-22,1,2026-06-02
1080095-4-L126,EPP Y VESTUARIO DE INVIERNO PARA FUNCIONARIOS BODEGA SALUD MENTAL,Adjudicada,L1,Región de Magallanes y de la Antártica,Punta Arenas,SERVICIO DE SALUD MAGALLANES,612800.0,CLP,2026-05-13,2026-05-27,2026-06-02,8,2026-06-02
1746-17-LE26,REACTIVOS E INSUMOS PARA LABORATORIO,Adjudicada,LE,Región Aysén del General Carlos Ibáñez del Campo,Coyhaique,SUBSECRETARIA DE SALUD PUBLICA,10000000.0,CLP,2026-04-29,2026-05-11,2026-06-02,31,2026-06-02
2099-23-L126,"ADQUISICIÓN DE INSUMOS Y REACTIVOS PARA LAS ÁREAS DE QUÍMICA, MICROBIOLOGÍA Y TOXINAS MARINAS DEL LABORATORIO ZONAL DE LA OFICINA PROVINCIAL DE ÚLTIMA ESPERANZA EN LA CIUDAD DE PUERTO NATALES",Publicada,L1,Región de Magallanes y de la Antártica,Punta Arenas,SUBSECRETARIA DE SALUD PUBLICA,4380000.0,CLP,2026-06-02,2026-06-15,2026-06-22,39,2026-06-02
2126-24-LE26,CONVENIO POR ADQUISICIÓN DE EQUIPOS MÉDICOS SUB.29 PARA EL HOSPITAL SAN PABLO DE COQUIMBO,Adjudicada,LE,Región de Coquimbo,,SERVICIO DE SALUD COQUIMBO HOSPITAL DE COQUIMBO,30780000.0,CLP,2026-04-01,2026-04-14,2026-06-02,4,2026-06-02
