codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057472-78-LE26,SUMINISTRO INSUMOS PARA UROLOGÍA,Adjudicada,LE,Región Metropolitana de Santiago,Maipú,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,69751000.0,CLP,2026-06-03,2026-06-16,2026-09-15,1,2026-09-15
1057489-291-LE26,CONVENIO DE SUMINISTRO DE SONDA FLEXIBLE ARGÓN POR 24 MESES PARA HOSPITAL DEL SALVADOR,Publicada,LE,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,71669280.0,CLP,2026-09-15,2026-09-25,2026-12-07,1,2026-09-15
1057540-75-LE26,CONVENIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA EQUIPOS DE OFTALMOLOGIA DEL HOSPITAL PENCO LIRQUEN,Adjudicada,LE,Región del Biobío,,SERVICIO SALUD TALCAHUANO HOSPITAL PENCO-LIRQUEN,,CLP,2026-08-21,2026-08-31,2026-09-15,1,2026-09-15
1057544-317-LE26,COMPRA POR SUMINISTRO INSUMOS CLÍNICOS QUIRÚRGICOS Y PODOLÓGICOS,Publicada,LE,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,55000000.0,CLP,2026-09-15,2026-09-25,2026-10-26,15,2026-09-15
2582-55-R126,REPOSICIÓN INSTRUMENTAL PARA LA RED DE SALUD,Adjudicada,LE,Región Metropolitana de Santiago,Santiago,I MUNICIPALIDAD DE SANTIAGO,,CLP,2025-05-30,2025-06-11,2026-09-15,32,2026-09-15
1057420-37-LP26,CONVENIO DE SUMINISTRO PARA EL SERVICIO DE TRASLADO DE FUNCIONARIOS EN ACTIVIDADES DOMICILIARIAS Y TERRENO DEL HOSPITAL DE LA FAMILIA Y LA COMUNIDAD DE HUÉPIL POR EL PERIODO DE 24 MESES 3ER LLAMADO,Cerrada,LP,Región del Biobío,Tucapel,SERVICIO DE SALUD BIO BIO HOSPITAL DE HU,80000000.0,CLP,2026-08-26,2026-09-15,2026-09-25,1,2026-09-15
1057472-69-LR26,SERVICIO DE TRANSPORTE PARA DIFERENTES UNIDADES DEL HOSPITAL EL CARMEN DE MAIPÚ,Desierta (o art. 3 ó 9 Ley 19.886),LR,Región Metropolitana de Santiago,Maipú,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,CLP,2026-06-15,2026-07-15,2026-09-15,1,2026-09-15
1057472-97-LE26,SUMINISTRO DE INSUMOS: SET PERICARDIOCENTESIS,Adjudicada,LE,Región Metropolitana de Santiago,Maipú,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,69751000.0,CLP,2026-07-22,2026-08-04,2026-09-15,2,2026-09-15
1549-84-LR26,SUMINISTRO KITS INSUMOS Y EQU. CIRUGÍA DE TIROIDES,Publicada,LR,Región Metropolitana de Santiago,Independencia,SERVICIO DE SALUD METROPOLITANA NORTE HOSPITAL SAN JOSE,,CLP,2026-09-15,2026-10-16,2026-12-15,1,2026-09-15
2126-145-LP26,CS INSUMOS MICROBIOLOGIA COMPATIBLE EQUIPOS LAB.,Publicada,LP,Región de Coquimbo,Coquimbo,SERVICIO DE SALUD COQUIMBO HOSPITAL DE COQUIMBO,,CLP,2026-09-15,2026-10-06,2027-01-04,2,2026-09-15
948354-137-LP26,LA ADQUISICIÓN DE EQUIPO DE RAYOS X ARCO C CON FLUOROSCOPIA DIGITAL PARA EL HOSPITAL DIPRECA,Publicada,LP,Región Metropolitana de Santiago,Las Condes,FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE,235000000.0,CLP,2026-09-15,2026-10-05,2027-01-04,1,2026-09-15
619133-110-LP26,CONVENIO COMPRA SERVICIOS SERVICIOS DE MEDICO ANESTESIOLOGÍA PARA EL HOSPITAL SAN CAMILO DE SAN FELIPE,Publicada,LP,Región de Valparaíso,San Felipe,SERVICIO SALUD SAN FELIPE LOS ANDES HOSP,,CLP,2026-09-15,2026-10-05,2026-12-30,2,2026-09-15
1057429-81-LE26,SERVICIOS DE APOYO EQUIPOS MEDICOS E INDUSTRIALES,Publicada,LE,Región del Biobío,Coronel,SERVICIO NACIONAL DE SALUD HOSPITAL DE CORONEL,,CLP,2026-09-15,2026-09-21,2026-10-30,2,2026-09-15
1057508-121-LP26,CONVENIO SERVICIOS DE MUEBLERÍA DEL SERVICIO DE SALUD ÑUBLE,Publicada,LP,Región del Ñuble,,SERVICIO DE SALUD NUBLE,,CLP,2026-09-15,2026-10-05,2026-10-26,1,2026-09-15
1952-52-LP26,SERVICIO DE MANTENIMIENTO SISTEMA DETECCIÓN Y EXTINCIÓN DE INCENDIOS PARA EL HOSPITAL VILLARRICA,Revocada,LP,Región de la Araucanía,Villarrica,HOSPITAL VILLARRICA,,CLP,2026-06-08,2026-06-30,2026-08-04,2,2026-09-15
2078-39-LE26,SERVICIOS DE TRANSPORTE PARA TRASLADO DE FUNCIONARIOS DE LA UNIDAD DE ZOONOSIS DE CONCEPCIÓN Y DE LA DELEGACIÓN BIOBIO DE LA SEREMI DE SALUD REGIÓN DEL BIOBIO SC283 Y SC377,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región del Biobío,Lebu,SUBSECRETARIA DE SALUD PUBLICA,,CLP,2026-08-19,2026-08-31,2026-09-15,2,2026-09-15
4238-62-R126,EQUIPOS E INSUMOS-PROGRAMA  MAIS AÑO 2026,Adjudicada,L1,Región del Biobío,Curanilahue,I MUNICIPALIDAD DE CURANILAHUE,,CLP,2026-07-29,2026-08-05,2026-09-15,4,2026-09-15
