codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057049-224-LE26,MES ADQUISICIÓN DE INSUMOS PARA LA UNIDAD CARDIOCIRUGIA DEL HCSBA,Adjudicada,LE,Región Metropolitana de Santiago,Santiago,SERV SALUD METROPOLITANO CENTRAL HOSPITAL CLINICO SAN BORJA ARRIARAN,,CLP,2026-07-03,2026-07-15,2026-09-08,15,2026-09-08
1057428-38-L126,CURSO DE SALUD INTERCULTURAL Y PERTINENCIA CULTURAL 2026,Publicada,L1,Región Metropolitana de Santiago,Las Condes,SERVICIO NACIONAL DE SALUD HOSPITAL DE FLORIDA,1000000.0,CLP,2026-09-08,2026-09-16,2026-10-30,1,2026-09-08
1057501-337-LE26,CONVENIO INSUMOS HEMODINAMIA,Adjudicada,LE,Región Metropolitana de Santiago,Puente Alto,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,CLP,2026-06-11,2026-06-22,2026-09-08,4,2026-09-08
1057891-20-LE26,ADQUISICIÓN EQUIPAMIENTO CLÍNICO PARA PABELLÓN CENTRAL HOSPITAL DR. SÓTERO DEL RÍO,Publicada,LE,Región Metropolitana de Santiago,Puente Alto,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,63574225.0,CLP,2026-09-08,2026-09-21,2026-10-30,4,2026-09-08
162-19-LE26,MATERIALES E INSUMOS LABORATORIOS MICROBIOLOGIA.,Adjudicada,LE,Región de los Lagos,,SUBSECRETARIA DE SALUD PUBLICA,,CLP,2026-07-21,2026-07-31,2026-09-08,27,2026-09-08
2258-72-LE26,SERVICIO DE RETIRO TRASLADO Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS ASIMILABLES A DOMICILIARIOS PARA HOSPITAL REGIONAL DE ANTOFAGASTA,Cerrada,LE,Región de Antofagasta,,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,,CLP,2026-08-24,2026-09-08,2026-10-23,1,2026-09-08
2410-90-LE26,ADQUISICIÓN DE INSUMOS PARA ELABORACIÓN DE PRÓTESIS DENTALES EN LABORATORIO DENTAL,Cerrada,LE,Región del Biobío,Los Angeles,I MUNICIPALIDAD DE LOS ANGELES,18613377.0,CLP,2026-08-27,2026-09-08,2026-10-23,1,2026-09-08
3963-15-LE26,EXAMENES MEDICOS,Cerrada,LE,Región del Libertador General Bernardo O´Higgins,Peumo,I MUNICIPALIDAD DE PEUMO,30000000.0,CLP,2026-09-01,2026-09-08,2026-09-14,1,2026-09-08
4642-90-LE26,SERVICIO DE RENOVACIÓN DE LICENCIAS PARA SOPORTE INFORMÁTICO DEL SISTEMA REZEBRA DEL HOSPITAL DE CARABINEROS POR UN PERIODO DE 36 MESES.,Adjudicada,LE,Región Metropolitana de Santiago,Ñuñoa,DIRECCION DE LOGISTICA DE CARABINEROS,,CLP,2026-08-06,2026-08-18,2026-09-08,1,2026-09-08
699866-122-LP26,ADQUISICIÓN DE INSUMOS QUIRÚRGICOS ESPECIALIZADOS PARA PROCEDIMIENTOS CARDIOVASCULARES Y OTROS SERVICIOS CLÍNICOS,Publicada,LP,Región del Maule,Talca,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,,CLP,2026-09-08,2026-09-21,2026-10-29,2,2026-09-08
1057418-26-LE26,SEGUNDO LLAMADO CONVENIO SERVICIOS PSICOSOCIALES “AGENTE COMUNITARIO” PARA PROGRAMA SALUD MENTAL Y BIENESTAR PSICOSOCIAL EN LA ATENCIÓN PRIMARIA DE SALUD DEL HOSPITAL DE MULCHEN POR 24 MESES.,Publicada,LE,Región del Biobío,,SERVICIO DE SALUD BIO BIO HOSPITAL DE MULCHEN,,CLP,2026-09-08,2026-09-21,2026-10-12,1,2026-09-08
1057489-135-LR26,SERVICIO DE PROCEDIMIENTO DE DIÁLISIS DE AGUDO POR TREINTA Y SEIS 36 MESES PARA EL HOSPITAL DEL SALVADOR,Adjudicada,LR,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,423000000.0,CLP,2026-04-27,2026-05-27,2026-09-08,1,2026-09-08
1057508-89-LE26,CONVENIO ENTREGA DE DETERMINACIONES INMUNOCROMATOGRÁFICAS PARA REALIZAR PANEL DE SCREENING DE CÁNCER GÁSTRICO CON ENTREGA DE EQUIPO ANALÍTICO PARA PROGRAMA DE PREVENCIÓN DEL CANCER GÁSTRICO SERVICIO DE SALUD ÑUBLE,Adjudicada,LE,Región del Ñuble,,SERVICIO DE SALUD NUBLE,54200000.0,CLP,2026-07-27,2026-08-06,2026-09-08,1,2026-09-08
2069-163-LE26,AOV INSUMOS PARA ELECTROFISIOLOGÍA COMPLEJA,Publicada,LE,Región Metropolitana de Santiago,San Miguel,SERVICIO DE SALUD METROPOLITANO SUR HOSP,,CLP,2026-09-08,2026-09-21,2026-12-18,11,2026-09-08
2126-86-LR26,CONVENIO DE SUMINISTRO DE HEMODIÁLISIS CON ARRIENDO DE EQUIPAMIENTO PARA EL HOSPITAL SAN PABLO DE COQUIMBO,Desierta (o art. 3 ó 9 Ley 19.886),LR,Región de Coquimbo,Coquimbo,SERVICIO DE SALUD COQUIMBO HOSPITAL DE COQUIMBO,605000000.0,CLP,2026-07-10,2026-08-10,2026-09-08,1,2026-09-08
2591-168-CO26,SOLICITUD DE COMPRA ANUAL DE INSUMOS ODONTOLOGICOS,Publicada,CO,Región de Tarapacá,Pozo Almonte,ILUSTRE MUNICIPALIDAD DE POZO ALMONTE,,CLP,2026-09-08,2026-09-21,2026-10-21,1,2026-09-08
4315-13-LE26,NOTEBOOK IMPRESORAS PROYECTORES E INSUMOS PARA ESCUELAS DE LA COMUNA DE CUREPTO,Cerrada,LE,Región del Maule,Curepto,ILUSTRE MUNICIPALIDAD DE CUREPTO,,CLP,2026-08-28,2026-09-08,2026-09-21,6,2026-09-08
4407-23-L126,FARMACOS PARA EL CESFAM LUMACO,Cerrada,L1,Región de la Araucanía,Lumaco,ILUSTRE MUNICIPALIDAD DE LUMACO,2000000.0,CLP,2026-09-01,2026-09-08,2026-09-30,5,2026-09-08
1003473-69-LE26,CONTRATO DE SUMINISTRO DE INSUMOS DE DIALISIS PERITONEAL CON EQUIPAMIENTO EN COMODATO PARA EL HOSPITAL SAN JUAN DE DIOS DE CURICÓ,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región del Maule,,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO,,CLP,2026-08-19,2026-08-31,2026-09-08,1,2026-09-08
1058078-37-LP26,COMPRA DE KIT DE ROPA PARA INTERVENCIONES DE CATARATAS PARA EL HOSPITAL SAN JOSÉ DE MELIPILLA.,Adjudicada,LP,Región Metropolitana de Santiago,Melipilla,HOSPITAL DE MELIPILLA,100000000.0,CLP,2026-06-22,2026-07-13,2026-09-08,1,2026-09-08
1540667-7-LP26,ADQ. INSTRUMENTAL QUIRÚRGICO PABELLÓN,Publicada,LP,Región Metropolitana de Santiago,Independencia,UNIVERSIDAD DE CHILE,237067843.0,CLP,2026-09-08,2026-09-28,2027-01-05,7,2026-09-08
2026-53-LP26,INSUMOS CLÍNICOS CRÍTICOS RED SAMU SSVQP,Adjudicada,LP,Región de Valparaíso,Viña del Mar,SERVICIO SALUD VINA DEL MAR QUILLOTA,73526560.0,CLP,2026-07-06,2026-07-27,2026-09-08,39,2026-09-08
1019-97-L126,PROVISIÓN DE PRODUCTOS QUÍMICOS E INSUMOS PARA LABORATORIO AMBIENTAL D.G.A.,Revocada,L1,Región Metropolitana de Santiago,Santiago,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,6000000.0,CLP,2026-08-21,2026-09-01,2026-09-09,16,2026-09-08
1079639-20-LE26,ADQUISICIÓN DE INSUMOS PARA IDENTIFICACIÓN FORENSE,Cerrada,LE,Región de los Lagos,,DIRECCION DE LOGISTICA DE CARABINEROS,11695320.0,CLP,2026-08-24,2026-09-08,2026-09-30,1,2026-09-08
2126-55-LP26,CS. DISPOSITIVOS MEDICOS V POR 24 MESES,Adjudicada,LP,Región de Coquimbo,Coquimbo,SERVICIO DE SALUD COQUIMBO HOSPITAL DE COQUIMBO,,CLP,2026-04-06,2026-04-27,2026-09-08,27,2026-09-08
2770-134-LE26,ADQUISICIÓN DE VESTUARIO ADMINISTRATIVO PARA DIRECCIÓN DE SALUD MUNICIPAL,Publicada,LE,Región Metropolitana de Santiago,,I MUNICIPALIDAD DE MAIPU,15871000.0,CLP,2026-09-08,2026-09-22,2027-01-20,1,2026-09-08
1057049-262-CO26,FCU - ADQUISICIÓN DE INSUMOS PARA MAQUINA UNIDOSIS,Adjudicada,CO,Región Metropolitana de Santiago,Santiago,SERV SALUD METROPOLITANO CENTRAL HOSPITAL CLINICO SAN BORJA ARRIARAN,,CLP,2026-07-23,2026-08-03,2026-09-08,2,2026-09-08
2080-277-LP26,SUM. INSUMOS PARA ANGIOPLASTIA Y OTROS PARA HDFRZ,Publicada,LP,Región del Libertador General Bernardo O´Higgins,Rancagua,SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA,,CLP,2026-09-08,2026-09-21,2026-11-20,3,2026-09-08
2360-59-R126,ADQUISICION DE INSUMOS GENERALES JULIO 2026,Adjudicada,LE,Región del Biobío,Talcahuano,I MUNICIPALIDAD DE TALCAHUANO,,CLP,2026-07-31,2026-08-11,2026-09-08,21,2026-09-08
2483-184-LE26,“ADQUISICIÓN DE UNIFORMES PARA FUNCIONARIOS DE MOVILIZACIÓN MANTENCIÓN EQUIPAMIENTO CLÍNICO E INFORMÁTICA DEL DEPARTAMENTO DE SALUD MUNICIPALIDAD DE QUILICURA”,Desierta (o art. 3 ó 9 Ley 19.886),LE,Región Metropolitana de Santiago,,I MUNICIPALIDAD DE QUILICURA,,CLP,2026-07-10,2026-07-21,2026-09-08,1,2026-09-08
