codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1057491-100-LP26,INSUMOS PARA EXAMENES MICROBIOLOGICOS,Desierta (o art. 3 ó 9 Ley 19.886),LP,Región Metropolitana de Santiago,Providencia,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,128000000.0,CLP,2026-05-28,2026-06-17,2026-09-14,48,2026-09-14
1218393-36-L126,COMPRA DE SERVICIOS DE ATENCIÓN DE TRABAJADORA SOCIAL PARA EL PROGRAMA PRAPS SALUD MENTAL Y BIENESTAR PSICOSOCIAL CESFAM EXTERNO VALDIVIA,Adjudicada,L1,Región de Los Ríos,Valdivia,CONSULTORIO EXTERNO VALDIVIA,,CLP,2026-08-24,2026-08-31,2026-09-14,1,2026-09-14
1417913-122-LE26,ADQUISICIÓN DE ELEMENTOS DE PROTECCIÓN PERSONAL EPP PARA FUNCIONARIOS Y ESTABLECIMIENTOS DEPENDIENTES DEL DEPARTAMENTO DE SALUD DE CORMUDESI,Publicada,LE,Región de Tarapacá,,CORP MUNICIPAL DE DESARROLLO SOCIAL DE IQUIQUE,,CLP,2026-09-14,2026-09-22,2026-11-13,4,2026-09-14
1593-19-LE26,ESTUDIO CATASTRO DE LAS PLANTAS DE TRATAMIENTO DE AGUAS SERVIDAS RELACIONADAS CON SERVICIOS SANITARIOS RURALES: ETAPA 1.,Adjudicada,LE,Región Metropolitana de Santiago,Santiago,SUPERINTENDENCIA DE SERVICIOS SANITARIOS,30000000.0,CLP,2026-08-03,2026-08-13,2026-09-14,1,2026-09-14
1657-18-L126,"SERVICIOS DE FORMACIÓN Y CAPACITACIÓN, SEREMI DE SALUD REGIÓN DE COQUIMBO. SRMS4",Publicada,L1,Región de Coquimbo,La Serena,SUBSECRETARIA DE SALUD PUBLICA,1270310.0,CLP,2026-09-14,2026-09-24,2026-10-07,1,2026-09-14
2140-11-LE26,PASAJES AÉREOS TERRESTRES PARA HOSPITAL FUTALEUFÚ,Publicada,LE,Región de los Lagos,Futaleufú,SERVICIO SALUD DEL RELONCAVI,,CLP,2026-09-14,2026-09-24,2026-09-29,6,2026-09-14
2274-44-LR26,SERVICIO DE LABORATORIO CLÍNICO PARA TOMA DE MUESTRAS EN CENTROS DE SALUD DE LA COMUNA DE LA PINTANA  EXP 10843 DC 3599,Publicada,LR,Región Metropolitana de Santiago,La Pintana,I MUNICIPALIDAD DE LA PINTANA,936000000.0,CLP,2026-09-14,2026-10-14,2027-02-11,1,2026-09-14
1057420-33-L126,"CONTRATACIÓN DE CURSOS DE CAPACITACIÓN, DIRIGIDO A FUNCIONARIOS/AS DEL HOSPITAL DE LA FAMILIA Y DE LA COMUNIDAD DE HUÉPIL",Adjudicada,L1,Región del Biobío,Tucapel,SERVICIO DE SALUD BIO BIO HOSPITAL DE HU,2600000.0,CLP,2026-08-24,2026-08-31,2026-09-14,2,2026-09-14
1057898-32-LP26,ADQUISICIÓN DE INSTRUMENTAL NEUROCIRUGÍA 1 PARA EL NUEVO HOSPITAL REGIONAL ÑUBLE,Adjudicada,LP,Región del Ñuble,Chillán,SERVICIO DE SALUD NUBLE,229657000.0,CLP,2026-04-16,2026-05-06,2026-09-14,2,2026-09-14
1216085-51-LE26,ADQUISICION  DE INSUMOS MEDICOS,Adjudicada,LE,Región de Valparaíso,Villa Alemana,CORP MUNICIPAL PARA EL DESARROLLO SOCIAL,22900000.0,CLP,2026-07-15,2026-07-27,2026-09-14,40,2026-09-14
1422824-14-LR26,CONTRATO DE SUMINISTRO DE INSUMOS EN CONSIGNACIÓN PARA TERAPIAS ENDOVASCULARES DE NEURORRADIOLOGÍA INTERVENCIONAL PARA EL HOSPITAL CARLOS VAN BUREN,Adjudicada,LR,Región de Valparaíso,Valparaíso,SERVICIO NACIONAL DE SALUD HOSPITAL CARLOS VAN BUREN,,CLP,2026-06-24,2026-07-24,2026-09-14,21,2026-09-14
1641-309-LE26,CCV - MANTENIMIENTO CORRECTIVO PARA ÓPTICAS E INSTRUMENTAL QUIRÚRGICO,Publicada,LE,Región Metropolitana de Santiago,,SERVICIO DE SALUD OCCIDENTE HOSPITAL SAN JUAN DE DIOS,,CLP,2026-09-14,2026-09-24,2026-11-23,1,2026-09-14
