codigo,nombre,estado,tipo,region,comuna,hospital,monto_estimado,moneda,fecha_publicacion,fecha_cierre,fecha_adjudicacion,cantidad_items,date_scraped
1658-202-B226,P. 106-2026 CONTRATO DE SUMINISTRO PARA ADQUISICIÓN DE INSUMOS ODONTOLÓGICOS PARA LOS CENTROS DE SALUD DEPENDIENTES DE LA MUNICIPALIDAD DE TEMUCO,Publicada,B2,Región de la Araucanía,Temuco,I MUNICIPALIDAD DE TEMUCO,315000000.0,CLP,2026-09-01,2026-09-30,2026-12-30,7,2026-09-01
4457-66-LE26,REACTIVOS E INSUMOS PARA QUIMICA CLINICA,Cerrada,LE,Región del Biobío,Hualqui,I MUNICIPALIDAD DE HUALQUI,10000000.0,CLP,2026-08-21,2026-09-01,2026-09-24,21,2026-09-01
699866-75-LP26,ADQUISICION CATETER DIAGNOSTICO Y OTROS INSUMOS,Adjudicada,LP,Región del Maule,Talca,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,,CLP,2026-05-28,2026-06-17,2026-09-01,28,2026-09-01
1057544-295-LE26,COMPRA POR SUMINISTRO DE DISPOSITIVOS MÉDICOS PRÓTESIS E INSUMOS QUIRÚRGICOS,Publicada,LE,Región del Biobío,Talcahuano,SERVICIO DE SALUD DE TALCAHUANO HOSPITAL,65000000.0,CLP,2026-09-01,2026-09-11,2026-10-12,8,2026-09-01
1622-18-LP26,SUMINISTRO DE  INSUMOS DE HEMATOLOGIA Y EQUIPO,Publicada,LP,Región del Libertador General Bernardo O´Higgins,San Vicente de Tagua Tagua,SERVICIO DE SALUD HOSPITAL DE SAN VICENTE DE TAGUA TAGUA,,CLP,2026-09-01,2026-09-21,2026-10-02,3,2026-09-01
1950-48-LP26,ADQUISICIÓN DE INSUMOS CLÍNICOS LAPAROSCOPIA HP,Publicada,LP,Región de la Araucanía,Pitrufquén,SERVICIO SALUD ARAUCANIA SUR HOSPITAL PITRUFQUEN,300560000.0,CLP,2026-09-01,2026-09-21,2026-12-31,7,2026-09-01
2069-154-LE26,AOV INSUMOS PARA ELECTROFISIOLOGÍA BÁSICA,Publicada,LE,Región Metropolitana de Santiago,San Miguel,SERVICIO DE SALUD METROPOLITANO SUR HOSP,,CLP,2026-09-01,2026-09-11,2026-12-07,10,2026-09-01
2258-197-LE26,COMPRA DE ELEMENTOS PROTECCION RADIOLOGICA PARA EL HOSPITAL REGIONAL DE ANTOFAGASTA,Publicada,LE,Región de Antofagasta,Antofagasta,SERVICIO DE SALUD ANTOFAGASTA HOSPITAL L,,CLP,2026-09-01,2026-09-15,2026-11-13,3,2026-09-01
1057935-14-L126,ADQUISICIÓN DE SISTEMA DE ACCESO INTRAÓSEO PARA BASE SAMU VALDIVIA Y ADQUISICIÓN REFRIGERADOR CLÍNICO PARA LABORATORIO DEL HOSPITAL DE LANCO,Adjudicada,L1,Región de Los Ríos,Valdivia,SERVICIO DE SALUD LOS RIOS,3855600.0,CLP,2026-07-22,2026-07-30,2026-09-01,2,2026-09-01
1656-15-LE26,SERVICIOS DE PERITAJES MÉDICOS ESPECIALIDAD TRAUMATOLOGÍA O FISIATRÍA PARA COMPIN,Adjudicada,LE,Región del Libertador General Bernardo O´Higgins,Rancagua,SUBSECRETARIA DE SALUD PUBLICA,24240000.0,CLP,2026-07-27,2026-08-11,2026-09-01,1,2026-09-01
2658-295-E226,INSUMOS DE HIGIENE PERSONAL,Publicada,E2,Región de los Lagos,Ancud,I MUNICIPALIDAD DE ANCUD,1600000.0,CLP,2026-09-01,2026-09-07,2026-09-09,9,2026-09-01
2658-296-L126,INSUMOS DE CONSTRUCCION,Publicada,L1,Región Metropolitana de Santiago,Las Condes,I MUNICIPALIDAD DE ANCUD,3800000.0,CLP,2026-09-01,2026-09-09,2026-09-11,1,2026-09-01
1079650-59-L126,2DO LLAMADO EQUIPAMIENTO HOSPITALARIO PARA HOSPITAL CLORINDA AVELLO DE SANTA JUANA - COLDAS – UNAB,Adjudicada,L1,Región del Biobío,San Pedro de La Paz,SERVICIO DE SALUD CONCEPCION,6056048.0,CLP,2026-07-31,2026-08-11,2026-09-01,4,2026-09-01
2730-96-LE26,ADQUISICIÓN DE EQUIPAMIENTO E INSUMOS PROGRAMA RED LOCAL DE APOYOS Y CUIDADOS,Adjudicada,LE,Región de los Lagos,Castro,I MUNICIPALIDAD DE CASTRO,9213274.0,CLP,2026-08-10,2026-08-18,2026-09-01,7,2026-09-01
1058141-21-LP26,CONTRATO DE SUMINISTRO DE FÁRMACOS ANTIMICROBIANOS EN COMPRIMIDOS PARA REQUERIMIENTOS DEL HOSPITAL CARLOS VAN BUREN,Publicada,LP,Región de Valparaíso,,SERVICIO NACIONAL DE SALUD HOSPITAL CARLOS VAN BUREN,91401258.0,CLP,2026-09-01,2026-09-23,2026-11-12,19,2026-09-01
1233600-51-LE26,ADQ. INSTRUMENTAL DE CURACIONES PARA CENTROS SALUD,Publicada,LE,Región Metropolitana de Santiago,Renca,CORP MUNICIPAL DE RENCA,,CLP,2026-09-01,2026-09-11,2026-09-21,1,2026-09-01
1947-132-LE26,CONTRATACIÓN DE CURSOS DE CAPACITACIÓN SEGUNDO SEMESTRE 2026 PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO. MMT,Adjudicada,LE,Región Metropolitana de Santiago,Independencia,SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO,,CLP,2026-07-14,2026-07-24,2026-09-01,17,2026-09-01
564162-83-L126,SOLICITUD N° 91937 - INSUMOS DE LABORATORIO ACADÉMICOS - CC 16 / PS 618,Adjudicada,L1,Región Metropolitana de Santiago,Estación Central,UNIVERSIDAD DE SANTIAGO DE CHILE,6323000.0,CLP,2026-07-15,2026-07-24,2026-09-01,43,2026-09-01
699866-111-LP26,ADQUISICIÓN DE SUMINISTROS E INSUMOS PARA TERAPIAS CONTINUAS DE REEMPLAZO RENAL HEMODIAFILTRACIÓN Y SOPORTE EXTRACORPÓREO DE LAS UNIDADES CRÍTICAS ADULTO,Adjudicada,LP,Región del Maule,Talca,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,,CLP,2026-07-28,2026-08-12,2026-09-01,3,2026-09-01
1057480-57-LE26,MANTENCIÓN PREVENTIVA DE EQUIPOS DE DIAGNÓSTICO Y PROCEDIMIENTOS MÉDICOS PARA EL HOSPITAL SAN JOSÉ DE MELIPILLA,Publicada,LE,Región Metropolitana de Santiago,Melipilla,HOSPITAL DE MELIPILLA,,CLP,2026-09-01,2026-09-11,2026-11-11,9,2026-09-01
2360-68-LE26,SERVICIO DE ELABORACIÓN DE PRÓTESIS DENTALES  PARA CONVENIO ESTRATEGIA DE SALUD BUCAL 2026,Cerrada,LE,Región del Biobío,Talcahuano,I MUNICIPALIDAD DE TALCAHUANO,,CLP,2026-08-20,2026-09-01,2026-10-01,1,2026-09-01
769-72-LR26,SERV.MED. SALUD MENTAL COSAM ANTOF. PP-86,Cerrada,LR,Región de Antofagasta,Antofagasta,SERVICIO DE SALUD ANTOFAGASTA DIRECCION,,CLP,2026-07-29,2026-09-01,2026-10-28,1,2026-09-01
1057480-56-LE26,MANTENCIÓN DE EQUIPOS BIOMÉDICOS Y DE LABORATORIO PARA EL HOSPITAL SAN JOSÉ DE MELIPILLA,Publicada,LE,Región Metropolitana de Santiago,Melipilla,HOSPITAL DE MELIPILLA,,CLP,2026-09-01,2026-09-11,2026-11-11,5,2026-09-01
